ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 148;mg_mpi_f90_gfortran;mg.f90:739-741;resid;Innermost;2.7050001621246;2.4835600852966;20.474475860596;1.00;1.00;1.00;1.01;1;100.00;100.00;24.33;24.33;24.33;24.33;24.00
Loop 147;mg_mpi_f90_gfortran;mg.f90:753-753;resid;Innermost;2.2300000190735;2.0966994762421;17.285194396973;1.00;1.00;1.00;1.25;1;100.00;100.00;20.00;20.00;20.00;20.00;16.00
Loop 144;mg_mpi_f90_gfortran;mg.f90:669-671;psinv;Innermost;0.89499998092651;0.83391457796097;6.8747935295105;1.00;1.00;1.00;1.01;1;100.00;100.00;24.33;24.33;24.33;24.33;24.00
Loop 143;mg_mpi_f90_gfortran;mg.f90:678-678;psinv;Innermost;0.6700000166893;0.59690725803375;4.9209046363831;1.00;1.00;1.00;1.13;1;100.00;100.00;22.67;22.67;22.67;22.67;20.00
Loop 140;mg_mpi_f90_gfortran;mg.f90:835-837;rprj3;Innermost;0.50499999523163;0.47714960575104;3.9336223602295;1.00;1.00;1.28;2.67;1;66.67;58.33;16.00;16.00;16.00;12.50;6.00
Loop 94;mg_mpi_f90_gfortran;mg.f90:940-942;interp;Innermost;0.26499998569489;0.23011027276516;1.8970296382904;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 96;mg_mpi_f90_gfortran;mg.f90:928-930;interp;Innermost;0.25499999523163;0.22572124004364;1.8608464002609;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 97;mg_mpi_f90_gfortran;mg.f90:922-924;interp;Innermost;0.27500000596046;0.20941914618015;1.7264518737793;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 139;mg_mpi_f90_gfortran;mg.f90:844-851;rprj3;Innermost;0.24000000953674;0.20440310239792;1.6850997209549;1.00;1.00;1.00;2.00;1;96.00;96.50;24.00;24.00;24.00;24.00;12.00
Loop 95;mg_mpi_f90_gfortran;mg.f90:934-936;interp;Innermost;0.23000000417233;0.1956250667572;1.6127334833145;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 192;mg_mpi_f90_gfortran;randi8.f90:59-61;vranlc;Single;0.14000000059605;0.13355173170567;1.1010007858276;1.00;1.29;8.00;1.00;1;0.00;12.50;32.00;32.00;24.84;4.00;32.00
Loop 98;mg_mpi_f90_gfortran;mg.f90:915-917;interp;Innermost;0.1799999922514;0.12101166695356;0.99762040376663;1.00;1.00;1.00;1.00;1;100.00;100.00;16.00;16.00;16.00;16.00;16.00
Loop 145;mg_mpi_f90_gfortran;mg.f90:736-743,mg.f90:753-753,mg.f90:773-773;resid;InBetween;0.14000000059605;0.11536863446236;0.95109927654266;1.69;1.00;1.20;1.95;4026;61.50;50.53;87.67;52.00;87.67;73.06;45.00
Loop 2;mg_mpi_f90_gfortran;mg.f90:1078-1081;norm2u3;Innermost;0.10500001162291;0.10094755887985;0.83221185207367;1.01;1.56;5.36;2.78;256;28.57;16.07;12.50;12.33;8.00;2.33;4.50
Loop 161;mg_mpi_f90_gfortran;mg.f90:2194-2206,mg.f90:2494-2510,mg.f90:2520-2536;zran3;Innermost;0.10500000417233;0.10032054781914;0.82704281806946;1.07;1.00;7.07;5.09;121;7.92;10.49;56.00;52.17;56.00;7.92;11.00
Loop 132;mg_mpi_f90_gfortran;mg.f90:1307-1307;give3;Innermost;0.10000000149012;0.07774842530489;0.64095818996429;1.00;1.00;4.00;1.00;1;33.33;16.67;8.00;8.00;8.00;2.00;8.00
