node;pid;tid;core_id;sample_count;
lbw-Lenovo-G5000-IRH8;90066;90092;14;3189;
lbw-Lenovo-G5000-IRH8;90066;90093;16;3190;
lbw-Lenovo-G5000-IRH8;90066;90090;11;3007;
lbw-Lenovo-G5000-IRH8;90066;90087;3;868;
lbw-Lenovo-G5000-IRH8;90066;90087;4;1178;
lbw-Lenovo-G5000-IRH8;90066;90088;7;1029;
lbw-Lenovo-G5000-IRH8;90066;90088;8;1019;
lbw-Lenovo-G5000-IRH8;90066;90089;9;3004;
lbw-Lenovo-G5000-IRH8;90066;90066;1;1368;
lbw-Lenovo-G5000-IRH8;90066;90066;2;1867;
lbw-Lenovo-G5000-IRH8;90066;90091;13;3184;
