Metric;Node;Process;Thread;#max_time_on_cpu_s;IO;Time (s);#start_time_us;Exe;System;Others;#start_time_s;TBB;Pthread;#max_context_switch_time_s;#stop_time_us;#total;#stop_time_s;#event_count;OMP;#elapsed_time;MPI;String;Memory;Math;
cycles;_ALL;_ALL;_ALL;0;0;16.325023651123;743637;53394998208;1105000000;0;3338;0;0;0;268262;55875079168;3355;11175.0158336;5000000;16.524625778198;0;0;1370000000;0;
cycles;lbw-Lenovo-G5000-IRH8;_ALL;_ALL;0;0;16.325023651123;743637;53394998208;1105000000;0;3338;0;0;0;268262;55875079168;3355;11175.0158336;5000000;16.524625778198;0;0;1370000000;0;
cycles;lbw-Lenovo-G5000-IRH8;136092;_ALL;0;0;16.325023651123;743637;53394998208;1105000000;0;3338;0;0;0;268262;55875079168;3355;11175.0158336;5000000;16.524625778198;0;0;1370000000;0;
cycles;lbw-Lenovo-G5000-IRH8;136092;136117;16.423454284668;0;16.325023651123;745865;15639999552;300000000;0;3338;0;0;16.423454284668;268343;16325023744;3355;3265.0047488;0;16.522478103638;0;0;385000000;0;
cycles;lbw-Lenovo-G5000-IRH8;136092;136116;16.421043395996;0;16.310028076172;745837;15579999872;300000000;0;3338;0;0;13.709600448608;268338;16310027264;3355;3262.0054528;0;16.522500991821;0;0;430000000;0;
cycles;lbw-Lenovo-G5000-IRH8;136092;136115;5.0227017402649;0;11.770016670227;745791;11294997248;205000000;0;3338;0;0;0.15538559854031;268330;11770016768;3355;2354.0033536;0;16.522539138794;0;0;270000000;0;
cycles;lbw-Lenovo-G5000-IRH8;136092;136092;3.1331913471222;0;11.470011711121;743637;10880001536;300000000;0;3338;0;0;0.15663358569145;268262;11470011392;3355;2294.0022784;5000000;16.524625778198;0;0;285000000;0;
