node;pid;tid;core_id;sample_count;
lbw-Lenovo-G5000-IRH8;72377;72399;10;33;
lbw-Lenovo-G5000-IRH8;72377;72399;11;135;
lbw-Lenovo-G5000-IRH8;72377;72399;12;187;
lbw-Lenovo-G5000-IRH8;72377;72399;13;509;
lbw-Lenovo-G5000-IRH8;72377;72399;14;1;
lbw-Lenovo-G5000-IRH8;72377;72399;15;64;
lbw-Lenovo-G5000-IRH8;72377;72399;16;1;
lbw-Lenovo-G5000-IRH8;72377;72400;1;98;
lbw-Lenovo-G5000-IRH8;72377;72400;2;137;
lbw-Lenovo-G5000-IRH8;72377;72400;3;8;
lbw-Lenovo-G5000-IRH8;72377;72400;4;44;
lbw-Lenovo-G5000-IRH8;72377;72400;5;35;
lbw-Lenovo-G5000-IRH8;72377;72400;6;704;
lbw-Lenovo-G5000-IRH8;72377;72400;7;23;
lbw-Lenovo-G5000-IRH8;72377;72400;8;1319;
lbw-Lenovo-G5000-IRH8;72377;72400;9;41;
lbw-Lenovo-G5000-IRH8;72377;72400;10;52;
lbw-Lenovo-G5000-IRH8;72377;72400;11;34;
lbw-Lenovo-G5000-IRH8;72377;72400;12;98;
lbw-Lenovo-G5000-IRH8;72377;72400;13;434;
lbw-Lenovo-G5000-IRH8;72377;72400;14;507;
lbw-Lenovo-G5000-IRH8;72377;72401;1;56;
lbw-Lenovo-G5000-IRH8;72377;72401;2;59;
lbw-Lenovo-G5000-IRH8;72377;72401;3;77;
lbw-Lenovo-G5000-IRH8;72377;72401;4;407;
lbw-Lenovo-G5000-IRH8;72377;72401;5;33;
lbw-Lenovo-G5000-IRH8;72377;72401;7;4;
lbw-Lenovo-G5000-IRH8;72377;72401;9;6;
lbw-Lenovo-G5000-IRH8;72377;72401;10;42;
lbw-Lenovo-G5000-IRH8;72377;72401;11;55;
lbw-Lenovo-G5000-IRH8;72377;72401;12;236;
lbw-Lenovo-G5000-IRH8;72377;72401;13;96;
lbw-Lenovo-G5000-IRH8;72377;72401;14;2477;
lbw-Lenovo-G5000-IRH8;72377;72401;16;1;
