node;pid;tid;core_id;sample_count;
fedora;550475;550475;2;2363;
fedora;550480;550480;8;2380;
fedora;550477;550477;1;2378;
fedora;550479;550479;7;2381;
fedora;550478;550478;5;2382;
fedora;550468;550468;4;2352;
fedora;550476;550476;6;2381;
fedora;550482;550482;3;2359;
