group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
1;L;VADDSD,;0,;0xc1f3,;Success;16;Success;8;8;0;8;0;1;
1;S;VMOVSD,;0,;0xc236,;Success;16;Success;8;8;0;8;0;1;
1;L;VADDSD,;0,;0xc1ea,;Success;16;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0xc20f,;Success;16;Success;8;8;0;8;0;1;
1;S;VMOVSD,;0,;0xc206,;Success;16;Success;8;8;0;8;0;1;
1;L;VMOVSD,;0,;0xc1e0,;Success;16;Success;8;8;0;8;0;1;
1;L;VADDSD,;0,;0xc22b,;Success;16;Success;8;8;0;8;0;1;
1;L;VADDSD,;0,;0xc218,;Success;16;Success;8;8;0;8;0;1;
1;L;VADDSD,;0,;0xc222,;Success;16;Success;8;8;0;8;0;1;
1;L;VADDSD,;0,;0xc1fd,;Success;16;Success;8;8;0;8;0;1;
