node;pid;tid;core_id;sample_count;
fedora;23554;23554;1;3618;
fedora;23554;23581;15;904;
fedora;23554;23581;16;1166;
fedora;23554;23580;13;39;
fedora;23554;23580;14;2031;
fedora;23554;23579;12;2071;
fedora;23554;23577;7;147;
fedora;23554;23577;8;1923;
fedora;23554;23578;9;2071;
fedora;23554;23575;3;1491;
fedora;23554;23575;4;580;
fedora;23554;23576;5;18;
fedora;23554;23576;6;2052;
