ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 36;mg_omp_cpp_clang++;mg.cpp:1010-1012,mg.cpp:1018-1020,mg.cpp:1029-1030;resid(void*, void*, void*, int, int, int, double*, int);InBetween;0.040000002831221;0.040000002831221;0.16390120983124;4.82;1.43;5.01;5.47;27;3.17;25.60;27.33;5.67;19.08;5.46;5.00
Loop 54;mg_omp_cpp_clang++;mg.cpp:558-560;comm3(void*, int, int, int, int);Innermost;0.029999999329448;0.030000001192093;0.12292590737343;1.00;1.00;1.00;2.00;1;100.00;100.00;2.00;2.00;2.00;2.00;1.00
Loop 38;mg_omp_cpp_clang++;mg.cpp:1012-1016;resid(void*, void*, void*, int, int, int, double*, int);Innermost;0.025000000372529;0.025000000372529;0.10243825614452;1.00;1.12;4.00;1.00;1;0.00;25.00;3.00;3.00;2.67;0.75;3.00
Loop 65;mg_omp_cpp_clang++;mg.cpp:550-552;comm3(void*, int, int, int, int);Innermost;0.02000000141561;0.02000000141561;0.081950604915619;1.00;1.00;1.00;2.00;1;100.00;100.00;2.00;2.00;2.00;2.00;1.00
Loop 84;mg_omp_cpp_clang++;mg.cpp:917-921;psinv(void*, void*, int, int, int, double*, int);Innermost;0.02000000141561;0.02000000141561;0.081950604915619;1.00;1.12;4.00;1.00;1;0.00;25.00;3.00;3.00;2.67;0.75;3.00
Loop 115;mg_omp_cpp_clang++;mg.cpp:612-614,mg.cpp:619-619,mg.cpp:623-627,mg.cpp:631-633,mg.cpp:637-639;interp(void*, int, int, int, void*, int, int, int, int);InBetween;0.014999999664724;0.015000000596046;0.061462953686714;2.21;1.00;10.49;2.21;2299;0.00;21.69;23.17;10.50;23.17;2.21;10.50
Loop 50;mg_omp_cpp_clang++;mg.cpp:1105-1108,mg.cpp:1112-1112,mg.cpp:1115-1115;mg3P(double*, double*, double*, double*, double*, int, int, int, int);InBetween;0.014999999664724;0.015000000596046;0.061462953686714;1.88;1.00;7.61;10.17;2;2.63;23.77;15.60;8.30;15.60;2.05;1.53
Loop 29;mg_omp_cpp_clang++;mg.cpp:840-841;norm2u3(void*, int, int, int, double*, double*, int, int, int);InBetween;0.014999999664724;0.015000000596046;0.061462953686714;1.00;1.02;1.81;1.00;3;41.38;44.57;27.00;27.00;26.36;14.94;27.00
Loop 126;mg_omp_cpp_clang++;mg.cpp:614-617;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.010000000707805;0.010000000707805;0.040975302457809;1.00;1.44;4.00;1.08;1;0.00;25.00;2.17;2.17;1.50;0.54;2.00
Loop 48;mg_omp_cpp_clang++;mg.cpp:1108-1113;mg3P(double*, double*, double*, double*, double*, int, int, int, int);Innermost;0.010000000707805;0.010000000707805;0.040975302457809;1.50;1.69;4.00;1.50;1;0.00;25.00;4.50;3.00;2.67;1.13;3.00
Loop 82;mg_omp_cpp_clang++;mg.cpp:915-917,mg.cpp:923-928;psinv(void*, void*, int, int, int, double*, int);InBetween;0.010000000707805;0.010000000707805;0.040975302457809;4.05;1.52;5.19;6.30;27;3.23;25.60;28.33;7.00;18.58;5.46;4.50
Loop 114;mg_omp_cpp_clang++;mg.cpp:611-612;interp(void*, int, int, int, void*, int, int, int, int);Outermost;0.0050000003539026;0.0050000003539026;0.020487651228905;1.00;1.00;6.50;2.02;2299;0.00;22.92;15.20;15.20;15.20;2.34;7.53
Loop 51;mg_omp_cpp_clang++;mg.cpp:1103-1106;mg3P(double*, double*, double*, double*, double*, int, int, int, int);InBetween;0.0050000003539026;0.0050000003539026;0.020487651228905;1.00;1.00;7.12;19.47;2;0.00;20.83;9.73;9.73;9.73;1.37;0.50
