ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 125;mg_mpi_f90_gfortran;mg.f90:739-741;resid;Innermost;4.2699942588806;4.1747307777405;21.491600036621;1.00;1.00;1.00;1.00;1;100.00;100.00;12.00;12.00;12.00;12.00;12.00
Loop 124;mg_mpi_f90_gfortran;mg.f90:753-753;resid;Innermost;3.3499972820282;3.2914941310883;16.944681167603;1.00;1.00;1.00;1.00;1;100.00;100.00;14.00;14.00;14.00;14.00;14.00
Loop 129;mg_mpi_f90_gfortran;mg.f90:669-671;psinv;Innermost;1.9049996137619;1.8502930402756;9.5253477096558;1.00;1.00;1.00;1.00;1;100.00;100.00;12.00;12.00;12.00;12.00;12.00
Loop 128;mg_mpi_f90_gfortran;mg.f90:678-678;psinv;Innermost;1.4249988794327;1.3461227416992;6.929868221283;1.00;1.00;1.00;1.00;1;100.00;100.00;16.00;16.00;16.00;16.00;16.00
Loop 133;mg_mpi_f90_gfortran;mg.f90:835-837;rprj3;Innermost;0.97499990463257;0.92827481031418;4.7787780761719;1.00;1.00;1.38;6.00;1;83.33;68.75;18.00;18.00;18.00;13.00;3.00
Loop 82;mg_mpi_f90_gfortran;mg.f90:940-942;interp;Innermost;0.55499994754791;0.47914990782738;2.4666738510132;1.00;1.00;1.14;5.33;1;100.00;82.61;16.00;16.00;16.00;14.00;3.00
Loop 84;mg_mpi_f90_gfortran;mg.f90:928-930;interp;Innermost;0.4650000333786;0.44412067532539;2.2863426208496;1.00;1.00;1.14;5.33;1;100.00;82.61;16.00;16.00;16.00;14.00;3.00
Loop 83;mg_mpi_f90_gfortran;mg.f90:934-936;interp;Innermost;0.5;0.43161019682884;2.2219383716583;1.00;1.00;1.14;5.33;1;100.00;82.61;16.00;16.00;16.00;14.00;3.00
Loop 85;mg_mpi_f90_gfortran;mg.f90:922-924;interp;Innermost;0.46499997377396;0.42910817265511;2.2090578079224;1.00;1.00;1.14;5.33;1;100.00;84.78;16.00;16.00;16.00;14.00;3.00
Loop 132;mg_mpi_f90_gfortran;mg.f90:844-851;rprj3;Innermost;0.39500001072884;0.37281113862991;1.9192395210266;1.00;1.00;1.33;3.75;1;100.00;81.17;30.00;30.00;30.00;22.50;8.00
Loop 86;mg_mpi_f90_gfortran;mg.f90:915-917;interp;Innermost;0.30999997258186;0.26772344112396;1.3782458305359;1.00;1.00;1.00;1.13;1;100.00;100.00;9.00;9.00;9.00;9.00;8.00
Loop 2;mg_mpi_f90_gfortran;mg.f90:1078-1081;norm2u3;Innermost;0.21999999880791;0.17139305174351;0.8823350071907;1.00;1.71;4.00;1.71;256;14.29;28.57;13.67;13.67;8.00;3.42;8.00
Loop 163;mg_mpi_f90_gfortran;randi8.f90:59-61;vranlc;Single;0.10999999940395;0.10884083807468;0.56031489372253;1.00;1.24;4.00;1.00;1;0.00;25.00;32.00 - 40.00;32.00 - 40.00;25.86 - 32.33;8.00 - 10.00;32.00 - 40.00
Loop 118;mg_mpi_f90_gfortran;mg.f90:1291-1291;give3;Innermost;0.099999994039536;0.08757308870554;0.45082810521126;1.00;1.00;3.26;1.00;1;33.33;33.33;8.00;8.00;8.00;2.46;8.00
Loop 120;mg_mpi_f90_gfortran;mg.f90:1307-1307;give3;Innermost;0.094999998807907;0.081317871809006;0.41862609982491;1.00;1.00;3.26;1.00;1;33.33;33.33;8.00;8.00;8.00;2.46;8.00
