key;label;is_mpi;is_omp;
fedora_30536;30536;false;false;
fedora_30536_30536;0;false;true;
fedora_30536_30559;1;false;true;
fedora_30536_30560;2;false;true;
fedora_30536_30561;3;false;true;
fedora_30536_30562;4;false;true;
fedora_30536_30563;5;false;true;
fedora_30536_30564;6;false;true;
fedora_30536_30565;7;false;true;
