key;label;is_mpi;is_omp;
lbw-Lenovo-G5000-IRH8_94848;94848;false;false;
lbw-Lenovo-G5000-IRH8_94848_94848;94848;false;false;
lbw-Lenovo-G5000-IRH8_94848_94943;94943;false;false;
