ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 42;mg_omp_cpp_g++;mg.cpp:1012-1016;resid(void*, void*, void*, int, int, int, double*, int);Innermost;5.3850002288818;5.0974259376526;30.968538284302;1.00;1.00;1.00;1.00;1;100.00;100.00;12.00;12.00;12.00;12.00;12.00
Loop 41;mg_omp_cpp_g++;mg.cpp:1018-1019,mg.cpp:1029-1030;resid(void*, void*, void*, int, int, int, double*, int);Innermost;3.6149995326996;3.325080871582;20.200960159302;1.00;1.00;1.00;1.00;1;100.00;100.00;14.00;14.00;14.00;14.00;14.00
Loop 48;mg_omp_cpp_g++;mg.cpp:917-921;psinv(void*, void*, int, int, int, double*, int);Innermost;2.6400001049042;2.5184459686279;15.300387382507;1.00;1.00;1.00;1.00;1;100.00;100.00;12.00;12.00;12.00;12.00;12.00
Loop 47;mg_omp_cpp_g++;mg.cpp:923-928;psinv(void*, void*, int, int, int, double*, int);Innermost;1.2599999904633;1.2338838577271;7.4962501525879;1.00;1.00;1.00;1.00;1;100.00;100.00;8.00;8.00;8.00;8.00;8.00
Loop 53;mg_omp_cpp_g++;mg.cpp:1108-1113;rprj3(void*, int, int, int, void*, int, int, int, int);Innermost;0.97000002861023;0.91432702541351;5.5548372268677;1.00;1.00;1.38;6.00;1;83.33;68.75;18.00;18.00;18.00;13.00;3.00
Loop 90;mg_omp_cpp_g++;c_randdp.cpp:155-155,c_randdp.cpp:163-172;vranlc(int, double*, double, double*);Single;3.2299997806549;0.45469990372658;2.7624514102936;1.00;1.94;4.00;1.55;1;0.00;25.00;34.00;34.00;17.50;8.50;22.00
Loop 52;mg_omp_cpp_g++;mg.cpp:1115-1125;rprj3(void*, int, int, int, void*, int, int, int, int);Innermost;0.47500002384186;0.40331745147705;2.4502861499786;1.00;1.00;1.33;3.75;1;100.00;80.77;30.00;30.00;30.00;22.50;8.00
Loop 80;mg_omp_cpp_g++;mg.cpp:619-623;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.47500002384186;0.39135167002678;2.3775901794434;1.00;1.00;1.14;5.33;1;100.00;83.33;16.00;16.00;16.00;14.00;3.00
Loop 77;mg_omp_cpp_g++;mg.cpp:625-629;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.38499999046326;0.363196849823;2.2065403461456;1.00;1.00;1.14;5.33;1;100.00;82.61;16.00;16.00;16.00;14.00;3.00
Loop 79;mg_omp_cpp_g++;mg.cpp:637-641;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.38500002026558;0.35193493962288;2.1381204128265;1.00;1.00;1.14;5.33;1;100.00;82.61;16.00;16.00;16.00;14.00;3.00
Loop 78;mg_omp_cpp_g++;mg.cpp:631-635;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.35499995946884;0.32096466422081;1.9499659538269;1.00;1.00;1.14;5.33;1;100.00;82.61;16.00;16.00;16.00;14.00;3.00
Loop 82;mg_omp_cpp_g++;mg.cpp:614-617;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.35499995946884;0.30547949671745;1.8558884859085;1.00;1.00;1.00;1.13;1;100.00;100.00;9.00;9.00;9.00;9.00;8.00
Loop 14;mg_omp_cpp_g++;mg.cpp:841-844;norm2u3(void*, int, int, int, double*, double*, int, int, int);Innermost;0.10499999672174;0.10276500880718;0.62433123588562;1.00;1.00;1.00;1.00;1;100.00;100.00;32.00;32.00;32.00;32.00;32.00
Loop 34;mg_omp_cpp_g++;mg.cpp:545-547;comm3(void*, int, int, int, int) [clone .isra.0];Innermost;0.11500000208616;0.094318561255932;0.5730162858963;1.63;1.00;4.00;6.53;1;0.00;25.00;6.53;4.00;6.53;1.63;1.00
Loop 33;mg_omp_cpp_g++;mg.cpp:550-552;comm3(void*, int, int, int, int) [clone .isra.0];Innermost;0.050000000745058;0.035897366702557;0.21808829903603;1.00;1.00;1.00;8.00;1;100.00;100.00;8.00;8.00;8.00;8.00;1.00
Loop 37;mg_omp_cpp_g++;mg.cpp:1011-1020,mg.cpp:1029-1030;resid(void*, void*, void*, int, int, int, double*, int);InBetween;0.035000000149012;0.027450922876596;0.16677339375019;1.66;1.06;1.34;1.66;3131;37.15;47.44;88.67;53.50;84.00;66.29;53.50
Loop 24;mg_omp_cpp_g++;mg.cpp:479-494,mg.cpp:501-516,mg.cpp:1316-1328;zran3(void*, int, int, int, int, int, int);Innermost;0.17499999701977;0.024635447189212;0.14966844022274;4.21;1.00;8.46;14.27;121;0.00;14.59;157.00;37.33;157.00;18.56;11.00
Loop 30;mg_omp_cpp_g++;mg.cpp:558-560;comm3(void*, int, int, int, int) [clone .isra.0];Innermost;0.040000002831221;0.024635447189212;0.14966844022274;1.00;1.00;1.00;8.00;1;100.00;100.00;8.00;8.00;8.00;8.00;1.00
Loop 49;mg_omp_cpp_g++;mg.cpp:1106-1125,mg.cpp:1146-1146;rprj3(void*, int, int, int, void*, int, int, int, int);InBetween;0.025000000372529;0.016189008951187;0.098353549838066;2.41;1.82;5.40;2.62;125;17.65;28.43;107.33;44.50;59.00;19.88;41.00
Loop 43;mg_omp_cpp_g++;mg.cpp:916-928;psinv(void*, void*, int, int, int, double*, int);InBetween;0.025000000372529;0.01337352860719;0.081248581409454;1.54;1.01;1.37;1.54;2635;32.58;43.10;78.50;51.00;78.00;57.43;51.00
Loop 75;mg_omp_cpp_g++;mg.cpp:613-641;interp(void*, int, int, int, void*, int, int, int, int);InBetween;0.019999999552965;0.0098541788756847;0.05986737459898;1.69;1.02;1.25;3.28;1000012;57.33;53.34;101.83;60.17;99.59;81.47;31.00
Loop 31;mg_omp_cpp_g++;mg.cpp:545-547,mg.cpp:550-552,mg.cpp:558-558,mg.cpp:568-568;comm3(void*, int, int, int, int) [clone .isra.0];Outermost;0.0050000003539026;0.00070386991137639;0.0042762411758304;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 38;mg_omp_cpp_g++;mg.cpp:1011-1014;resid(void*, void*, void*, int, int, int, double*, int);Outermost;0.00499999942258;0.00070386991137639;0.0042762411758304;1.00;1.00;4.19;16.50;3131;0.00;24.31;11.00;11.00;11.00;2.63;0.67
Loop 35;mg_omp_cpp_g++;mg.cpp:1242-1244;zran3(void*, int, int, int, int, int, int) [clone ._omp_fn.0];Innermost;0.0049999998882413;0.00070386991137639;0.0042762411758304;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
