ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 44;mg_omp_cpp_intel;mg.cpp:1012-1016;resid(void*, void*, void*, int, int, int, double*, int);Innermost;5.2049994468689;5.944694519043;25.077880859375;1.00;1.00;1.00;1.00;1;100.00;100.00;3.00;3.00;3.00;3.00;3.00
Loop 42;mg_omp_cpp_intel;mg.cpp:1018-1019,mg.cpp:1029-1030;resid(void*, void*, void*, int, int, int, double*, int);Innermost;3.2400000095367;3.5967035293579;15.172805786133;1.00;1.00;1.00;1.00;1;100.00;100.00;3.50;3.50;3.50;3.50;3.50
Loop 81;mg_omp_cpp_intel;mg.cpp:917-921;psinv(void*, void*, int, int, int, double*, int);Innermost;2.460000038147;2.8160436153412;11.879568099976;1.00;1.00;1.00;1.00;1;100.00;100.00;3.00;3.00;3.00;3.00;3.00
Loop 80;mg_omp_cpp_intel;mg.cpp:923-928;psinv(void*, void*, int, int, int, double*, int);Innermost;1.3450000286102;1.5252496004105;6.4343132972717;1.00;1.00;1.00;1.00;1;100.00;100.00;3.50;3.50;3.50;3.50;3.50
Loop 49;mg_omp_cpp_intel;mg.cpp:1108-1113,mg.cpp:1121-1121;mg3P(double*, double*, double*, double*, double*, int, int, int, int);Innermost;0.9549999833107;1.1456549167633;4.832980632782;1.00;1.12;4.00;1.00;1;0.00;25.00;3.00;3.00;2.67;0.75;3.00
Loop 19;mg_omp_cpp_intel;mg.cpp:479-494,mg.cpp:501-516,mg.cpp:1316-1328;zran3(void*, int, int, int, int, int, int);Innermost;4.1099982261658;0.70594298839569;2.9780426025391;4.77;1.00;6.28;26.67;121;13.99;21.19;280.00;58.67;280.00;44.56;10.50
Loop 114;mg_omp_cpp_intel;c_randdp.cpp:155-155,c_randdp.cpp:163-172;vranlc(int, double*, double, double*);Single;3.2649991512299;0.56080389022827;2.3657686710358;1.00;1.86;3.82;1.59;1;10.00;29.17;65.00;65.00;35.00;17.00;41.00
Loop 109;mg_omp_cpp_intel;mg.cpp:625-629;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.42999997735023;0.44829970598221;1.8911663293839;1.00;1.00;1.20;4.00;1;100.00;85.00;6.00;6.00;6.00;5.00;1.50
Loop 107;mg_omp_cpp_intel;mg.cpp:637-641;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.40000000596046;0.43541756272316;1.8368225097656;1.00;1.00;1.20;4.00;1;100.00;85.00;6.00;6.00;6.00;5.00;1.50
Loop 103;mg_omp_cpp_intel;mg.cpp:619-623;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.38000002503395;0.42081773281097;1.7752326726913;1.00;1.00;1.20;4.00;1;100.00;85.00;6.00;6.00;6.00;5.00;1.50
Loop 50;mg_omp_cpp_intel;mg.cpp:1115-1115,mg.cpp:1121-1125;mg3P(double*, double*, double*, double*, double*, int, int, int, int);Innermost;0.44000002741814;0.40020626783371;1.6882826089859;1.00;1.73;4.00;1.00;1;8.00;27.00;7.50;7.50;4.33;1.88;7.50
Loop 108;mg_omp_cpp_intel;mg.cpp:631-635;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.35499998927116;0.39934742450714;1.6846596002579;1.00;1.00;1.20;4.00;1;100.00;85.00;6.00;6.00;6.00;5.00;1.50
Loop 135;mg_omp_cpp_intel;;__intel_avx_rep_memset;Single;0.37000000476837;0.2962900698185;1.2499088048935;1.00;1.00;1.00;4.00;1;100.00;100.00;4.00;4.00;4.00;4.00;1.00
Loop 112;mg_omp_cpp_intel;mg.cpp:614-617;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.28500002622604;0.29199600219727;1.2317942380905;1.00;1.00;1.00;1.08;1;100.00;100.00;2.17;2.17;2.17;2.17;2.00
Loop 43;mg_omp_cpp_intel;mg.cpp:1018-1019,mg.cpp:1029-1030;resid(void*, void*, void*, int, int, int, double*, int);Innermost;0.17499999701977;0.17949166893959;0.75719118118286;1.00;2.10;4.00;1.00;1;23.08;30.77;3.50;3.50;1.67;0.88;3.50
Loop 33;mg_omp_cpp_intel;mg.cpp:841-844;norm2u3(void*, int, int, int, double*, double*, int, int, int);Innermost;0.12999999523163;0.12624531984329;0.53256982564926;1.00;1.06;1.69;1.00;1;46.88;42.97;16.00;16.00;15.09;9.49;16.00
Loop 67;mg_omp_cpp_intel;mg.cpp:545-547;comm3(void*, int, int, int, int);Innermost;0.10000000149012;0.1047750338912;0.44199675321579;1.04;1.00;4.00;2.08;1;0.00;25.00;4.17;4.00;4.17;1.04;2.00
Loop 64;mg_omp_cpp_intel;mg.cpp:550-552;comm3(void*, int, int, int, int);Innermost;0.070000000298023;0.045517023652792;0.19201497733593;1.00;1.00;4.00;4.00;1;0.00;25.00;4.00;4.00;4.00;1.00;1.00
Loop 55;mg_omp_cpp_intel;mg.cpp:558-560;comm3(void*, int, int, int, int);Single;0.059999998658895;0.042940586805344;0.18114620447159;1.00;1.00;4.00;4.00;1;0.00;25.00;4.00;4.00;4.00;1.00;1.00
Loop 38;mg_omp_cpp_intel;mg.cpp:1012-1016;resid(void*, void*, void*, int, int, int, double*, int);Innermost;0.045000001788139;0.034352470189333;0.1449169665575;1.00;1.12;4.00;1.00;1;0.00;25.00;3.00;3.00;2.67;0.75;3.00
Loop 76;mg_omp_cpp_intel;mg.cpp:917-921;psinv(void*, void*, int, int, int, double*, int);Innermost;0.030000001192093;0.020611479878426;0.086950175464153;1.00;1.12;4.00;1.00;1;0.00;25.00;3.00;3.00;2.67;0.75;3.00
Loop 41;mg_omp_cpp_intel;mg.cpp:1005-1005,mg.cpp:1011-1013,mg.cpp:1018-1019,mg.cpp:1029-1030;resid(void*, void*, void*, int, int, int, double*, int);InBetween;0.015000000596046;0.0077293049544096;0.032606314867735;2.59;1.00;6.18;3.77;21;0.00;24.55;13.83;5.33;13.83;2.24;3.67
Loop 100;mg_omp_cpp_intel;mg.cpp:614-617;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.010000000707805;0.0042940587736666;0.018114620819688;1.00;1.44;4.00;1.08;1;0.00;25.00;2.17;2.17;1.50;0.54;2.00
Loop 79;mg_omp_cpp_intel;mg.cpp:916-918,mg.cpp:923-928;psinv(void*, void*, int, int, int, double*, int);InBetween;0.015000000596046;0.0034352468792349;0.014491696842015;3.20;1.00;5.94;4.27;9;0.00;24.50;10.67;3.33;10.67;1.80;2.50
Loop 51;mg_omp_cpp_intel;mg.cpp:1106-1108,mg.cpp:1115-1115,mg.cpp:1121-1121,mg.cpp:1124-1125;mg3P(double*, double*, double*, double*, double*, int, int, int, int);InBetween;0.0050000003539026;0.0025764349848032;0.010868771933019;3.59;1.00;4.00;4.39;1;0.00;25.00;13.17;3.67;13.17;3.29;3.00
Loop 13;mg_omp_cpp_intel;mg.cpp:1242-1244;zero3(void*, int, int, int);Innermost;0.0050000003539026;0.0017176234396175;0.0072458484210074;1.00;1.00;7.00;8.00;1;0.00;21.67;8.00;8.00;8.00;1.14;1.00
Loop 106;mg_omp_cpp_intel;mg.cpp:637-641;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.0049999998882413;0.00085881171980873;0.0036229242105037;1.13;1.80;3.00;1.50;1;50.00;37.50;1.50;1.33;0.83;0.50;1.00
Loop 102;mg_omp_cpp_intel;mg.cpp:605-605,mg.cpp:613-615,mg.cpp:619-627,mg.cpp:631-633,mg.cpp:637-639;interp(void*, int, int, int, void*, int, int, int, int);InBetween;0.0049999998882413;0.00085881171980873;0.0036229242105037;2.33;1.00;12.25;2.85;570;7.50;23.44;25.67;11.00;25.67;2.10;9.00
Loop 62;mg_omp_cpp_intel;mg.cpp:538-538,mg.cpp:542-545,mg.cpp:550-550;comm3(void*, int, int, int, int);Outermost;0.0049999998882413;0.00085881171980873;0.0036229242105037;1.00;1.00;5.11;3.83;24;0.00;23.84;11.50;11.50;11.50;2.25;3.00
Loop 40;mg_omp_cpp_intel;mg.cpp:1005-1005,mg.cpp:1009-1010,mg.cpp:1013-1013;resid(void*, void*, void*, int, int, int, double*, int);Outermost;0.0049999998882413;0.00085881171980873;0.0036229242105037;1.00;1.00;4.00;9.00;21;0.00;25.00;9.00;9.00;9.00;2.25;1.00
