node;pid;tid;core_id;sample_count;
lbw-Lenovo-G5000-IRH8;75454;75483;1;12;
lbw-Lenovo-G5000-IRH8;75454;75483;2;7;
lbw-Lenovo-G5000-IRH8;75454;75483;3;18;
lbw-Lenovo-G5000-IRH8;75454;75483;4;175;
lbw-Lenovo-G5000-IRH8;75454;75483;6;3;
lbw-Lenovo-G5000-IRH8;75454;75483;7;12;
lbw-Lenovo-G5000-IRH8;75454;75483;9;11;
lbw-Lenovo-G5000-IRH8;75454;75483;10;3;
lbw-Lenovo-G5000-IRH8;75454;75483;11;21;
lbw-Lenovo-G5000-IRH8;75454;75483;13;52;
lbw-Lenovo-G5000-IRH8;75454;75483;16;3258;
lbw-Lenovo-G5000-IRH8;75454;75476;1;189;
lbw-Lenovo-G5000-IRH8;75454;75476;2;285;
lbw-Lenovo-G5000-IRH8;75454;75476;3;30;
lbw-Lenovo-G5000-IRH8;75454;75476;4;719;
lbw-Lenovo-G5000-IRH8;75454;75476;5;42;
lbw-Lenovo-G5000-IRH8;75454;75476;6;569;
lbw-Lenovo-G5000-IRH8;75454;75476;7;24;
lbw-Lenovo-G5000-IRH8;75454;75476;8;326;
lbw-Lenovo-G5000-IRH8;75454;75476;9;30;
lbw-Lenovo-G5000-IRH8;75454;75476;10;55;
lbw-Lenovo-G5000-IRH8;75454;75476;11;66;
lbw-Lenovo-G5000-IRH8;75454;75476;12;567;
lbw-Lenovo-G5000-IRH8;75454;75476;13;639;
lbw-Lenovo-G5000-IRH8;75454;75476;15;3;
lbw-Lenovo-G5000-IRH8;75454;75477;1;144;
lbw-Lenovo-G5000-IRH8;75454;75477;2;391;
lbw-Lenovo-G5000-IRH8;75454;75477;3;11;
lbw-Lenovo-G5000-IRH8;75454;75477;4;132;
lbw-Lenovo-G5000-IRH8;75454;75477;5;1;
lbw-Lenovo-G5000-IRH8;75454;75477;6;1;
lbw-Lenovo-G5000-IRH8;75454;75477;7;2;
lbw-Lenovo-G5000-IRH8;75454;75477;8;300;
lbw-Lenovo-G5000-IRH8;75454;75477;9;34;
lbw-Lenovo-G5000-IRH8;75454;75477;10;37;
lbw-Lenovo-G5000-IRH8;75454;75477;11;146;
lbw-Lenovo-G5000-IRH8;75454;75477;12;141;
lbw-Lenovo-G5000-IRH8;75454;75477;13;692;
lbw-Lenovo-G5000-IRH8;75454;75477;14;1244;
lbw-Lenovo-G5000-IRH8;75454;75477;15;1;
lbw-Lenovo-G5000-IRH8;75454;75477;16;264;
lbw-Lenovo-G5000-IRH8;75454;75478;1;139;
lbw-Lenovo-G5000-IRH8;75454;75478;2;155;
lbw-Lenovo-G5000-IRH8;75454;75478;3;28;
lbw-Lenovo-G5000-IRH8;75454;75478;4;926;
lbw-Lenovo-G5000-IRH8;75454;75478;5;98;
lbw-Lenovo-G5000-IRH8;75454;75478;6;1516;
lbw-Lenovo-G5000-IRH8;75454;75478;8;5;
lbw-Lenovo-G5000-IRH8;75454;75478;9;10;
lbw-Lenovo-G5000-IRH8;75454;75478;10;86;
lbw-Lenovo-G5000-IRH8;75454;75478;11;128;
lbw-Lenovo-G5000-IRH8;75454;75478;12;219;
lbw-Lenovo-G5000-IRH8;75454;75478;13;238;
lbw-Lenovo-G5000-IRH8;75454;75478;14;1;
lbw-Lenovo-G5000-IRH8;75454;75479;1;152;
lbw-Lenovo-G5000-IRH8;75454;75479;2;308;
lbw-Lenovo-G5000-IRH8;75454;75479;3;12;
lbw-Lenovo-G5000-IRH8;75454;75479;4;399;
lbw-Lenovo-G5000-IRH8;75454;75479;5;4;
lbw-Lenovo-G5000-IRH8;75454;75479;6;25;
lbw-Lenovo-G5000-IRH8;75454;75479;7;31;
lbw-Lenovo-G5000-IRH8;75454;75479;8;1812;
lbw-Lenovo-G5000-IRH8;75454;75479;9;76;
lbw-Lenovo-G5000-IRH8;75454;75479;10;78;
lbw-Lenovo-G5000-IRH8;75454;75479;11;85;
lbw-Lenovo-G5000-IRH8;75454;75479;12;262;
lbw-Lenovo-G5000-IRH8;75454;75479;13;302;
lbw-Lenovo-G5000-IRH8;75454;75479;14;2;
lbw-Lenovo-G5000-IRH8;75454;75479;15;1;
lbw-Lenovo-G5000-IRH8;75454;75479;16;1;
lbw-Lenovo-G5000-IRH8;75454;75480;1;4;
lbw-Lenovo-G5000-IRH8;75454;75480;2;8;
lbw-Lenovo-G5000-IRH8;75454;75480;3;11;
lbw-Lenovo-G5000-IRH8;75454;75480;5;7;
lbw-Lenovo-G5000-IRH8;75454;75480;9;9;
lbw-Lenovo-G5000-IRH8;75454;75480;12;2;
lbw-Lenovo-G5000-IRH8;75454;75480;15;3535;
lbw-Lenovo-G5000-IRH8;75454;75487;1;101;
lbw-Lenovo-G5000-IRH8;75454;75487;2;86;
lbw-Lenovo-G5000-IRH8;75454;75487;3;5;
lbw-Lenovo-G5000-IRH8;75454;75487;4;37;
lbw-Lenovo-G5000-IRH8;75454;75487;5;15;
lbw-Lenovo-G5000-IRH8;75454;75487;6;340;
lbw-Lenovo-G5000-IRH8;75454;75487;7;21;
lbw-Lenovo-G5000-IRH8;75454;75487;8;458;
lbw-Lenovo-G5000-IRH8;75454;75487;9;25;
lbw-Lenovo-G5000-IRH8;75454;75487;10;11;
lbw-Lenovo-G5000-IRH8;75454;75487;11;48;
lbw-Lenovo-G5000-IRH8;75454;75487;12;54;
lbw-Lenovo-G5000-IRH8;75454;75487;13;105;
lbw-Lenovo-G5000-IRH8;75454;75487;14;2255;
lbw-Lenovo-G5000-IRH8;75454;75487;16;2;
lbw-Lenovo-G5000-IRH8;75454;75485;1;193;
lbw-Lenovo-G5000-IRH8;75454;75485;2;225;
lbw-Lenovo-G5000-IRH8;75454;75485;3;43;
lbw-Lenovo-G5000-IRH8;75454;75485;4;924;
lbw-Lenovo-G5000-IRH8;75454;75485;5;26;
lbw-Lenovo-G5000-IRH8;75454;75485;6;848;
lbw-Lenovo-G5000-IRH8;75454;75485;7;31;
lbw-Lenovo-G5000-IRH8;75454;75485;8;521;
lbw-Lenovo-G5000-IRH8;75454;75485;9;32;
lbw-Lenovo-G5000-IRH8;75454;75485;10;66;
lbw-Lenovo-G5000-IRH8;75454;75485;11;144;
lbw-Lenovo-G5000-IRH8;75454;75485;12;110;
lbw-Lenovo-G5000-IRH8;75454;75485;13;387;
