node;pid;tid;core_id;sample_count;
lbw-Lenovo-G5000-IRH8;73906;73941;1;89;
lbw-Lenovo-G5000-IRH8;73906;73941;2;469;
lbw-Lenovo-G5000-IRH8;73906;73941;3;25;
lbw-Lenovo-G5000-IRH8;73906;73941;4;426;
lbw-Lenovo-G5000-IRH8;73906;73941;5;21;
lbw-Lenovo-G5000-IRH8;73906;73941;6;298;
lbw-Lenovo-G5000-IRH8;73906;73941;7;60;
lbw-Lenovo-G5000-IRH8;73906;73941;8;1429;
lbw-Lenovo-G5000-IRH8;73906;73941;9;95;
lbw-Lenovo-G5000-IRH8;73906;73941;10;11;
lbw-Lenovo-G5000-IRH8;73906;73941;11;208;
lbw-Lenovo-G5000-IRH8;73906;73941;12;114;
lbw-Lenovo-G5000-IRH8;73906;73941;13;262;
lbw-Lenovo-G5000-IRH8;73906;73941;16;2;
lbw-Lenovo-G5000-IRH8;73906;73934;1;7;
lbw-Lenovo-G5000-IRH8;73906;73934;2;35;
lbw-Lenovo-G5000-IRH8;73906;73934;4;3;
lbw-Lenovo-G5000-IRH8;73906;73934;8;1;
lbw-Lenovo-G5000-IRH8;73906;73934;10;16;
lbw-Lenovo-G5000-IRH8;73906;73934;14;3465;
lbw-Lenovo-G5000-IRH8;73906;73934;16;5;
lbw-Lenovo-G5000-IRH8;73906;73938;1;102;
lbw-Lenovo-G5000-IRH8;73906;73938;2;154;
lbw-Lenovo-G5000-IRH8;73906;73938;3;114;
lbw-Lenovo-G5000-IRH8;73906;73938;4;483;
lbw-Lenovo-G5000-IRH8;73906;73938;5;89;
lbw-Lenovo-G5000-IRH8;73906;73938;6;502;
lbw-Lenovo-G5000-IRH8;73906;73938;7;27;
lbw-Lenovo-G5000-IRH8;73906;73938;8;446;
lbw-Lenovo-G5000-IRH8;73906;73938;9;131;
lbw-Lenovo-G5000-IRH8;73906;73938;10;19;
lbw-Lenovo-G5000-IRH8;73906;73938;11;50;
lbw-Lenovo-G5000-IRH8;73906;73938;12;154;
lbw-Lenovo-G5000-IRH8;73906;73938;13;463;
lbw-Lenovo-G5000-IRH8;73906;73938;15;8;
lbw-Lenovo-G5000-IRH8;73906;73938;16;761;
lbw-Lenovo-G5000-IRH8;73906;73928;1;127;
lbw-Lenovo-G5000-IRH8;73906;73928;2;428;
lbw-Lenovo-G5000-IRH8;73906;73928;3;50;
lbw-Lenovo-G5000-IRH8;73906;73928;4;994;
lbw-Lenovo-G5000-IRH8;73906;73928;5;3;
lbw-Lenovo-G5000-IRH8;73906;73928;6;1379;
lbw-Lenovo-G5000-IRH8;73906;73928;7;31;
lbw-Lenovo-G5000-IRH8;73906;73928;9;27;
lbw-Lenovo-G5000-IRH8;73906;73928;10;18;
lbw-Lenovo-G5000-IRH8;73906;73928;11;242;
lbw-Lenovo-G5000-IRH8;73906;73928;12;57;
lbw-Lenovo-G5000-IRH8;73906;73928;13;156;
lbw-Lenovo-G5000-IRH8;73906;73929;1;241;
lbw-Lenovo-G5000-IRH8;73906;73929;2;362;
lbw-Lenovo-G5000-IRH8;73906;73929;3;48;
lbw-Lenovo-G5000-IRH8;73906;73929;4;523;
lbw-Lenovo-G5000-IRH8;73906;73929;5;8;
lbw-Lenovo-G5000-IRH8;73906;73929;6;501;
lbw-Lenovo-G5000-IRH8;73906;73929;7;3;
lbw-Lenovo-G5000-IRH8;73906;73929;9;93;
lbw-Lenovo-G5000-IRH8;73906;73929;10;83;
lbw-Lenovo-G5000-IRH8;73906;73929;11;34;
lbw-Lenovo-G5000-IRH8;73906;73929;12;233;
lbw-Lenovo-G5000-IRH8;73906;73929;13;634;
lbw-Lenovo-G5000-IRH8;73906;73929;14;5;
lbw-Lenovo-G5000-IRH8;73906;73929;15;727;
lbw-Lenovo-G5000-IRH8;73906;73930;1;49;
lbw-Lenovo-G5000-IRH8;73906;73930;2;156;
lbw-Lenovo-G5000-IRH8;73906;73930;3;3;
lbw-Lenovo-G5000-IRH8;73906;73930;4;210;
lbw-Lenovo-G5000-IRH8;73906;73930;5;10;
lbw-Lenovo-G5000-IRH8;73906;73930;7;36;
lbw-Lenovo-G5000-IRH8;73906;73930;9;17;
lbw-Lenovo-G5000-IRH8;73906;73930;10;15;
lbw-Lenovo-G5000-IRH8;73906;73930;11;14;
lbw-Lenovo-G5000-IRH8;73906;73930;12;58;
lbw-Lenovo-G5000-IRH8;73906;73930;13;327;
lbw-Lenovo-G5000-IRH8;73906;73930;15;1;
lbw-Lenovo-G5000-IRH8;73906;73930;16;2618;
lbw-Lenovo-G5000-IRH8;73906;73931;1;82;
lbw-Lenovo-G5000-IRH8;73906;73931;2;140;
