ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 37;mg_omp_cpp_aocc;mg.cpp:1012-1016;resid(void*, void*, void*, int, int, int, double*, int);Innermost;3.2199995517731;4.8715977668762;26.989458084106;1.00;1.00;1.00;1.03;1;100.00;100.00;12.33;12.33;12.33;12.33;12.00
Loop 41;mg_omp_cpp_aocc;mg.cpp:1018-1019,mg.cpp:1029-1030;resid(void*, void*, void*, int, int, int, double*, int);Innermost;2.2249999046326;3.0396296977997;16.840051651001;1.00;1.00;1.00;1.25;1;100.00;100.00;5.00;5.00;5.00;5.00;4.00
Loop 78;mg_omp_cpp_aocc;mg.cpp:917-921;psinv(void*, void*, int, int, int, double*, int);Innermost;1.3250000476837;1.9867973327637;11.0071849823;1.00;1.00;1.00;1.03;1;100.00;100.00;12.33;12.33;12.33;12.33;12.00
Loop 82;mg_omp_cpp_aocc;mg.cpp:923-928;psinv(void*, void*, int, int, int, double*, int);Innermost;0.89500004053116;1.3025557994843;7.2163743972778;1.00;1.00;1.00;1.25;1;100.00;100.00;5.00;5.00;5.00;5.00;4.00
Loop 23;mg_omp_cpp_aocc;mg.cpp:479-479,mg.cpp:501-501,mg.cpp:1315-1317,mg.cpp:1324-1324;zran3(void*, int, int, int, int, int, int);Innermost;5.0649995803833;1.0118781328201;5.6059718132019;6.85;1.00;10.46;30.12;121;15.96;9.63;406.67;59.33;406.67;38.90;13.50
Loop 52;mg_omp_cpp_aocc;mg.cpp:1109-1113;mg3P(double*, double*, double*, double*, double*, int, int, int, int);Innermost;0.55000001192093;0.77813732624054;4.3110094070435;1.02;1.00;1.00;2.07;1;96.15;96.63;20.67;20.33;20.67;20.67;10.00
Loop 142;mg_omp_cpp_aocc;c_randdp.cpp:155-155,c_randdp.cpp:163-172;vranlc(int, double*, double, double*);Single;2.7949998378754;0.55838084220886;3.0935220718384;1.00;3.13;8.00;1.00;1;0.00;12.50;37.00;37.00;11.82;4.63;37.00
Loop 137;mg_omp_cpp_aocc;mg.cpp:637-641;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.31000000238419;0.41254261136055;2.2855541706085;1.13;1.50;4.50;1.50;1;50.00;18.75;1.50;1.33;1.00;0.33;1.00
Loop 135;mg_omp_cpp_aocc;mg.cpp:625-629;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.27500000596046;0.38757029175758;2.1472034454346;1.13;1.50;4.50;1.50;1;50.00;18.75;1.50;1.33;1.00;0.33;1.00
Loop 132;mg_omp_cpp_aocc;mg.cpp:614-617;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.2950000166893;0.36159911751747;2.0033187866211;1.00;1.00;1.00;1.00;1;100.00;100.00;4.00;4.00;4.00;4.00;4.00
Loop 49;mg_omp_cpp_aocc;mg.cpp:1115-1125;mg3P(double*, double*, double*, double*, double*, int, int, int, int);Innermost;0.25;0.3476145863533;1.9258422851563;1.00;1.03;4.00;1.00;1;0.00;12.50;5.50;5.50;5.33;1.38;5.50
Loop 134;mg_omp_cpp_aocc;mg.cpp:620-623;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.18500000238419;0.24372977018356;1.3503031730652;1.00;1.00;1.00;2.00;1;100.00;100.00;4.00;4.00;4.00;4.00;2.00
Loop 136;mg_omp_cpp_aocc;mg.cpp:631-635;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.17499999701977;0.22275306284428;1.2340887784958;1.13;1.50;4.50;1.50;1;50.00;18.75;1.50;1.33;1.00;0.33;1.00
Loop 38;mg_omp_cpp_aocc;mg.cpp:1018-1020,mg.cpp:1029-1030;resid(void*, void*, void*, int, int, int, double*, int);Innermost;0.11499999463558;0.15882390737534;0.87991070747375;1.00;1.00;4.21;1.67;1;0.00;12.50;3.33;3.33;3.33;0.79;2.00
Loop 32;mg_omp_cpp_aocc;mg.cpp:841-844;norm2u3(void*, int, int, int, double*, double*, int, int, int);Innermost;0.20000000298023;0.11786931753159;0.65301549434662;1.00;2.40;8.00;1.00;1;16.67;14.58;4.00;4.00;1.67;0.50;4.00
Loop 64;mg_omp_cpp_aocc;mg.cpp:545-547;comm3(void*, int, int, int, int);Innermost;0.095000006258488;0.093895889818668;0.52019876241684;1.00;1.00;5.33;1.33;1;0.00;12.50;1.33;1.33;1.33;0.25;1.00
Loop 40;mg_omp_cpp_aocc;mg.cpp:1010-1012,mg.cpp:1018-1019,mg.cpp:1029-1029;resid(void*, void*, void*, int, int, int, double*, int);InBetween;0.070000000298023;0.070921368896961;0.39291608333588;6.48;1.00;4.63;6.48;42;4.00;12.75;35.67;5.50;35.67;7.71;5.50
Loop 42;mg_omp_cpp_aocc;mg.cpp:1012-1016;resid(void*, void*, void*, int, int, int, double*, int);Innermost;0.03999999910593;0.035960130393505;0.19922505319118;1.00;1.00;4.44;1.11;1;0.00;12.50;3.33;3.33;3.33;0.75;3.00
Loop 56;mg_omp_cpp_aocc;mg.cpp:558-560;comm3(void*, int, int, int, int);Innermost;0.044999998062849;0.030965669080615;0.17155492305756;1.00;1.00;1.00;4.00;1;100.00;100.00;4.00;4.00;4.00;4.00;1.00
Loop 133;mg_omp_cpp_aocc;mg.cpp:613-614,mg.cpp:619-619,mg.cpp:623-623,mg.cpp:627-627,mg.cpp:633-633,mg.cpp:637-639;interp(void*, int, int, int, void*, int, int, int, int);InBetween;0.030000001192093;0.022974528372288;0.12728267908096;3.45;1.00;6.67;3.45;105;0.00;11.63;24.17;7.00;24.17;3.63;7.00
Loop 81;mg_omp_cpp_aocc;mg.cpp:915-917,mg.cpp:923-924,mg.cpp:927-927;psinv(void*, void*, int, int, int, double*, int);InBetween;0.015000000596046;0.015982279554009;0.088544473052025;6.80;1.00;4.68;6.80;35;3.28;12.70;34.00;5.00;34.00;7.27;5.00
Loop 83;mg_omp_cpp_aocc;mg.cpp:917-921;psinv(void*, void*, int, int, int, double*, int);Innermost;0.024999998509884;0.012985602021217;0.071942381560802;1.00;1.00;4.44;1.11;1;0.00;12.50;3.33;3.33;3.33;0.75;3.00
