ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 37;mg_omp_cpp_aocc;mg.cpp:881-885;resid(void*, void*, void*, int, int, int, double*, int);Innermost;3.3749990463257;4.7848062515259;24.791748046875;1.00;1.00;1.00;1.00;1;100.00;100.00;12.00;12.00;12.00;12.00;12.00
Loop 38;mg_omp_cpp_aocc;mg.cpp:888-893;resid(void*, void*, void*, int, int, int, double*, int);Innermost;2.3349997997284;3.0652384757996;15.882068634033;1.00;1.00;1.00;1.58;1;100.00;100.00;6.33;6.33;6.33;6.33;4.00
Loop 77;mg_omp_cpp_aocc;mg.cpp:808-812;psinv(void*, void*, int, int, int, double*, int);Innermost;1.3899999856949;1.9038074016571;9.8642892837524;1.00;1.00;1.00;1.00;1;100.00;100.00;12.00;12.00;12.00;12.00;12.00
Loop 23;mg_omp_cpp_aocc;mg.cpp:479-479,mg.cpp:501-501,mg.cpp:1163-1165,mg.cpp:1172-1172;zran3(void*, int, int, int, int, int, int);Innermost;5.0799984931946;1.8351689577103;9.5086498260498;6.85;1.00;10.46;30.12;121;15.96;9.63;406.67;59.33;406.67;38.90;13.50
Loop 78;mg_omp_cpp_aocc;mg.cpp:814-819;psinv(void*, void*, int, int, int, double*, int);Innermost;0.9449999332428;1.2987076044083;6.7290563583374;1.00;1.00;1.04;1.67;1;93.75;94.53;6.67;6.67;6.67;6.42;4.00
Loop 93;mg_omp_cpp_aocc;c_randdp.cpp:155-155,c_randdp.cpp:163-172;vranlc(int, double*, double, double*);Single;2.800000667572;1.011510848999;5.2409896850586;1.00;3.13;8.00;1.00;1;0.00;12.50;37.00;37.00;11.82;4.63;37.00
Loop 57;mg_omp_cpp_aocc;mg.cpp:957-961;mg3P(double*, double*, double*, double*, double*, int, int, int, int);Innermost;0.64000004529953;0.90674710273743;4.6981725692749;1.02;1.00;1.00;2.07;1;96.15;96.63;20.67;20.33;20.67;20.67;10.00
Loop 54;mg_omp_cpp_aocc;mg.cpp:963-973;mg3P(double*, double*, double*, double*, double*, int, int, int, int);Innermost;0.35499998927116;0.48046758770943;2.4894700050354;1.00;1.03;4.00;1.00;1;0.00;12.50;5.50;5.50;5.33;1.38;5.50
Loop 88;mg_omp_cpp_aocc;mg.cpp:624-627;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.3299999833107;0.39557296037674;2.049601316452;1.13;1.50;4.50;1.50;1;50.00;18.75;1.50;1.33;1.00;0.33;1.00
Loop 86;mg_omp_cpp_aocc;mg.cpp:614-617;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.26999998092651;0.34499740600586;1.7875516414642;1.13;1.50;4.50;1.50;1;50.00;18.75;1.50;1.33;1.00;0.33;1.00
Loop 83;mg_omp_cpp_aocc;mg.cpp:603-606;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.25;0.31067827343941;1.6097323894501;1.00;1.00;1.00;1.00;1;100.00;100.00;4.00;4.00;4.00;4.00;4.00
Loop 32;mg_omp_cpp_aocc;mg.cpp:735-738;norm2u3(void*, int, int, int, double*, double*, int, int, int);Innermost;0.25499999523163;0.21133348345757;1.0949923992157;1.00;2.40;8.00;1.00;1;16.67;14.58;4.00;4.00;1.67;0.50;4.00
Loop 87;mg_omp_cpp_aocc;mg.cpp:619-622;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.17000000178814;0.19868957996368;1.0294799804688;1.13;1.50;4.50;1.50;1;50.00;18.75;1.50;1.33;1.00;0.33;1.00
Loop 85;mg_omp_cpp_aocc;mg.cpp:611-612;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.14499999582767;0.19146452844143;0.99204438924789;1.00;1.00;1.00;2.00;1;100.00;100.00;4.00;4.00;4.00;4.00;2.00
Loop 69;mg_omp_cpp_aocc;mg.cpp:545-547;comm3(void*, int, int, int, int);Innermost;0.070000000298023;0.083088375627995;0.43050983548164;1.00;1.00;5.33;1.33;1;0.00;12.50;1.33;1.33;1.33;0.25;1.00
Loop 39;mg_omp_cpp_aocc;mg.cpp:876-877,mg.cpp:880-881,mg.cpp:888-889,mg.cpp:892-892;resid(void*, void*, void*, int, int, int, double*, int);Outermost;0.035000000149012;0.034319113940001;0.17781928181648;8.29;1.00;9.15;8.29;21;7.41;12.73;33.17;4.00;33.17;3.63;4.00
Loop 41;mg_omp_cpp_aocc;mg.cpp:880-885;resid(void*, void*, void*, int, int, int, double*, int);Innermost;0.040000002831221;0.030706573277712;0.15910145640373;1.00;1.00;4.44;1.11;1;0.00;12.50;3.33;3.33;3.33;0.75;3.00
Loop 81;mg_omp_cpp_aocc;mg.cpp:807-812;psinv(void*, void*, int, int, int, double*, int);Innermost;0.030000001192093;0.02348149754107;0.12166581302881;1.00;1.00;4.44;1.11;1;0.00;12.50;3.33;3.33;3.33;0.75;3.00
Loop 61;mg_omp_cpp_aocc;mg.cpp:558-560;comm3(void*, int, int, int, int);Innermost;0.025000000372529;0.019868962466717;0.1029480099678;1.00;1.00;1.00;4.00;1;100.00;100.00;4.00;4.00;4.00;4.00;1.00
Loop 79;mg_omp_cpp_aocc;mg.cpp:804-808,mg.cpp:814-815,mg.cpp:818-818;psinv(void*, void*, int, int, int, double*, int);Outermost;0.025000000372529;0.016256419941783;0.084230177104473;2.95;1.00;9.87;2.95;21;8.00;12.75;32.50;11.00;32.50;3.29;11.00
Loop 72;mg_omp_cpp_aocc;mg.cpp:550-552;comm3(void*, int, int, int, int);Innermost;0.015000000596046;0.014450152404606;0.074871271848679;1.00;1.00;1.00;4.00;1;100.00;100.00;4.00;4.00;4.00;4.00;1.00
Loop 84;mg_omp_cpp_aocc;mg.cpp:598-599,mg.cpp:602-603,mg.cpp:609-609,mg.cpp:612-616,mg.cpp:621-621,mg.cpp:624-626;interp(void*, int, int, int, void*, int, int, int, int);Outermost;0.0099999997764826;0.0090313451364636;0.046794544905424;2.54;1.00;10.32;2.54;56;0.00;10.61;33.00;13.00;33.00;3.20;13.00
Loop 92;mg_omp_cpp_aocc;mg.cpp:602-606;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.0099999997764826;0.0054188072681427;0.028076726943254;1.00;1.00;4.67;1.17;1;0.00;12.50;2.33;2.33;2.33;0.50;2.00
Loop 55;mg_omp_cpp_aocc;mg.cpp:953-956,mg.cpp:960-960,mg.cpp:963-963;mg3P(double*, double*, double*, double*, double*, int, int, int, int);InBetween;0.0049999998882413;0.0036125381011516;0.01871781796217;1.94;1.00;4.63;5.38;2;2.00;14.04;11.67;6.00;11.67;2.52;2.17
Loop 71;mg_omp_cpp_aocc;mg.cpp:542-545,mg.cpp:550-550;comm3(void*, int, int, int, int);Outermost;0.0049999998882413;0.0018062690505758;0.0093589089810848;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
