node;pid;tid;core_id;sample_count;
lbw-Lenovo-G5000-IRH8;78477;78503;1;228;
lbw-Lenovo-G5000-IRH8;78477;78503;2;486;
lbw-Lenovo-G5000-IRH8;78477;78503;3;28;
lbw-Lenovo-G5000-IRH8;78477;78503;4;790;
lbw-Lenovo-G5000-IRH8;78477;78503;5;18;
lbw-Lenovo-G5000-IRH8;78477;78503;6;378;
lbw-Lenovo-G5000-IRH8;78477;78503;7;1;
lbw-Lenovo-G5000-IRH8;78477;78503;9;73;
lbw-Lenovo-G5000-IRH8;78477;78503;10;61;
lbw-Lenovo-G5000-IRH8;78477;78503;11;98;
lbw-Lenovo-G5000-IRH8;78477;78503;12;192;
lbw-Lenovo-G5000-IRH8;78477;78503;13;378;
lbw-Lenovo-G5000-IRH8;78477;78503;15;730;
lbw-Lenovo-G5000-IRH8;78477;78517;4;1;
lbw-Lenovo-G5000-IRH8;78477;78517;6;4;
lbw-Lenovo-G5000-IRH8;78477;78517;14;3;
lbw-Lenovo-G5000-IRH8;78477;78517;16;3486;
lbw-Lenovo-G5000-IRH8;78477;78505;1;63;
lbw-Lenovo-G5000-IRH8;78477;78505;2;78;
lbw-Lenovo-G5000-IRH8;78477;78505;5;34;
lbw-Lenovo-G5000-IRH8;78477;78505;6;1003;
lbw-Lenovo-G5000-IRH8;78477;78505;7;10;
lbw-Lenovo-G5000-IRH8;78477;78505;8;2162;
lbw-Lenovo-G5000-IRH8;78477;78505;9;5;
lbw-Lenovo-G5000-IRH8;78477;78505;10;5;
lbw-Lenovo-G5000-IRH8;78477;78505;11;15;
lbw-Lenovo-G5000-IRH8;78477;78505;12;109;
lbw-Lenovo-G5000-IRH8;78477;78505;13;5;
lbw-Lenovo-G5000-IRH8;78477;78513;1;254;
lbw-Lenovo-G5000-IRH8;78477;78513;2;289;
lbw-Lenovo-G5000-IRH8;78477;78513;3;22;
lbw-Lenovo-G5000-IRH8;78477;78513;4;1824;
lbw-Lenovo-G5000-IRH8;78477;78513;7;14;
lbw-Lenovo-G5000-IRH8;78477;78513;8;270;
lbw-Lenovo-G5000-IRH8;78477;78513;9;44;
lbw-Lenovo-G5000-IRH8;78477;78513;10;51;
lbw-Lenovo-G5000-IRH8;78477;78513;11;81;
lbw-Lenovo-G5000-IRH8;78477;78513;12;357;
lbw-Lenovo-G5000-IRH8;78477;78513;13;252;
lbw-Lenovo-G5000-IRH8;78477;78513;16;4;
lbw-Lenovo-G5000-IRH8;78477;78499;1;174;
lbw-Lenovo-G5000-IRH8;78477;78499;2;334;
lbw-Lenovo-G5000-IRH8;78477;78499;3;3;
lbw-Lenovo-G5000-IRH8;78477;78499;4;1;
lbw-Lenovo-G5000-IRH8;78477;78499;5;7;
lbw-Lenovo-G5000-IRH8;78477;78499;6;955;
lbw-Lenovo-G5000-IRH8;78477;78499;7;38;
lbw-Lenovo-G5000-IRH8;78477;78499;8;654;
lbw-Lenovo-G5000-IRH8;78477;78499;9;118;
lbw-Lenovo-G5000-IRH8;78477;78499;10;48;
lbw-Lenovo-G5000-IRH8;78477;78499;11;125;
lbw-Lenovo-G5000-IRH8;78477;78499;12;224;
lbw-Lenovo-G5000-IRH8;78477;78499;13;768;
lbw-Lenovo-G5000-IRH8;78477;78499;16;1;
lbw-Lenovo-G5000-IRH8;78477;78500;1;103;
lbw-Lenovo-G5000-IRH8;78477;78500;2;111;
lbw-Lenovo-G5000-IRH8;78477;78500;3;28;
lbw-Lenovo-G5000-IRH8;78477;78500;4;376;
lbw-Lenovo-G5000-IRH8;78477;78500;9;3;
lbw-Lenovo-G5000-IRH8;78477;78500;10;18;
lbw-Lenovo-G5000-IRH8;78477;78500;11;60;
lbw-Lenovo-G5000-IRH8;78477;78500;12;58;
lbw-Lenovo-G5000-IRH8;78477;78500;13;26;
lbw-Lenovo-G5000-IRH8;78477;78500;14;2697;
lbw-Lenovo-G5000-IRH8;78477;78501;1;183;
lbw-Lenovo-G5000-IRH8;78477;78501;2;210;
lbw-Lenovo-G5000-IRH8;78477;78501;3;6;
lbw-Lenovo-G5000-IRH8;78477;78501;4;387;
lbw-Lenovo-G5000-IRH8;78477;78501;5;100;
lbw-Lenovo-G5000-IRH8;78477;78501;6;937;
lbw-Lenovo-G5000-IRH8;78477;78501;7;14;
lbw-Lenovo-G5000-IRH8;78477;78501;8;321;
lbw-Lenovo-G5000-IRH8;78477;78501;9;43;
lbw-Lenovo-G5000-IRH8;78477;78501;10;30;
lbw-Lenovo-G5000-IRH8;78477;78501;11;54;
lbw-Lenovo-G5000-IRH8;78477;78501;12;611;
lbw-Lenovo-G5000-IRH8;78477;78501;13;558;
lbw-Lenovo-G5000-IRH8;78477;78501;14;1;
lbw-Lenovo-G5000-IRH8;78477;78501;15;1;
lbw-Lenovo-G5000-IRH8;78477;78507;1;1;
lbw-Lenovo-G5000-IRH8;78477;78507;2;1;
lbw-Lenovo-G5000-IRH8;78477;78507;4;3;
lbw-Lenovo-G5000-IRH8;78477;78507;5;3;
lbw-Lenovo-G5000-IRH8;78477;78507;14;768;
lbw-Lenovo-G5000-IRH8;78477;78507;15;2711;
