group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
1;L;VADDPD,;0,;0x4092dc,;Success;32;Success;32;32;0;32;32;1;
1;L;VMULPD,;0,;0x4092cd,;Success;32;Success;32;32;0;32;32;1;
1;S;VMOVUPD,;0,;0x4092e2,;Success;32;Success;32;32;0;32;32;1;
5;LLLLL;VMOVUPD,VADDPD,VADDPD,VMOVUPD,VADDPD,;4448,328,4464,336,320,;0x4092a0,0x4092a9,0x4092b2,0x4092bb,0x4092c4,;Success;32;Success;160;96;64;4176;96;1;
