ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 47;mg_omp_cpp_g++;mg.cpp:1012-1016;resid(void*, void*, void*, int, int, int, double*, int);Innermost;3.1649997234344;4.0166139602661;30.873231887817;1.00;1.00;1.00;1.00;1;100.00;100.00;24.00;24.00;24.00;24.00;24.00
Loop 50;mg_omp_cpp_g++;mg.cpp:1018-1019,mg.cpp:1029-1030;resid(void*, void*, void*, int, int, int, double*, int);Innermost;2.1749999523163;2.6404387950897;20.295425415039;1.00;1.00;1.00;1.25;1;100.00;100.00;20.00;20.00;20.00;20.00;16.00
Loop 60;mg_omp_cpp_g++;mg.cpp:917-921;psinv(void*, void*, int, int, int, double*, int);Innermost;1.3449996709824;1.6470304727554;12.659707069397;1.00;1.00;1.00;1.00;1;100.00;100.00;24.00;24.00;24.00;24.00;24.00
Loop 63;mg_omp_cpp_g++;mg.cpp:923-928;psinv(void*, void*, int, int, int, double*, int);Innermost;0.875;1.0599060058594;8.1468439102173;1.00;1.00;1.00;1.13;1;100.00;100.00;11.33;11.33;11.33;11.33;10.00
Loop 76;mg_omp_cpp_g++;mg.cpp:1108-1113;rprj3(void*, int, int, int, void*, int, int, int, int);Innermost;0.52000004053116;0.63659238815308;4.8930926322937;1.00;1.00;1.28;2.67;1;66.67;58.33;16.00;16.00;16.00;12.50;6.00
Loop 131;mg_omp_cpp_g++;c_randdp.cpp:155-155,c_randdp.cpp:163-172;vranlc(int, double*, double, double*);Single;2.7299997806549;0.44277632236481;3.4033484458923;1.00;3.67;4.00;1.00;1;0.00;12.50;22.00;22.00;6.00;5.50;22.00
Loop 115;mg_omp_cpp_g++;mg.cpp:637-641;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.28999999165535;0.30653747916222;2.3561644554138;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 113;mg_omp_cpp_g++;mg.cpp:625-629;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.23999997973442;0.28383100032806;2.1816337108612;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 75;mg_omp_cpp_g++;mg.cpp:1115-1125;rprj3(void*, int, int, int, void*, int, int, int, int);Innermost;0.23999997973442;0.27734345197678;2.131767988205;1.00;1.00;1.00;2.00;1;97.96;98.21;24.00;24.00;24.00;24.00;12.00
Loop 116;mg_omp_cpp_g++;mg.cpp:614-617;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.22000001370907;0.25139316916466;1.9323041439056;1.00;1.00;1.00;1.00;1;100.00;100.00;16.00;16.00;16.00;16.00;16.00
Loop 121;mg_omp_cpp_g++;mg.cpp:619-623;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.23000000417233;0.24571657180786;1.8886716365814;1.00;1.00;1.00;2.00;1;100.00;100.00;16.00;16.00;16.00;16.00;8.00
Loop 114;mg_omp_cpp_g++;mg.cpp:631-635;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.22999998927116;0.22949765622616;1.7640068531036;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 33;mg_omp_cpp_g++;mg.cpp:545-547;comm3(void*, int, int, int, int) [clone .isra.0];Innermost;0.090000003576279;0.088393084704876;0.67942309379578;1.16;1.00;6.17;6.17;1;0.00;12.50;6.17;5.33;6.17;1.00;1.00
