node;pid;tid;core_id;sample_count;
fedora;559581;559600;8;1929;
fedora;559581;559581;1;3025;
fedora;559581;559581;5;2;
fedora;559581;559581;6;3;
fedora;559581;559581;7;13;
fedora;559581;559581;8;68;
fedora;559581;559599;6;1960;
fedora;559581;559595;5;1962;
fedora;559581;559598;4;1896;
fedora;559581;559597;2;1930;
fedora;559581;559594;3;1915;
fedora;559581;559596;7;1911;
