ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 6;mg_omp_f90_gfortran;mg.f90:609-611;resid_._omp_fn.0;Innermost;5.4400014877319;5.4049520492554;31.737785339355;1.00;1.00;1.00;1.00;1;100.00;100.00;12.00;12.00;12.00;12.00;12.00
Loop 5;mg_omp_f90_gfortran;mg.f90:623-623;resid_._omp_fn.0;Innermost;3.5550005435944;3.396546125412;19.94446182251;1.00;1.00;1.00;1.00;1;100.00;100.00;14.00;14.00;14.00;14.00;14.00
Loop 15;mg_omp_f90_gfortran;mg.f90:538-540;psinv_._omp_fn.0;Innermost;2.824999332428;2.586493730545;15.187848091125;1.00;1.00;1.00;1.00;1;100.00;100.00;12.00;12.00;12.00;12.00;12.00
Loop 14;mg_omp_f90_gfortran;mg.f90:547-547;psinv_._omp_fn.0;Innermost;1.384999871254;1.2608888149261;7.4039177894592;1.00;1.00;1.00;1.00;1;100.00;100.00;8.00;8.00;8.00;8.00;8.00
Loop 53;mg_omp_f90_gfortran;mg.f90:701-703;rprj3_._omp_fn.0;Innermost;0.9650000333786;0.95621037483215;5.6148509979248;1.00;1.00;1.38;6.00;1;83.33;68.75;18.00;18.00;18.00;13.00;3.00
Loop 52;mg_omp_f90_gfortran;mg.f90:709-716;rprj3_._omp_fn.0;Innermost;0.48000001907349;0.39993590116501;2.3484168052673;1.00;1.00;1.33;3.75;1;100.00;80.77;30.00;30.00;30.00;22.50;8.00
Loop 21;mg_omp_f90_gfortran;mg.f90:785-787;interp_._omp_fn.0;Innermost;0.41000002622604;0.38539275527;2.2630198001862;1.00;1.00;1.14;5.33;1;100.00;83.33;16.00;16.00;16.00;14.00;3.00
Loop 20;mg_omp_f90_gfortran;mg.f90:791-793;interp_._omp_fn.0;Innermost;0.39500001072884;0.37739405035973;2.2160515785217;1.00;1.00;1.14;5.33;1;100.00;83.33;16.00;16.00;16.00;14.00;3.00
Loop 18;mg_omp_f90_gfortran;mg.f90:803-805;interp_._omp_fn.0;Innermost;0.38000002503395;0.34685346484184;2.0367176532745;1.00;1.00;1.14;5.33;1;100.00;82.61;16.00;16.00;16.00;14.00;3.00
Loop 19;mg_omp_f90_gfortran;mg.f90:797-799;interp_._omp_fn.0;Innermost;0.38500002026558;0.34539920091629;2.0281782150269;1.00;1.00;1.14;5.33;1;100.00;82.61;16.00;16.00;16.00;14.00;3.00
