ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 26;mg_omp_f90_aocc;mg.f90:600-602;__nv_resid__PARALLEL_F1L594_2;Innermost;3.3949997425079;3.3130927085876;29.874563217163;1.28;1.00;1.00;1.28;1;100.00;100.00;7.67;6.00;7.67;7.67;6.00
Loop 23;mg_omp_f90_aocc;mg.f90:609-609;__nv_resid__PARALLEL_F1L594_2;Innermost;1.9549999237061;1.8480159044266;16.663785934448;1.00;1.00;1.00;1.25;1;100.00;100.00;5.00;5.00;5.00;5.00;4.00
Loop 19;mg_omp_f90_aocc;mg.f90:533-535;__nv_psinv__PARALLEL_F1L527_1;Innermost;1.4750001430511;1.4415793418884;12.99889755249;1.11;1.00;1.00;1.11;1;100.00;100.00;6.67;6.00;6.67;6.67;6.00
Loop 95;mg_omp_f90_aocc;mg.f90:1122-1124,mg.f90:1130-1131,mg.f90:1137-1137,mg.f90:1331-1335,mg.f90:1357-1361;__nv_zran3__PARALLEL_F1L1106_9;Innermost;0.96000003814697;0.97100234031677;8.7556467056274;8.98;1.00;10.25;39.49;121;12.34;8.99;414.67;46.17;414.67;40.46;10.50
Loop 17;mg_omp_f90_aocc;mg.f90:542-542;__nv_psinv__PARALLEL_F1L527_1;Innermost;0.7849999666214;0.70999383926392;6.4021010398865;1.00;1.00;1.00;1.42;1;100.00;100.00;5.67;5.67;5.67;5.67;4.00
Loop 31;mg_omp_f90_aocc;mg.f90:696-706;__nv_rprj3__PARALLEL_F1L680_3;Innermost;0.52500003576279;0.47946810722351;4.3234224319458;1.01;0.96;2.44;5.03;1;49.66;27.33;27.67;27.50;28.75;11.33;5.50
Loop 29;mg_omp_f90_aocc;mg.f90:689-693;__nv_rprj3__PARALLEL_F1L680_3;Innermost;0.41500002145767;0.35245668888092;3.1781449317932;1.00;1.00;4.44;1.11;1;0.00;12.50;3.33;3.33;3.33;0.75;3.00
Loop 38;mg_omp_f90_aocc;mg.f90:783-784;__nv_interp__PARALLEL_F1L753_4;Innermost;0.25499999523163;0.22163490951061;1.9985090494156;1.00;1.00;1.00;2.00;1;100.00;100.00;4.00;4.00;4.00;4.00;2.00
Loop 42;mg_omp_f90_aocc;mg.f90:773-774;__nv_interp__PARALLEL_F1L753_4;Innermost;0.26500001549721;0.21464928984642;1.935518860817;1.00;1.00;1.00;2.00;1;100.00;100.00;4.00;4.00;4.00;4.00;2.00
Loop 44;mg_omp_f90_aocc;mg.f90:768-769;__nv_interp__PARALLEL_F1L753_4;Innermost;0.23000000417233;0.20194815099239;1.8209911584854;1.00;1.00;1.00;2.00;1;100.00;100.00;4.00;4.00;4.00;4.00;2.00
Loop 40;mg_omp_f90_aocc;mg.f90:778-779;__nv_interp__PARALLEL_F1L753_4;Innermost;0.25;0.1987728625536;1.7923592329025;1.00;1.00;1.00;2.00;1;100.00;100.00;4.00;4.00;4.00;4.00;2.00
Loop 46;mg_omp_f90_aocc;mg.f90:760-762;__nv_interp__PARALLEL_F1L753_4;Innermost;0.24499998986721;0.19051711261272;1.7179161310196;1.00;1.00;1.00;1.00;1;100.00;100.00;4.00;4.00;4.00;4.00;4.00
Loop 21;mg_omp_f90_aocc;mg.f90:596-596,mg.f90:599-604,mg.f90:608-609,mg.f90:613-615;__nv_resid__PARALLEL_F1L594_2;Outermost;0.14500001072884;0.11685049533844;1.0536552667618;3.72;2.43;1.20;4.32;130;4.84;13.86;58.33;15.67;22.42 - 24.00;48.72;13.50
Loop 70;mg_omp_f90_aocc;mg.f90:933-935;__nv_norm2u3__PARALLEL_F1L928_6;Innermost;0.079999998211861;0.075571790337563;0.68144005537033;1.00;1.00;1.00;1.25;1;100.00;100.00;5.00;5.00;5.00;5.00;4.00
Loop 107;mg_omp_f90_aocc;randi8.f90:60-62;vranlc;Single;0.075000002980232;0.071761444211006;0.64708173274994;1.00;2.21;8.00;1.00;1;0.00;12.50;4.00;4.00;1.81;0.50;4.00
Loop 76;mg_omp_f90_aocc;mg.f90:999-1001;__nv_comm3__PARALLEL_F1L995_7;Innermost;0.079999998211861;0.064140766859055;0.5783651471138;1.00;1.00;5.33;1.33;1;0.00;12.50;1.33;1.33;1.33;0.25;1.00
Loop 14;mg_omp_f90_aocc;mg.f90:529-529,mg.f90:532-532,mg.f90:535-537,mg.f90:541-542,mg.f90:547-549;__nv_psinv__PARALLEL_F1L527_1;Outermost;0.050000000745058;0.027307454496622;0.24623465538025;3.04;1.00;1.14;3.38;114;7.32;14.41;50.67;16.67;50.67;44.38;15.00
Loop 75;mg_omp_f90_aocc;mg.f90:1014-1015;__nv_comm3__PARALLEL_F1L995_7;Innermost;0.030000001192093;0.015876425430179;0.14315967261791;1.00;1.00;1.00;2.00;1;100.00;100.00;2.00;2.00;2.00;2.00;1.00
Loop 79;mg_omp_f90_aocc;mg.f90:1006-1007;__nv_comm3__PARALLEL_F1L995_7;Innermost;0.019999999552965;0.012701141647995;0.11452774703503;1.00;1.00;1.00;2.00;1;100.00;100.00;2.00;2.00;2.00;2.00;1.00
Loop 30;mg_omp_f90_aocc;mg.f90:697-706;__nv_rprj3__PARALLEL_F1L680_3;Innermost;0.019999999552965;0.010795969516039;0.09734857827425;1.03;1.05;4.12;1.03;1;0.00;12.50;5.67;5.50;5.42;1.38;5.50
Loop 15;mg_omp_f90_aocc;mg.f90:533-537;__nv_psinv__PARALLEL_F1L527_1;Innermost;0.02000000141561;0.010160912759602;0.091622196137905;1.00;1.00;4.44;1.11;1;0.00;12.50;3.33;3.33;3.33;0.75;3.00
Loop 28;mg_omp_f90_aocc;mg.f90:683-687,mg.f90:693-695,mg.f90:701-701,mg.f90:706-706,mg.f90:709-709;__nv_rprj3__PARALLEL_F1L680_3;Outermost;0.015000000596046;0.008255741558969;0.074443027377129;4.90;1.00;7.70 - 7.08;7.97;8;2.44;12.80;42.50;8.67;42.50;5.52 - 6.00;5.33
Loop 25;mg_omp_f90_aocc;mg.f90:600-604;__nv_resid__PARALLEL_F1L594_2;Innermost;0.010000000707805;0.0076206848025322;0.068716645240784;1.00;1.00;4.44;1.11;1;0.00;12.50;3.33;3.33;3.33;0.75;3.00
Loop 94;mg_omp_f90_aocc;mg.f90:1121-1123,mg.f90:1139-1139,mg.f90:1338-1338,mg.f90:1342-1342,mg.f90:1346-1346,mg.f90:1364-1364,mg.f90:1368-1368,mg.f90:1372-1372;__nv_zran3__PARALLEL_F1L1106_9;Outermost;0.015000000596046;0.0038103424012661;0.034358322620392;15.42;1.00;9.11;61.67;244;0.00;7.15;123.33;8.00;123.33;13.54;2.00
Loop 33;mg_omp_f90_aocc;mg.f90:760-763;__nv_interp__PARALLEL_F1L753_4;Innermost;0.0050000003539026;0.0031752854119986;0.028631936758757;1.00;1.00;4.67;1.17;1;0.00;12.50;2.33;2.33;2.33;0.50;2.00
Loop 105;mg_omp_f90_aocc;mg.f90:1402-1407;__nv_zero3__PARALLEL_F1L1400_11;Single;0.010000000707805;0.0025402281899005;0.022905549034476;1.00;1.00;6.45;2.08;1;0.00;7.14;4.17;4.17;4.17;0.65;2.00
Loop 34;mg_omp_f90_aocc;mg.f90:768-770;__nv_interp__PARALLEL_F1L753_4;Innermost;0.0049999998882413;0.001905171200633;0.017179161310196;1.25;1.25;3.33;1.67;1;42.86;17.86;1.67;1.33;1.33;0.50;1.00
Loop 32;mg_omp_f90_aocc;mg.f90:755-755,mg.f90:759-759,mg.f90:762-763,mg.f90:767-770,mg.f90:774-775,mg.f90:779-780,mg.f90:784-787;__nv_interp__PARALLEL_F1L753_4;Outermost;0.0050000003539026;0.001905171200633;0.017179161310196;1.00;1.00;8.74;3.33;33630;0.00;10.16;63.83;63.83;63.83;7.31;19.17
Loop 36;mg_omp_f90_aocc;mg.f90:778-780;__nv_interp__PARALLEL_F1L753_4;Innermost;0.0099999997764826;0.0012701140949503;0.011452774517238;1.13;1.13;2.57;1.50;1;66.67;20.83;1.50;1.33;1.33;0.58;1.00
Loop 37;mg_omp_f90_aocc;mg.f90:783-785;__nv_interp__PARALLEL_F1L753_4;Innermost;0.0050000003539026;0.00063505704747513;0.0057263872586191;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 90;mg_omp_f90_aocc;mg.f90:1091-1094;__nv_zran3__PARALLEL_F1L1086_8;Innermost;0.0049999998882413;0.00063505704747513;0.0057263872586191;2.00;1.00;4.67;2.80;1;0.00;12.50;4.67;2.33;4.67;1.00;1.67
Loop 69;mg_omp_f90_aocc;mg.f90:931-938;__nv_norm2u3__PARALLEL_F1L928_6;Outermost;0.0049999998882413;0.00063505704747513;0.0057263872586191;1.59 - 2.18;1.00;1.39 - 1.90;2.92 - 4.00;14;57.14;36.05;17.50 - 24.00;11.00;16.99 - 24.00;12.60;6.00
Loop 96;mg_omp_f90_aocc;mg.f90:1217-1222;__nv_zran3__PARALLEL_F1L1215_10;Single;0.0049999998882413;0.00063505704747513;0.0057263872586191;1.00;1.00;6.45;2.08;1;0.00;7.14;4.17;4.17;4.17;0.65;2.00
Loop 89;mg_omp_f90_aocc;mg.f90:1089-1090,mg.f90:1094-1095;__nv_zran3__PARALLEL_F1L1086_8;Outermost;0.0049999998882413;0.00063505704747513;0.0057263872586191;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 72;mg_omp_f90_aocc;mg.f90:1014-1016;__nv_comm3__PARALLEL_F1L995_7;Innermost;0.0049999998882413;0.00063505704747513;0.0057263872586191;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
