ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 6;mg_omp_f90_gfortran;mg.f90:609-611;resid_._omp_fn.0;Innermost;5.5549993515015;5.4348840713501;31.941667556763;1.00;1.00;1.00;1.00;1;100.00;100.00;12.00;12.00;12.00;12.00;12.00
Loop 5;mg_omp_f90_gfortran;mg.f90:623-623;resid_._omp_fn.0;Innermost;3.6149997711182;3.338000535965;19.617952346802;1.00;1.00;1.00;1.00;1;100.00;100.00;14.00;14.00;14.00;14.00;14.00
Loop 15;mg_omp_f90_gfortran;mg.f90:538-540;psinv_._omp_fn.0;Innermost;2.5449993610382;2.5091350078583;14.746580123901;1.00;1.00;1.00;1.00;1;100.00;100.00;12.00;12.00;12.00;12.00;12.00
Loop 14;mg_omp_f90_gfortran;mg.f90:547-547;psinv_._omp_fn.0;Innermost;1.3950001001358;1.3269114494324;7.7984666824341;1.00;1.00;1.00;1.00;1;100.00;100.00;8.00;8.00;8.00;8.00;8.00
Loop 53;mg_omp_f90_gfortran;mg.f90:701-703;rprj3_._omp_fn.0;Innermost;0.99000000953674;0.94156193733215;5.5337071418762;1.00;1.00;1.38;6.00;1;83.33;68.75;18.00;18.00;18.00;13.00;3.00
Loop 52;mg_omp_f90_gfortran;mg.f90:709-716;rprj3_._omp_fn.0;Innermost;0.48000001907349;0.42533874511719;2.4997825622559;1.00;1.00;1.33;3.75;1;100.00;80.77;30.00;30.00;30.00;22.50;8.00
Loop 20;mg_omp_f90_gfortran;mg.f90:791-793;interp_._omp_fn.0;Innermost;0.44500002264977;0.38898503780365;2.2861261367798;1.00;1.00;1.14;5.33;1;100.00;83.33;16.00;16.00;16.00;14.00;3.00
Loop 21;mg_omp_f90_gfortran;mg.f90:785-787;interp_._omp_fn.0;Innermost;0.38500002026558;0.37008106708527;2.1750245094299;1.00;1.00;1.14;5.33;1;100.00;83.33;16.00;16.00;16.00;14.00;3.00
Loop 18;mg_omp_f90_gfortran;mg.f90:803-805;interp_._omp_fn.0;Innermost;0.39499998092651;0.36135616898537;2.1237468719482;1.00;1.00;1.14;5.33;1;100.00;82.61;16.00;16.00;16.00;14.00;3.00
Loop 19;mg_omp_f90_gfortran;mg.f90:797-799;interp_._omp_fn.0;Innermost;0.3400000333786;0.33954393863678;1.9955530166626;1.00;1.00;1.14;5.33;1;100.00;82.61;16.00;16.00;16.00;14.00;3.00
Loop 22;mg_omp_f90_gfortran;mg.f90:778-780;interp_._omp_fn.0;Innermost;0.37500002980232;0.33663564920425;1.9784605503082;1.00;1.00;1.00;1.15;1;100.00;100.00;9.17;9.17;9.17;9.17;8.00
Loop 1;mg_omp_f90_gfortran;mg.f90:954-956;norm2u3_._omp_fn.0;Innermost;0.13000001013279;0.13232761621475;0.77771013975143;1.00;1.00;1.00;1.00;1;100.00;100.00;32.00;32.00;32.00;32.00;32.00
Loop 74;mg_omp_f90_gfortran;randi8.f90:59-61;vranlc;Single;0.12000000476837;0.12069441378117;0.70934003591537;1.00;1.24;4.00;1.00;1;0.00;25.00;32.00 - 40.00;32.00 - 40.00;25.86 - 32.33;8.00 - 10.00;32.00 - 40.00
Loop 49;mg_omp_f90_gfortran;mg.f90:1019-1021;comm3_._omp_fn.0;Innermost;0.13999998569489;0.1163319721818;0.68370127677917;1.00;1.00;4.00;1.00;1;0.00;25.00;8.00;8.00;8.00;2.00;8.00
Loop 66;mg_omp_f90_gfortran;mg.f90:1143-1156;zran3_._omp_fn.1;Innermost;0.070000007748604;0.070526257157326;0.41449388861656;2.18;1.00;6.40;4.00;16;0.00;18.55;12.00;5.50;12.00;1.88;3.00
Loop 2;mg_omp_f90_gfortran;mg.f90:604-604,mg.f90:607-613,mg.f90:623-623;resid_._omp_fn.0;Outermost;0.059999998658895;0.050895236432552;0.29911929368973;1.71;1.06;1.32;1.71;6374;36.02;46.77;91.33;53.50;86.41;69.40;53.50
Loop 48;mg_omp_f90_gfortran;mg.f90:1027-1028;comm3_._omp_fn.0;Innermost;0.045000001788139;0.031991295516491;0.18801786005497;1.00;1.00;1.00;8.00;1;100.00;100.00;8.00;8.00;8.00;8.00;1.00
Loop 45;mg_omp_f90_gfortran;mg.f90:1035-1036;comm3_._omp_fn.0;Innermost;0.049999997019768;0.031991295516491;0.18801786005497;1.00;1.00;1.00;8.00;1;100.00;100.00;8.00;8.00;8.00;8.00;1.00
Loop 11;mg_omp_f90_gfortran;mg.f90:533-533,mg.f90:536-542,mg.f90:547-547;psinv_._omp_fn.0;Outermost;0.035000000149012;0.019631020724773;0.11537458747625;1.66;1.07;1.35;1.66;5270;30.90;41.87;84.50;51.00;79.18;62.82;51.00
Loop 50;mg_omp_f90_gfortran;mg.f90:692-692,mg.f90:695-703,mg.f90:706-711,mg.f90:716-716;rprj3_._omp_fn.0;Outermost;0.015000000596046;0.011633196845651;0.068370126187801;2.33;1.99;5.48;2.53;250;16.98;28.21;103.83;44.50;52.25;18.95;41.00
Loop 16;mg_omp_f90_gfortran;mg.f90:773-773,mg.f90:777-780,mg.f90:783-805;interp_._omp_fn.0;Outermost;0.02000000141561;0.010906122624874;0.064096994698048;1.74;1.02;1.25;3.13;1000012;57.14;53.54;97.00;55.67;94.83;77.32;31.00
Loop 10;mg_omp_f90_gfortran;mg.f90:1421-1425;zero3_._omp_fn.0;Single;0.019999999552965;0.0043624485842884;0.025638796389103;1.00;1.00;8.00;5.53;16;0.00;12.50;13.83;13.83;13.83;1.73;2.50
Loop 7;mg_omp_f90_gfortran;mg.f90:1236-1240;zran3_._omp_fn.2;Single;0.0049999998882413;0.0014541496057063;0.0085462657734752;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
