node;pid;tid;core_id;sample_count;
lbw-Lenovo-G5000-IRH8;91792;91818;14;3194;
lbw-Lenovo-G5000-IRH8;91792;91819;16;3194;
lbw-Lenovo-G5000-IRH8;91792;91816;11;3017;
lbw-Lenovo-G5000-IRH8;91792;91813;3;1517;
lbw-Lenovo-G5000-IRH8;91792;91813;4;540;
lbw-Lenovo-G5000-IRH8;91792;91814;7;386;
lbw-Lenovo-G5000-IRH8;91792;91814;8;1658;
lbw-Lenovo-G5000-IRH8;91792;91815;9;3014;
lbw-Lenovo-G5000-IRH8;91792;91792;1;1450;
lbw-Lenovo-G5000-IRH8;91792;91792;2;1740;
lbw-Lenovo-G5000-IRH8;91792;91792;5;54;
lbw-Lenovo-G5000-IRH8;91792;91817;13;3188;
