group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
4;LLLL;VADDPD,VADDPD,VADDPD,VADDPD,;0,64,128,192,;0x40999f,0x4099f9,0x409a54,0x409aaf,;Success;256;Success;256;256;0;256;256;4;
4;LLLL;VADDPD,VADDPD,VADDPD,VADDPD,;0,64,128,192,;0x409968,0x4099b6,0x409a11,0x409a64,;Success;256;Success;256;256;0;256;256;4;
4;LLLL;VADDPD,VADDPD,VADDPD,VADDPD,;0,64,128,192,;0x409998,0x4099f1,0x409a4c,0x409aa7,;Success;256;Success;256;256;0;256;256;4;
4;SSSS;VMOVAPD,VMOVAPD,VMOVAPD,VMOVAPD,;-256,-192,-128,-64,;0x409983,0x4099da,0x409a35,0x409a90,;Success;256;Success;256;256;0;256;256;4;
4;LLLL;VMOVUPD,VMOVUPD,VMOVUPD,VMOVUPD,;0,64,128,192,;0x409991,0x4099e9,0x409a44,0x409a9f,;Success;256;Success;256;256;0;256;256;4;
4;LLLL;VMOVUPD,VMOVUPD,VMOVUPD,VMOVUPD,;0,64,128,192,;0x409959,0x4099a6,0x409a01,0x409a5c,;Success;256;Success;256;256;0;256;256;4;
4;LLLL;VMOVUPD,VMOVUPD,VMOVUPD,VMOVUPD,;0,64,128,192,;0x40998a,0x4099e1,0x409a3c,0x409a97,;Success;256;Success;256;256;0;256;256;4;
4;LLLL;VMOVUPD,VMOVUPD,VMOVUPD,VMOVUPD,;0,64,128,192,;0x409960,0x4099ae,0x409a09,0x409a7a,;Success;256;Success;256;256;0;256;256;4;
4;LLLL;VADDPD,VADDPD,VADDPD,VADDPD,;0,64,128,192,;0x409976,0x4099be,0x409a19,0x409a82,;Success;256;Success;256;256;0;256;256;4;
4;SSSS;VMOVAPD,VMOVAPD,VMOVAPD,VMOVAPD,;4288,4352,4416,4480,;0x4099d2,0x409a2d,0x409a72,0x409abd,;Success;256;Success;256;256;0;256;256;4;
