node;pid;tid;core_id;sample_count;
fedora;554507;554526;8;1721;
fedora;554507;554520;3;1955;
fedora;554507;554522;7;1890;
fedora;554507;554525;6;1739;
fedora;554507;554507;1;3673;
fedora;554507;554521;5;1900;
fedora;554507;554523;2;1954;
fedora;554507;554524;4;1867;
