node;pid;tid;core_id;sample_count;
lbw-Lenovo-G5000-IRH8;73134;73157;11;14;
lbw-Lenovo-G5000-IRH8;73134;73157;12;71;
lbw-Lenovo-G5000-IRH8;73134;73157;13;670;
lbw-Lenovo-G5000-IRH8;73134;73157;14;2185;
lbw-Lenovo-G5000-IRH8;73134;73157;16;2;
lbw-Lenovo-G5000-IRH8;73134;73158;1;36;
lbw-Lenovo-G5000-IRH8;73134;73158;2;383;
lbw-Lenovo-G5000-IRH8;73134;73158;3;10;
lbw-Lenovo-G5000-IRH8;73134;73158;4;180;
lbw-Lenovo-G5000-IRH8;73134;73158;5;43;
lbw-Lenovo-G5000-IRH8;73134;73158;6;1538;
lbw-Lenovo-G5000-IRH8;73134;73158;7;1;
lbw-Lenovo-G5000-IRH8;73134;73158;9;45;
lbw-Lenovo-G5000-IRH8;73134;73158;10;21;
lbw-Lenovo-G5000-IRH8;73134;73158;11;73;
lbw-Lenovo-G5000-IRH8;73134;73158;12;397;
lbw-Lenovo-G5000-IRH8;73134;73158;13;254;
lbw-Lenovo-G5000-IRH8;73134;73158;14;574;
