ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 125;mg_mpi_f90_intel;mg.f90:739-741;resid;Innermost;3.3799979686737;3.2376308441162;22.213544845581;1.00;1.00;1.00;1.00;1;100.00;100.00;12.00;12.00;12.00;12.00;12.00
Loop 124;mg_mpi_f90_intel;mg.f90:753-753;resid;Innermost;2.8499994277954;2.7019889354706;18.538478851318;1.00;1.00;1.00;1.00;1;100.00;100.00;14.00;14.00;14.00;14.00;14.00
Loop 129;mg_mpi_f90_intel;mg.f90:669-671;psinv;Innermost;1.5399992465973;1.4717642068863;10.097846984863;1.00;1.00;1.00;1.00;1;100.00;100.00;12.00;12.00;12.00;12.00;12.00
Loop 128;mg_mpi_f90_intel;mg.f90:678-678;psinv;Innermost;1.0949997901917;1.0237274169922;7.0238451957703;1.00;1.00;1.00;1.00;1;100.00;100.00;16.00;16.00;16.00;16.00;16.00
Loop 133;mg_mpi_f90_intel;mg.f90:835-837;rprj3;Innermost;0.75;0.74714589118958;5.1262049674988;1.00;1.00;1.38;6.00;1;83.33;68.75;18.00;18.00;18.00;13.00;3.00
Loop 85;mg_mpi_f90_intel;mg.f90:922-924;interp;Innermost;0.43500000238419;0.37169566750526;2.5502223968506;1.00;1.00;1.14;5.33;1;100.00;84.78;16.00;16.00;16.00;14.00;3.00
Loop 83;mg_mpi_f90_intel;mg.f90:934-936;interp;Innermost;0.42500001192093;0.36794117093086;2.5244626998901;1.00;1.00;1.14;5.33;1;100.00;82.61;16.00;16.00;16.00;14.00;3.00
Loop 84;mg_mpi_f90_intel;mg.f90:928-930;interp;Innermost;0.40000000596046;0.36418673396111;2.4987032413483;1.00;1.00;1.14;5.33;1;100.00;82.61;16.00;16.00;16.00;14.00;3.00
Loop 82;mg_mpi_f90_intel;mg.f90:940-942;interp;Innermost;0.33999997377396;0.31537815928459;2.1638252735138;1.00;1.00;1.14;5.33;1;100.00;82.61;16.00;16.00;16.00;14.00;3.00
Loop 132;mg_mpi_f90_intel;mg.f90:844-851;rprj3;Innermost;0.31500002741814;0.29410266876221;2.0178530216217;1.00;1.00;1.33;3.75;1;100.00;81.17;30.00;30.00;30.00;22.50;8.00
Loop 86;mg_mpi_f90_intel;mg.f90:915-917;interp;Innermost;0.29499998688698;0.24279111623764;1.6658018827438;1.00;1.00;1.00;1.13;1;100.00;100.00;9.00;9.00;9.00;9.00;8.00
Loop 2;mg_mpi_f90_intel;mg.f90:1078-1081;norm2u3;Innermost;0.12999999523163;0.12515005469322;0.8586608171463;1.00;1.71;4.00;1.71;256;14.29;28.57;13.67;13.67;8.00;3.42;8.00
Loop 120;mg_mpi_f90_intel;mg.f90:1307-1307;give3;Innermost;0.12999999523163;0.11889255791903;0.81572777032852;1.00;1.00;3.26;1.00;1;33.33;33.33;8.00;8.00;8.00;2.46;8.00
Loop 163;mg_mpi_f90_intel;randi8.f90:59-61;vranlc;Single;0.090000003576279;0.090108044445515;0.61823576688766;1.00;1.24;4.00;1.00;1;0.00;25.00;32.00 - 40.00;32.00 - 40.00;25.86 - 32.33;8.00 - 10.00;32.00 - 40.00
