node;pid;tid;core_id;sample_count;
lbw-Lenovo-G5000-IRH8;76966;76993;1;136;
lbw-Lenovo-G5000-IRH8;76966;76993;2;208;
lbw-Lenovo-G5000-IRH8;76966;76993;3;17;
lbw-Lenovo-G5000-IRH8;76966;76993;4;353;
lbw-Lenovo-G5000-IRH8;76966;76993;5;27;
lbw-Lenovo-G5000-IRH8;76966;76993;6;405;
lbw-Lenovo-G5000-IRH8;76966;76993;7;67;
lbw-Lenovo-G5000-IRH8;76966;76993;8;1186;
lbw-Lenovo-G5000-IRH8;76966;76993;9;59;
lbw-Lenovo-G5000-IRH8;76966;76993;10;50;
lbw-Lenovo-G5000-IRH8;76966;76993;11;52;
lbw-Lenovo-G5000-IRH8;76966;76993;12;187;
lbw-Lenovo-G5000-IRH8;76966;76993;13;758;
lbw-Lenovo-G5000-IRH8;76966;76996;1;2;
lbw-Lenovo-G5000-IRH8;76966;76996;14;2;
lbw-Lenovo-G5000-IRH8;76966;76996;15;3535;
lbw-Lenovo-G5000-IRH8;76966;76996;16;1;
lbw-Lenovo-G5000-IRH8;76966;77003;1;3;
lbw-Lenovo-G5000-IRH8;76966;77003;2;2;
lbw-Lenovo-G5000-IRH8;76966;77003;5;1;
lbw-Lenovo-G5000-IRH8;76966;77003;6;1;
lbw-Lenovo-G5000-IRH8;76966;77003;8;4;
lbw-Lenovo-G5000-IRH8;76966;77003;9;2;
lbw-Lenovo-G5000-IRH8;76966;77003;13;1;
lbw-Lenovo-G5000-IRH8;76966;77003;14;3531;
lbw-Lenovo-G5000-IRH8;76966;76988;1;208;
lbw-Lenovo-G5000-IRH8;76966;76988;2;221;
lbw-Lenovo-G5000-IRH8;76966;76988;3;8;
lbw-Lenovo-G5000-IRH8;76966;76988;4;203;
lbw-Lenovo-G5000-IRH8;76966;76988;5;30;
lbw-Lenovo-G5000-IRH8;76966;76988;6;437;
lbw-Lenovo-G5000-IRH8;76966;76988;7;80;
lbw-Lenovo-G5000-IRH8;76966;76988;8;1804;
lbw-Lenovo-G5000-IRH8;76966;76988;9;33;
lbw-Lenovo-G5000-IRH8;76966;76988;10;48;
lbw-Lenovo-G5000-IRH8;76966;76988;11;67;
lbw-Lenovo-G5000-IRH8;76966;76988;12;193;
lbw-Lenovo-G5000-IRH8;76966;76988;13;192;
lbw-Lenovo-G5000-IRH8;76966;76988;15;1;
lbw-Lenovo-G5000-IRH8;76966;76988;16;1;
lbw-Lenovo-G5000-IRH8;76966;76989;1;2;
lbw-Lenovo-G5000-IRH8;76966;76989;5;1;
lbw-Lenovo-G5000-IRH8;76966;76989;7;3;
lbw-Lenovo-G5000-IRH8;76966;76989;14;1;
lbw-Lenovo-G5000-IRH8;76966;76989;16;3534;
lbw-Lenovo-G5000-IRH8;76966;76990;1;243;
lbw-Lenovo-G5000-IRH8;76966;76990;2;439;
lbw-Lenovo-G5000-IRH8;76966;76990;3;14;
lbw-Lenovo-G5000-IRH8;76966;76990;4;498;
lbw-Lenovo-G5000-IRH8;76966;76990;5;41;
lbw-Lenovo-G5000-IRH8;76966;76990;6;524;
lbw-Lenovo-G5000-IRH8;76966;76990;7;8;
lbw-Lenovo-G5000-IRH8;76966;76990;8;345;
lbw-Lenovo-G5000-IRH8;76966;76990;9;34;
lbw-Lenovo-G5000-IRH8;76966;76990;10;83;
lbw-Lenovo-G5000-IRH8;76966;76990;11;199;
lbw-Lenovo-G5000-IRH8;76966;76990;12;292;
lbw-Lenovo-G5000-IRH8;76966;76990;13;779;
lbw-Lenovo-G5000-IRH8;76966;76991;1;169;
lbw-Lenovo-G5000-IRH8;76966;76991;2;154;
lbw-Lenovo-G5000-IRH8;76966;76991;3;52;
lbw-Lenovo-G5000-IRH8;76966;76991;4;1711;
lbw-Lenovo-G5000-IRH8;76966;76991;5;59;
lbw-Lenovo-G5000-IRH8;76966;76991;6;925;
lbw-Lenovo-G5000-IRH8;76966;76991;7;6;
lbw-Lenovo-G5000-IRH8;76966;76991;9;96;
lbw-Lenovo-G5000-IRH8;76966;76991;10;32;
lbw-Lenovo-G5000-IRH8;76966;76991;11;58;
lbw-Lenovo-G5000-IRH8;76966;76991;12;78;
lbw-Lenovo-G5000-IRH8;76966;76991;13;185;
lbw-Lenovo-G5000-IRH8;76966;77000;1;231;
lbw-Lenovo-G5000-IRH8;76966;77000;2;303;
lbw-Lenovo-G5000-IRH8;76966;77000;3;16;
lbw-Lenovo-G5000-IRH8;76966;77000;4;621;
lbw-Lenovo-G5000-IRH8;76966;77000;5;35;
lbw-Lenovo-G5000-IRH8;76966;77000;6;1025;
lbw-Lenovo-G5000-IRH8;76966;77000;7;8;
lbw-Lenovo-G5000-IRH8;76966;77000;8;2;
lbw-Lenovo-G5000-IRH8;76966;77000;9;44;
lbw-Lenovo-G5000-IRH8;76966;77000;10;60;
lbw-Lenovo-G5000-IRH8;76966;77000;11;115;
lbw-Lenovo-G5000-IRH8;76966;77000;12;499;
lbw-Lenovo-G5000-IRH8;76966;77000;13;553;
lbw-Lenovo-G5000-IRH8;76966;77000;16;3;
