node;pid;tid;core_id;sample_count;
lbw-Lenovo-G5000-IRH8;71604;71633;12;183;
lbw-Lenovo-G5000-IRH8;71604;71633;13;229;
lbw-Lenovo-G5000-IRH8;71604;71633;16;2243;
lbw-Lenovo-G5000-IRH8;71604;71626;1;37;
lbw-Lenovo-G5000-IRH8;71604;71626;2;195;
lbw-Lenovo-G5000-IRH8;71604;71626;3;1;
lbw-Lenovo-G5000-IRH8;71604;71626;5;29;
lbw-Lenovo-G5000-IRH8;71604;71626;6;785;
lbw-Lenovo-G5000-IRH8;71604;71626;7;14;
lbw-Lenovo-G5000-IRH8;71604;71626;9;8;
lbw-Lenovo-G5000-IRH8;71604;71626;10;33;
lbw-Lenovo-G5000-IRH8;71604;71626;11;11;
lbw-Lenovo-G5000-IRH8;71604;71626;12;40;
lbw-Lenovo-G5000-IRH8;71604;71626;14;2385;
lbw-Lenovo-G5000-IRH8;71604;71627;1;463;
lbw-Lenovo-G5000-IRH8;71604;71627;2;472;
lbw-Lenovo-G5000-IRH8;71604;71627;3;13;
lbw-Lenovo-G5000-IRH8;71604;71627;4;134;
lbw-Lenovo-G5000-IRH8;71604;71627;5;1;
lbw-Lenovo-G5000-IRH8;71604;71627;6;106;
lbw-Lenovo-G5000-IRH8;71604;71627;8;4;
lbw-Lenovo-G5000-IRH8;71604;71627;9;63;
lbw-Lenovo-G5000-IRH8;71604;71627;10;56;
lbw-Lenovo-G5000-IRH8;71604;71627;11;201;
lbw-Lenovo-G5000-IRH8;71604;71627;12;399;
lbw-Lenovo-G5000-IRH8;71604;71627;13;302;
lbw-Lenovo-G5000-IRH8;71604;71627;14;1;
lbw-Lenovo-G5000-IRH8;71604;71627;16;1291;
lbw-Lenovo-G5000-IRH8;71604;71628;1;60;
lbw-Lenovo-G5000-IRH8;71604;71628;2;288;
lbw-Lenovo-G5000-IRH8;71604;71628;3;15;
lbw-Lenovo-G5000-IRH8;71604;71628;4;813;
lbw-Lenovo-G5000-IRH8;71604;71628;5;49;
lbw-Lenovo-G5000-IRH8;71604;71628;6;575;
lbw-Lenovo-G5000-IRH8;71604;71628;7;8;
lbw-Lenovo-G5000-IRH8;71604;71628;8;690;
lbw-Lenovo-G5000-IRH8;71604;71628;9;77;
lbw-Lenovo-G5000-IRH8;71604;71628;10;38;
lbw-Lenovo-G5000-IRH8;71604;71628;11;53;
lbw-Lenovo-G5000-IRH8;71604;71628;12;300;
lbw-Lenovo-G5000-IRH8;71604;71628;13;531;
lbw-Lenovo-G5000-IRH8;71604;71628;15;7;
