ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 37;mg_omp_cpp_clang++;mg.cpp:895-897;resid(void*, void*, void*, int, int, int, double*, int);Innermost;3.3799998760223;4.7870907783508;30.775220870972;1.00;1.00;1.00;1.00;1;100.00;100.00;6.00;6.00;6.00;6.00;6.00
Loop 39;mg_omp_cpp_clang++;mg.cpp:900-905;resid(void*, void*, void*, int, int, int, double*, int);Innermost;2.3100001811981;2.9098920822144;18.707098007202;1.00;1.00;1.00;1.58;1;100.00;100.00;6.33;6.33;6.33;6.33;4.00
Loop 80;mg_omp_cpp_clang++;mg.cpp:808-812;psinv(void*, void*, int, int, int, double*, int);Innermost;1.375;1.9137128591537;12.302865982056;1.00;1.00;1.00;1.00;1;100.00;100.00;6.00;6.00;6.00;6.00;6.00
Loop 82;mg_omp_cpp_clang++;mg.cpp:814-819;psinv(void*, void*, int, int, int, double*, int);Innermost;0.93000000715256;1.2695668935776;8.1617841720581;1.00;1.00;1.04;1.67;1;93.75;94.53;6.67;6.67;6.67;6.42;4.00
Loop 56;mg_omp_cpp_clang++;mg.cpp:969-973;mg3P(double*, double*, double*, double*, double*, int, int, int, int);Innermost;0.53999996185303;0.71342915296555;4.586489200592;1.02;1.00;1.00;2.07;1;96.15;96.63;20.67;20.33;20.67;20.67;10.00
Loop 96;mg_omp_cpp_clang++;c_randdp.cpp:155-155,c_randdp.cpp:163-172;vranlc(int, double*, double, double*);Single;2.7999997138977;0.52430480718613;3.3706479072571;1.00;3.67;4.00;1.00;1;0.00;12.50;22.00;22.00;6.00;5.50;22.00
Loop 21;mg_omp_cpp_clang++;mg.cpp:479-479,mg.cpp:501-501,mg.cpp:1175-1177,mg.cpp:1184-1184;zran3(void*, int, int, int, int, int, int);Innermost;2.6749992370605;0.50089824199677;3.2201719284058;2.83;1.00;8.80;11.04;121;29.81;13.40;138.00;48.83;138.00;15.69;12.50
Loop 55;mg_omp_cpp_clang++;mg.cpp:975-985;mg3P(double*, double*, double*, double*, double*, int, int, int, int);Innermost;0.33000001311302;0.45783048868179;2.9432981014252;1.06;1.12;4.18;1.06;1;0.00;12.50;11.67;11.00;10.38;2.79;11.00
Loop 88;mg_omp_cpp_clang++;mg.cpp:614-617;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.28999999165535;0.35858711600304;2.305282831192;1.00;1.00;3.00;2.00;1;40.00;17.50;8.00;8.00;8.00;2.67;4.00
Loop 90;mg_omp_cpp_clang++;mg.cpp:624-627;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.25999999046326;0.32675430178642;2.1006360054016;1.00;1.00;3.00;2.00;1;40.00;17.50;8.00;8.00;8.00;2.67;4.00
