ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 143;mg_mpi_f90_gfortran;mg.f90:739-741;resid;Innermost;2.6750001907349;2.3962512016296;19.418508529663;1.00;1.00;1.00;1.01;1;100.00;100.00;24.33;24.33;24.33;24.33;24.00
Loop 142;mg_mpi_f90_gfortran;mg.f90:753-753;resid;Innermost;2.0849997997284;1.8562506437302;15.042503356934;1.00;1.00;1.00;1.25;1;100.00;100.00;20.00;20.00;20.00;20.00;16.00
Loop 147;mg_mpi_f90_gfortran;mg.f90:669-671;psinv;Innermost;1.1100001335144;1.037500500679;8.4075956344604;1.00;1.00;1.00;1.01;1;100.00;100.00;24.33;24.33;24.33;24.33;24.00
Loop 146;mg_mpi_f90_gfortran;mg.f90:678-678;psinv;Innermost;0.74000000953674;0.67375040054321;5.4598727226257;1.00;1.00;1.00;1.13;1;100.00;100.00;22.67;22.67;22.67;22.67;20.00
Loop 152;mg_mpi_f90_gfortran;mg.f90:835-837;rprj3;Innermost;0.46999999880791;0.43125021457672;3.4947235584259;1.00;1.00;1.28;2.67;1;66.67;58.33;16.00;16.00;16.00;12.50;6.00
Loop 151;mg_mpi_f90_gfortran;mg.f90:844-851;rprj3;Innermost;0.31000000238419;0.25500014424324;2.066445350647;1.00;1.00;1.00;2.00;1;96.00;96.50;24.00;24.00;24.00;24.00;12.00
Loop 102;mg_mpi_f90_gfortran;mg.f90:940-942;interp;Innermost;0.21999999880791;0.20375010371208;1.6511301994324;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 100;mg_mpi_f90_gfortran;mg.f90:928-930;interp;Innermost;0.2250000089407;0.19625011086464;1.5903525352478;1.00;1.00;1.00;2.00;1;100.00;100.00;16.00;16.00;16.00;16.00;8.00
Loop 104;mg_mpi_f90_gfortran;mg.f90:915-917;interp;Innermost;0.17499999701977;0.16500008106232;1.3371115922928;1.00;1.00;1.00;1.00;1;100.00;100.00;16.00;16.00;16.00;16.00;16.00
Loop 101;mg_mpi_f90_gfortran;mg.f90:934-936;interp;Innermost;0.15999999642372;0.13875007629395;1.1243894100189;1.00;1.00;1.00;2.00;1;100.00;100.00;16.00;16.00;16.00;16.00;8.00
Loop 103;mg_mpi_f90_gfortran;mg.f90:922-924;interp;Innermost;0.15500000119209;0.13250006735325;1.0737411975861;1.00;1.00;1.00;2.00;1;100.00;100.00;16.00;16.00;16.00;16.00;8.00
Loop 2;mg_mpi_f90_gfortran;mg.f90:1078-1081;norm2u3;Innermost;0.11000000685453;0.10750006139278;0.87114852666855;1.01;1.56;5.36;2.78;256;28.57;16.07;12.50;12.33;8.00;2.33;4.50
Loop 182;mg_mpi_f90_gfortran;randi8.f90:59-61;vranlc;Single;0.075000002980232;0.073750033974648;0.59764838218689;1.00;1.29;8.00;1.00;1;0.00;12.50;32.00;32.00;24.84;4.00;32.00
Loop 138;mg_mpi_f90_gfortran;mg.f90:1307-1307;give3;Innermost;0.074999995529652;0.056250028312206;0.45583352446556;1.00;1.00;4.00;1.00;1;33.33;16.67;8.00;8.00;8.00;2.00;8.00
Loop 140;mg_mpi_f90_gfortran;mg.f90:732-732,mg.f90:736-743,mg.f90:753-753;resid;InBetween;0.050000000745058;0.041250020265579;0.3342778980732;1.67;1.00;1.20;1.94;4026;61.83;50.77;87.33;52.33;87.33;72.73;45.00
Loop 136;mg_mpi_f90_gfortran;mg.f90:1291-1291;give3;Innermost;0.060000002384186;0.040000021457672;0.32414826750755;1.00;1.00;4.00;1.00;1;33.33;16.67;8.00;8.00;8.00;2.00;8.00
Loop 165;mg_mpi_f90_gfortran;mg.f90:2194-2207;zran3;Innermost;0.040000002831221;0.037500023841858;0.30388903617859;3.10;1.00;6.48;5.27;256;0.00;9.38;26.33;8.50;26.33;4.06;5.00
Loop 123;mg_mpi_f90_gfortran;mg.f90:1432-1434;take3;Innermost;0.059999998658895;0.032500013709068;0.26337045431137;1.00;1.00;5.33;1.33;1;0.00;12.50;5.33;5.33;5.33;1.00;4.00
Loop 125;mg_mpi_f90_gfortran;mg.f90:1441-1443;take3;Innermost;0.060000002384186;0.031250018626451;0.25324085354805;1.00;1.00;5.33;1.33;1;0.00;12.50;5.33;5.33;5.33;1.00;4.00
Loop 150;mg_mpi_f90_gfortran;mg.f90:827-827,mg.f90:831-832,mg.f90:835-837,mg.f90:840-841,mg.f90:844-846,mg.f90:851-851;rprj3;InBetween;0.035000000149012;0.016250006854534;0.13168522715569;1.96;1.60;3.28;2.58;260;25.43;21.52;116.00;59.33;72.38;35.38;45.00
Loop 144;mg_mpi_f90_gfortran;mg.f90:666-673,mg.f90:678-678;psinv;InBetween;0.025000000372529;0.015000008046627;0.12155560404062;1.55;1.00;1.21;1.74;4026;60.91;50.25;86.33;55.67;86.33;71.31;49.50
Loop 99;mg_mpi_f90_gfortran;mg.f90:912-917,mg.f90:920-942,mg.f90:974-974,mg.f90:987-987;interp;InBetween;0.025000000372529;0.013750007376075;0.11142597347498;1.51;1.02;1.25;3.90;1000012;69.76;57.35;158.00;104.33;154.52;126.21;40.50
