node;pid;tid;core_id;sample_count;
lbw-Lenovo-G5000-IRH8;84408;84430;7;1307;
lbw-Lenovo-G5000-IRH8;84408;84430;8;748;
lbw-Lenovo-G5000-IRH8;84408;84431;9;3024;
lbw-Lenovo-G5000-IRH8;84408;84408;1;1377;
lbw-Lenovo-G5000-IRH8;84408;84408;2;1817;
lbw-Lenovo-G5000-IRH8;84408;84408;5;52;
lbw-Lenovo-G5000-IRH8;84408;84408;12;3;
lbw-Lenovo-G5000-IRH8;84408;84433;13;3201;
lbw-Lenovo-G5000-IRH8;84408;84434;14;3207;
lbw-Lenovo-G5000-IRH8;84408;84435;16;3206;
lbw-Lenovo-G5000-IRH8;84408;84432;11;3027;
lbw-Lenovo-G5000-IRH8;84408;84429;3;1082;
lbw-Lenovo-G5000-IRH8;84408;84429;4;971;
