ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 55;mg_omp_cpp_g++;mg.cpp:882-885;resid(void*, void*, void*, int, int, int, double*, int) [clone .isra.0];Innermost;3.5399992465973;4.3844985961914;30.714466094971;1.00;1.00;1.00;1.00;1;100.00;100.00;24.00;24.00;24.00;24.00;24.00
Loop 53;mg_omp_cpp_g++;mg.cpp:890-893;resid(void*, void*, void*, int, int, int, double*, int) [clone .isra.0];Innermost;2.440000295639;2.8814911842346;20.185539245605;1.00;1.00;1.00;1.75;1;100.00;100.00;14.00;14.00;14.00;14.00;8.00
Loop 50;mg_omp_cpp_g++;mg.cpp:809-812;psinv(void*, void*, int, int, int, double*, int) [clone .isra.0];Innermost;1.4400001764297;1.7123973369598;11.995755195618;1.00;1.00;1.00;1.01;1;100.00;100.00;24.33;24.33;24.33;24.33;24.00
Loop 49;mg_omp_cpp_g++;mg.cpp:816-819;psinv(void*, void*, int, int, int, double*, int) [clone .isra.0];Innermost;1.0149999856949;1.1397476196289;7.984206199646;1.00;1.00;1.04;1.47;1;92.31;93.27;14.67;14.67;14.67;14.17;10.00
Loop 66;mg_omp_cpp_g++;mg.cpp:956-961;rprj3(void*, int, int, int, void*, int, int, int, int);Innermost;0.67999994754791;0.78838485479355;5.522825717926;1.00;1.00;1.28;2.67;1;66.67;58.33;16.00;16.00;16.00;12.50;6.00
Loop 76;mg_omp_cpp_g++;c_randdp.cpp:155-155,c_randdp.cpp:163-172;vranlc(int, double*, double, double*);Single;2.739999294281;0.43464267253876;3.0447764396667;1.00;3.67;4.00;1.00;1;0.00;12.50;22.00;22.00;6.00;5.50;22.00
Loop 65;mg_omp_cpp_g++;mg.cpp:963-973;rprj3(void*, int, int, int, void*, int, int, int, int);Innermost;0.31000000238419;0.3236026763916;2.2669146060944;1.00;1.00;1.00;2.00;1;97.96;98.21;24.00;24.00;24.00;24.00;12.00
Loop 33;mg_omp_cpp_g++;mg.cpp:616-617;interp(void*, int, int, int, void*, int, int, int, int) [clone .isra.0];Innermost;0.28000000119209;0.30377405881882;2.1280105113983;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 31;mg_omp_cpp_g++;mg.cpp:626-627;interp(void*, int, int, int, void*, int, int, int, int) [clone .isra.0];Innermost;0.25;0.27918660640717;1.9557694196701;1.00;1.00;1.00;2.00;1;100.00;100.00;16.00;16.00;16.00;16.00;8.00
Loop 34;mg_omp_cpp_g++;mg.cpp:611-612;interp(void*, int, int, int, void*, int, int, int, int) [clone .isra.0];Innermost;0.23499999940395;0.24904716014862;1.7446352243423;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 35;mg_omp_cpp_g++;mg.cpp:604-606;interp(void*, int, int, int, void*, int, int, int, int) [clone .isra.0];Innermost;0.25499999523163;0.24032258987427;1.683517575264;1.00;1.00;1.00;1.00;1;100.00;100.00;16.00;16.00;16.00;16.00;16.00
Loop 32;mg_omp_cpp_g++;mg.cpp:621-622;interp(void*, int, int, int, void*, int, int, int, int) [clone .isra.0];Innermost;0.21500000357628;0.20304480195045;1.422377705574;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 11;mg_omp_cpp_g++;mg.cpp:735-738;norm2u3(void*, int, int, int, double*, double*, int, int, int);Innermost;0.10000000149012;0.099936112761497;0.70007652044296;1.00;1.00;1.00;1.00;1;100.00;100.00;32.00;32.00;32.00;32.00;32.00
Loop 41;mg_omp_cpp_g++;mg.cpp:545-547;comm3(void*, int, int, int, int) [clone .isra.0];Innermost;0.11500000208616;0.090418390929699;0.63340258598328;1.16;1.00;6.17;6.17;1;0.00;12.50;6.17;5.33;6.17;1.00;1.00
Loop 48;mg_omp_cpp_g++;mg.cpp:806-819;psinv(void*, void*, int, int, int, double*, int) [clone .isra.0];Outermost;0.064999997615814;0.053933773189783;0.3778190612793;1.24;1.00;1.75;1.67;7976;28.24;29.71;112.67;90.67;112.67;64.40;67.50
Loop 54;mg_omp_cpp_g++;mg.cpp:878-885,mg.cpp:888-893,mg.cpp:902-902;resid(void*, void*, void*, int, int, int, double*, int) [clone .isra.0];Outermost;0.049999997019768;0.04203661903739;0.29447662830353;1.28;1.00;1.46;1.66;3986;37.57;38.69;69.67;54.33;69.67;47.71;42.00
Loop 64;mg_omp_cpp_g++;mg.cpp:954-973;rprj3(void*, int, int, int, void*, int, int, int, int);InBetween;0.03999999910593;0.028553176671267;0.2000218629837;2.21;1.88;4.55;3.05;340;17.50;18.51;155.33;70.33;82.75;34.13;51.00
Loop 24;mg_omp_cpp_g++;mg.cpp:479-494,mg.cpp:501-516,mg.cpp:1164-1176;zran3(void*, int, int, int, int, int, int);Innermost;0.15500000119209;0.024587459862232;0.17224106192589;4.32;1.00;10.97;11.52;121;20.91;10.43;126.67;29.33;126.67;11.54;11.00
Loop 30;mg_omp_cpp_g++;mg.cpp:586-586,mg.cpp:600-606,mg.cpp:609-612,mg.cpp:616-617,mg.cpp:621-622,mg.cpp:626-627;interp(void*, int, int, int, void*, int, int, int, int) [clone .isra.0];Outermost;0.03999999910593;0.024587459862232;0.17224106192589;1.47;1.03;1.24;3.50;1000012;66.03;58.40;157.67;107.33;153.14;126.95;45.00
Loop 38;mg_omp_cpp_g++;mg.cpp:558-560;comm3(void*, int, int, int, int) [clone .isra.0];Innermost;0.035000000149012;0.019828593358397;0.13890406489372;1.00;1.00;1.00;16.00;1;100.00;100.00;16.00;16.00;16.00;16.00;1.00
Loop 44;mg_omp_cpp_g++;mg.cpp:550-552;comm3(void*, int, int, int, int) [clone .isra.0];Innermost;0.014999999664724;0.0087245814502239;0.061117794364691;1.00;1.00;1.00;16.00;1;100.00;100.00;16.00;16.00;16.00;16.00;1.00
Loop 12;mg_omp_cpp_g++;mg.cpp:734-738;norm2u3(void*, int, int, int, double*, double*, int, int, int);InBetween;0.0049999998882413;0.00079314375761896;0.0055561629123986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
