key;label;is_mpi;is_omp;
lbw-Lenovo-G5000-IRH8_90066;90066;false;false;
lbw-Lenovo-G5000-IRH8_90066_90066;90066;false;false;
lbw-Lenovo-G5000-IRH8_90066_90087;90087;false;false;
lbw-Lenovo-G5000-IRH8_90066_90088;90088;false;false;
lbw-Lenovo-G5000-IRH8_90066_90089;90089;false;false;
lbw-Lenovo-G5000-IRH8_90066_90090;90090;false;false;
lbw-Lenovo-G5000-IRH8_90066_90091;90091;false;false;
lbw-Lenovo-G5000-IRH8_90066_90092;90092;false;false;
lbw-Lenovo-G5000-IRH8_90066_90093;90093;false;false;
