group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
10;LLLLLSLSSS;VMOVUPD,VUNPCKHPD,VUNPCKLPD,VMOVUPD,VUNPCKHPD,VMOVUPD,VUNPCKLPD,VMOVUPD,VMOVUPD,VMOVUPD,;-128,-96,-96,-64,-32,-128,-32,-96,-64,-32,;0xcbf9,0xcbff,0xcc05,0xcc57,0xcc5d,0xcc6f,0xcc75,0xcc7b,0xcce3,0xcce9,;Success;128;Success;320;128;192;128;128;1;
4;LLLL;VFMADD231PD,VMOVUPD,VADDPD,VFMADD231PD,;-64,-24,-32,-32,;0xcc25,0xcc81,0xcc86,0xcca0,;Success;64;Success;128;72;56;72;72;1;
2;LL;VMOVUPD,VADDPD,;8,0,;0xcbe8,0xcbed,;Success;64;Success;64;64;0;40;0;1;
