Metric;Node;Process;Thread;#max_time_on_cpu_s;IO;Time (s);#start_time_us;Exe;System;Others;#start_time_s;TBB;Pthread;#max_context_switch_time_s;#stop_time_us;#total;#stop_time_s;#event_count;OMP;#elapsed_time;MPI;String;Memory;Math;
cycles;_ALL;_ALL;_ALL;0;760000000;9.6350317001343;981197;0;2965000000;55934987648;708;0;5000000;0;986209;77025137664;719;15405.0275328;0;10.881352424622;14160000000;0;3200000000;0;
cycles;fedora;_ALL;_ALL;0;760000000;9.6350317001343;981197;0;2965000000;55934987648;708;0;5000000;0;986209;77025137664;719;15405.0275328;0;10.881352424622;14160000000;0;3200000000;0;
cycles;fedora;17538;_ALL;0;760000000;9.6350317001343;981197;0;2965000000;55934987648;708;0;5000000;0;986209;77025137664;719;15405.0275328;0;10.881352424622;14160000000;0;3200000000;0;
cycles;fedora;17538;17557;6.0222105979919;85000000;9.6350317001343;100399;0;380000000;7034996224;709;0;0;5.9776639938354;981751;9635032064;719;1927.0064128;0;10.881352424622;1740000000;0;395000000;0;
cycles;fedora;17538;17560;7.1770582199097;95000000;9.6250286102295;101376;0;365000000;6869998208;709;0;0;7.1770582199097;982249;9625028608;719;1925.0057216;0;10.88087272644;1910000000;0;385000000;0;
cycles;fedora;17538;17559;6.4551100730896;100000000;9.6300172805786;101040;0;370000000;7029999296;709;0;5000000;6.4551100730896;981898;9630017536;719;1926.0035072;0;10.880857467651;1750000000;0;375000000;0;
cycles;fedora;17538;17558;9.0390481948853;90000000;9.6300086975098;100726;0;395000000;7119999296;709;0;0;9.0390481948853;981962;9630008320;719;1926.001664;0;10.881235122681;1610000000;0;415000000;0;
cycles;fedora;17538;17561;5.116180896759;110000000;9.630033493042;101757;0;340000000;6969997248;709;0;0;5.116180896759;981425;9630033920;719;1926.006784;0;10.879668235779;1750000000;0;460000000;0;
cycles;fedora;17538;17563;9.8684492111206;75000000;9.6250038146973;102595;0;410000000;7079998784;709;0;0;9.5606451034546;980899;9625004032;719;1925.0008064;0;10.878304481506;1695000000;0;365000000;0;
cycles;fedora;17538;17562;9.211088180542;70000000;9.6250123977661;102159;0;355000000;7074998912;709;0;0;9.1663484573364;981930;9625012224;719;1925.0024448;0;10.879771232605;1725000000;0;400000000;0;
cycles;fedora;17538;17564;9.6079568862915;135000000;9.6250009536743;103013;0;350000000;6754999680;709;0;0;9.5626754760742;982129;9625000960;719;1925.000192;0;10.87911605835;1980000000;0;405000000;0;
