node;pid;tid;core_id;sample_count;
lbw-Lenovo-G5000-IRH8;79243;79266;1;220;
lbw-Lenovo-G5000-IRH8;79243;79266;2;136;
lbw-Lenovo-G5000-IRH8;79243;79266;3;77;
lbw-Lenovo-G5000-IRH8;79243;79266;4;922;
lbw-Lenovo-G5000-IRH8;79243;79266;5;2;
lbw-Lenovo-G5000-IRH8;79243;79266;7;22;
lbw-Lenovo-G5000-IRH8;79243;79266;8;783;
lbw-Lenovo-G5000-IRH8;79243;79266;9;171;
lbw-Lenovo-G5000-IRH8;79243;79266;10;22;
lbw-Lenovo-G5000-IRH8;79243;79266;11;410;
lbw-Lenovo-G5000-IRH8;79243;79266;12;207;
lbw-Lenovo-G5000-IRH8;79243;79266;13;207;
lbw-Lenovo-G5000-IRH8;79243;79266;14;89;
lbw-Lenovo-G5000-IRH8;79243;79266;15;1;
lbw-Lenovo-G5000-IRH8;79243;79267;1;267;
lbw-Lenovo-G5000-IRH8;79243;79267;2;289;
lbw-Lenovo-G5000-IRH8;79243;79267;3;18;
lbw-Lenovo-G5000-IRH8;79243;79267;4;641;
lbw-Lenovo-G5000-IRH8;79243;79267;5;2;
lbw-Lenovo-G5000-IRH8;79243;79267;6;282;
lbw-Lenovo-G5000-IRH8;79243;79267;8;787;
lbw-Lenovo-G5000-IRH8;79243;79267;9;161;
lbw-Lenovo-G5000-IRH8;79243;79267;10;83;
lbw-Lenovo-G5000-IRH8;79243;79267;11;151;
lbw-Lenovo-G5000-IRH8;79243;79267;12;168;
lbw-Lenovo-G5000-IRH8;79243;79267;13;388;
lbw-Lenovo-G5000-IRH8;79243;79267;14;17;
lbw-Lenovo-G5000-IRH8;79243;79267;15;5;
lbw-Lenovo-G5000-IRH8;79243;79268;1;173;
lbw-Lenovo-G5000-IRH8;79243;79268;2;856;
lbw-Lenovo-G5000-IRH8;79243;79268;3;1;
lbw-Lenovo-G5000-IRH8;79243;79268;4;4;
lbw-Lenovo-G5000-IRH8;79243;79268;7;4;
lbw-Lenovo-G5000-IRH8;79243;79268;9;67;
lbw-Lenovo-G5000-IRH8;79243;79268;10;173;
lbw-Lenovo-G5000-IRH8;79243;79268;11;26;
lbw-Lenovo-G5000-IRH8;79243;79268;12;82;
lbw-Lenovo-G5000-IRH8;79243;79268;13;76;
lbw-Lenovo-G5000-IRH8;79243;79268;14;1818;
lbw-Lenovo-G5000-IRH8;79243;79275;1;326;
lbw-Lenovo-G5000-IRH8;79243;79275;2;195;
lbw-Lenovo-G5000-IRH8;79243;79275;3;1;
lbw-Lenovo-G5000-IRH8;79243;79275;5;2;
lbw-Lenovo-G5000-IRH8;79243;79275;7;7;
lbw-Lenovo-G5000-IRH8;79243;79275;8;1123;
lbw-Lenovo-G5000-IRH8;79243;79275;9;87;
lbw-Lenovo-G5000-IRH8;79243;79275;10;103;
lbw-Lenovo-G5000-IRH8;79243;79275;11;161;
lbw-Lenovo-G5000-IRH8;79243;79275;12;417;
lbw-Lenovo-G5000-IRH8;79243;79275;13;569;
lbw-Lenovo-G5000-IRH8;79243;79275;14;264;
lbw-Lenovo-G5000-IRH8;79243;79275;16;2;
lbw-Lenovo-G5000-IRH8;79243;79270;1;45;
lbw-Lenovo-G5000-IRH8;79243;79270;2;2;
lbw-Lenovo-G5000-IRH8;79243;79270;5;28;
lbw-Lenovo-G5000-IRH8;79243;79270;6;2209;
lbw-Lenovo-G5000-IRH8;79243;79270;7;1;
lbw-Lenovo-G5000-IRH8;79243;79270;8;4;
lbw-Lenovo-G5000-IRH8;79243;79270;9;79;
lbw-Lenovo-G5000-IRH8;79243;79270;10;66;
lbw-Lenovo-G5000-IRH8;79243;79270;11;21;
lbw-Lenovo-G5000-IRH8;79243;79270;12;825;
lbw-Lenovo-G5000-IRH8;79243;79270;14;10;
lbw-Lenovo-G5000-IRH8;79243;79279;1;4;
lbw-Lenovo-G5000-IRH8;79243;79279;3;52;
lbw-Lenovo-G5000-IRH8;79243;79279;4;1536;
lbw-Lenovo-G5000-IRH8;79243;79279;6;758;
lbw-Lenovo-G5000-IRH8;79243;79279;7;20;
lbw-Lenovo-G5000-IRH8;79243;79279;8;475;
lbw-Lenovo-G5000-IRH8;79243;79279;9;154;
lbw-Lenovo-G5000-IRH8;79243;79279;10;3;
lbw-Lenovo-G5000-IRH8;79243;79279;12;25;
lbw-Lenovo-G5000-IRH8;79243;79279;13;13;
lbw-Lenovo-G5000-IRH8;79243;79279;14;243;
lbw-Lenovo-G5000-IRH8;79243;79279;16;3;
lbw-Lenovo-G5000-IRH8;79243;79273;1;6;
lbw-Lenovo-G5000-IRH8;79243;79273;3;2;
lbw-Lenovo-G5000-IRH8;79243;79273;6;4;
lbw-Lenovo-G5000-IRH8;79243;79273;11;1;
lbw-Lenovo-G5000-IRH8;79243;79273;16;3278;
lbw-Lenovo-G5000-IRH8;79243;79265;8;2;
lbw-Lenovo-G5000-IRH8;79243;79265;10;4;
lbw-Lenovo-G5000-IRH8;79243;79265;15;3281;
lbw-Lenovo-G5000-IRH8;79243;79265;16;1;
