loop_id;module;function_name;function_id;source_info;level;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
148;mg_mpi_f90_gfortran;resid;27;mg.f90:739-741;Innermost;20.074926376343;2.4170253276825;2.0400002002716;2.4099998474121;2.5499997138977;1.5276328325272;0.17860555648804;20.074926376343;2.4170253276825;2.0400002002716;2.4099998474121;2.5499997138977;1.5276328325272;0.17860555648804;8;;;;;;;;;;
147;mg_mpi_f90_gfortran;resid;27;mg.f90:753-753;Innermost;14.806299209595;1.7826814651489;1.5249998569489;1.7774999141693;1.9499996900558;1.3766061067581;0.16060154139996;14.806299209595;1.7826814651489;1.5249998569489;1.7774999141693;1.9499996900558;1.3766061067581;0.16060154139996;8;;;;;;;;;;
144;mg_mpi_f90_gfortran;psinv;26;mg.f90:669-671;Innermost;6.8148546218872;0.8205099105835;0.71000003814697;0.81812500953674;0.9899999499321;0.74905627965927;0.092309147119522;6.8148546218872;0.8205099105835;0.71000003814697;0.81812500953674;0.9899999499321;0.74905627965927;0.092309147119522;8;;;;;;;;;;
143;mg_mpi_f90_gfortran;psinv;26;mg.f90:678-678;Innermost;5.1228547096252;0.61679273843765;0.45999997854233;0.61500000953674;0.67499995231628;0.59062922000885;0.069897882640362;5.1228547096252;0.61679273843765;0.45999997854233;0.61500000953674;0.67499995231628;0.59062922000885;0.069897882640362;8;;;;;;;;;;
140;mg_mpi_f90_gfortran;rprj3;25;mg.f90:835-837;Innermost;3.9358520507813;0.47387740015984;0.42999997735023;0.47249999642372;0.50999999046326;0.24551627039909;0.029277000576258;3.9358520507813;0.47387740015984;0.42999997735023;0.47249999642372;0.50999999046326;0.24551627039909;0.029277000576258;8;;;;;;;;;;
94;mg_mpi_f90_gfortran;interp;20;mg.f90:940-942;Innermost;1.7596797943115;0.21186581254005;0.16000001132488;0.2112499922514;0.25499999523163;0.26580047607422;0.032486256211996;1.7596797943115;0.21186581254005;0.16000001132488;0.2112499922514;0.25499999523163;0.26580047607422;0.032486256211996;8;;;;;;;;;;
139;mg_mpi_f90_gfortran;rprj3;25;mg.f90:844-851;Innermost;1.671175122261;0.20120982825756;0.15499998629093;0.20062500238419;0.23499998450279;0.21600367128849;0.026245750486851;1.671175122261;0.20120982825756;0.15499998629093;0.20062500238419;0.23499998450279;0.21600367128849;0.026245750486851;8;;;;;;;;;;
96;mg_mpi_f90_gfortran;interp;20;mg.f90:928-930;Innermost;1.6555567979813;0.19932939112186;0.15999999642372;0.19874998927116;0.25;0.22705316543579;0.026423746719956;1.6555567979813;0.19932939112186;0.15999999642372;0.19874998927116;0.25;0.22705316543579;0.026423746719956;8;;;;;;;;;;
95;mg_mpi_f90_gfortran;interp;20;mg.f90:934-936;Innermost;1.5254029035568;0.18365882337093;0.11500000208616;0.18312498927116;0.22499999403954;0.34118181467056;0.040526665747166;1.5254029035568;0.18365882337093;0.11500000208616;0.18312498927116;0.22499999403954;0.34118181467056;0.040526665747166;8;;;;;;;;;;
97;mg_mpi_f90_gfortran;interp;20;mg.f90:922-924;Innermost;1.317156791687;0.15858595073223;0.095000006258488;0.15812499821186;0.1950000077486;0.31498321890831;0.037410609424114;1.317156791687;0.15858595073223;0.095000006258488;0.15812499821186;0.1950000077486;0.31498321890831;0.037410609424114;8;;;;;;;;;;
98;mg_mpi_f90_gfortran;interp;20;mg.f90:915-917;Innermost;1.0672614574432;0.12849850952625;0.08500000089407;0.12812499701977;0.18500000238419;0.26813277602196;0.032506868243217;1.0672614574432;0.12849850952625;0.08500000089407;0.12812499701977;0.18500000238419;0.26813277602196;0.032506868243217;8;;;;;;;;;;
192;mg_mpi_f90_gfortran;vranlc;40;randi8.f90:59-61;Single;1.0256122350693;0.1234839335084;0.11499999463558;0.12312500178814;0.13500000536442;0.062066290527582;0.0070394319482148;1.0256122350693;0.1234839335084;0.11499999463558;0.12312500178814;0.13500000536442;0.062066290527582;0.0070394319482148;8;;;;;;;;;;
145;mg_mpi_f90_gfortran;resid;27;mg.f90:736-743,mg.f90:753-753,mg.f90:773-773;InBetween;35.886013031006;4.3206834793091;3.8549997806549;4.3081245422363;4.574999332428;2.3648850917816;0.27307686209679;1.0047875642776;0.12097662687302;0.054999999701977;0.12062499672174;0.22999998927116;0.45959436893463;0.055448655039072;8;;;;;;;;;;
2;mg_mpi_f90_gfortran;norm2u3;10;mg.f90:1078-1081;Innermost;0.95793223381042;0.11533524096012;0.08500000089407;0.11499999463558;0.12999999523163;0.14292614161968;0.017320508137345;0.95793223381042;0.11533524096012;0.08500000089407;0.11499999463558;0.12999999523163;0.14292614161968;0.017320508137345;8;;;;;;;;;;
161;mg_mpi_f90_gfortran;zran3;29;mg.f90:2194-2206,mg.f90:2494-2510,mg.f90:2520-2536;Innermost;0.83298456668854;0.10029152035713;0.08500000089407;0.10000000149012;0.11500000208616;0.075237110257149;0.0088640535250306;0.83298456668854;0.10029152035713;0.08500000089407;0.10000000149012;0.11500000208616;0.075237110257149;0.0088640535250306;8;;;;;;;;;;
132;mg_mpi_f90_gfortran;give3;23;mg.f90:1307-1307;Innermost;0.7392737865448;0.089008718729019;0.059999994933605;0.088749997317791;0.10999999940395;0.14908544719219;0.01767767034471;0.7392737865448;0.089008718729019;0.059999994933605;0.088749997317791;0.10999999940395;0.14908544719219;0.01767767034471;8;;;;;;;;;;
117;mg_mpi_f90_gfortran;take3;22;mg.f90:1432-1434;Innermost;0.53623378276825;0.064562663435936;0.054999999701977;0.064374998211861;0.080000005662441;0.076451517641544;0.0090386085212231;0.53623378276825;0.064562663435936;0.054999999701977;0.064374998211861;0.080000005662441;0.076451517641544;0.0090386085212231;8;;;;;;;;;;
119;mg_mpi_f90_gfortran;take3;22;mg.f90:1441-1443;Innermost;0.42169842123985;0.050772581249475;0.035000000149012;0.050625000149012;0.070000000298023;0.1017993465066;0.012374367564917;0.42169842123985;0.050772581249475;0.035000000149012;0.050625000149012;0.070000000298023;0.1017993465066;0.012374367564917;8;;;;;;;;;;
138;mg_mpi_f90_gfortran;rprj3;25;mg.f90:827-827,mg.f90:831-832,mg.f90:835-837,mg.f90:840-841,mg.f90:844-846,mg.f90:851-851;InBetween;5.9974884986877;0.72209888696671;0.69999998807907;0.71999996900558;0.75499993562698;0.18135987222195;0.023145478218794;0.39046147465706;0.047011643648148;0.025000002235174;0.046875;0.064999997615814;0.12968111038208;0.015569543465972;8;;;;;;;;;;
