node;pid;tid;core_id;sample_count;
lbw-Lenovo-G5000-IRH8;61368;61391;1;137;
lbw-Lenovo-G5000-IRH8;61368;61391;2;362;
lbw-Lenovo-G5000-IRH8;61368;61391;3;14;
lbw-Lenovo-G5000-IRH8;61368;61391;4;486;
lbw-Lenovo-G5000-IRH8;61368;61391;5;71;
lbw-Lenovo-G5000-IRH8;61368;61391;6;667;
lbw-Lenovo-G5000-IRH8;61368;61391;7;19;
lbw-Lenovo-G5000-IRH8;61368;61391;8;389;
lbw-Lenovo-G5000-IRH8;61368;61391;9;115;
lbw-Lenovo-G5000-IRH8;61368;61391;10;27;
lbw-Lenovo-G5000-IRH8;61368;61391;11;67;
lbw-Lenovo-G5000-IRH8;61368;61391;12;127;
lbw-Lenovo-G5000-IRH8;61368;61391;13;404;
lbw-Lenovo-G5000-IRH8;61368;61391;14;331;
lbw-Lenovo-G5000-IRH8;61368;61391;15;178;
lbw-Lenovo-G5000-IRH8;61368;61404;1;300;
lbw-Lenovo-G5000-IRH8;61368;61404;2;383;
lbw-Lenovo-G5000-IRH8;61368;61404;3;1;
lbw-Lenovo-G5000-IRH8;61368;61404;4;940;
lbw-Lenovo-G5000-IRH8;61368;61404;5;15;
lbw-Lenovo-G5000-IRH8;61368;61404;6;177;
lbw-Lenovo-G5000-IRH8;61368;61404;7;99;
lbw-Lenovo-G5000-IRH8;61368;61404;8;630;
lbw-Lenovo-G5000-IRH8;61368;61404;9;50;
lbw-Lenovo-G5000-IRH8;61368;61404;10;36;
lbw-Lenovo-G5000-IRH8;61368;61404;11;133;
lbw-Lenovo-G5000-IRH8;61368;61404;12;197;
lbw-Lenovo-G5000-IRH8;61368;61404;13;422;
lbw-Lenovo-G5000-IRH8;61368;61392;4;3;
lbw-Lenovo-G5000-IRH8;61368;61392;10;1;
lbw-Lenovo-G5000-IRH8;61368;61392;14;1;
lbw-Lenovo-G5000-IRH8;61368;61392;16;3409;
lbw-Lenovo-G5000-IRH8;61368;61400;1;224;
lbw-Lenovo-G5000-IRH8;61368;61400;2;376;
lbw-Lenovo-G5000-IRH8;61368;61400;3;32;
lbw-Lenovo-G5000-IRH8;61368;61400;4;346;
lbw-Lenovo-G5000-IRH8;61368;61400;5;157;
lbw-Lenovo-G5000-IRH8;61368;61400;6;838;
lbw-Lenovo-G5000-IRH8;61368;61400;7;1;
lbw-Lenovo-G5000-IRH8;61368;61400;9;122;
lbw-Lenovo-G5000-IRH8;61368;61400;10;110;
lbw-Lenovo-G5000-IRH8;61368;61400;11;126;
lbw-Lenovo-G5000-IRH8;61368;61400;12;170;
lbw-Lenovo-G5000-IRH8;61368;61400;13;254;
lbw-Lenovo-G5000-IRH8;61368;61400;14;635;
lbw-Lenovo-G5000-IRH8;61368;61400;15;2;
lbw-Lenovo-G5000-IRH8;61368;61393;1;78;
lbw-Lenovo-G5000-IRH8;61368;61393;2;232;
lbw-Lenovo-G5000-IRH8;61368;61393;3;10;
lbw-Lenovo-G5000-IRH8;61368;61393;4;681;
lbw-Lenovo-G5000-IRH8;61368;61393;5;20;
lbw-Lenovo-G5000-IRH8;61368;61393;6;365;
lbw-Lenovo-G5000-IRH8;61368;61393;7;11;
