name;time_p;time_s;cpi_ratio;
/mnt/lab/ihpc/aoc/architecture-opt-hpc-NPBMG/build/maqao_reports/ov_s1_mg_mpi_f90_aocc/binaries/mg_mpi_f90_aocc;67.293319702148;8.4621553421021;;
/usr/lib64/libfabric.so.1.28.0;11.311127662659;1.422377705574;;
kernel;10.114178657532;1.2718609571457;;
/usr/lib64/libc.so.6;9.0369358062744;1.1363973617554;;
/usr/lib64/openmpi/lib/libmpi.so.40.40.7;2.1096158027649;0.26528480648994;;
/usr/lib64/openmpi/lib/libopen-pal.so.80.0.5;0.054859988391399;0.0068986592814326;;
/usr/lib64/ld-linux-x86-64.so.2;0.039898172020912;0.0050172070041299;;
/usr/lib64/libucs.so.0.0.0;0.014961814507842;0.0018814526265487;;
[vdso];0.009974543005228;0.0012543017510325;;
/usr/lib64/libpmix.so.2.13.7;0.004987271502614;0.00062715087551624;;
/usr/lib64/libucm.so.0.0.0;0.004987271502614;0.00062715087551624;;
Unknown module;0.004987271502614;0.00062715087551624;;
