loop_id;module;function_name;function_id;source_info;level;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
148;mg_mpi_f90_aocc;resid;27;mg.f90:739-741;Innermost;21.758106231689;2.7349991798401;;;;;;21.758106231689;2.7349991798401;;;;;;;;;;;;;;;;
147;mg_mpi_f90_aocc;resid;27;mg.f90:753-753;Innermost;15.632427215576;1.9649999141693;;;;;;15.632427215576;1.9649999141693;;;;;;;;;;;;;;;;
144;mg_mpi_f90_aocc;psinv;26;mg.f90:669-671;Innermost;7.3189992904663;0.9200000166893;;;;;;7.3189992904663;0.9200000166893;;;;;;;;;;;;;;;;
143;mg_mpi_f90_aocc;psinv;26;mg.f90:678-678;Innermost;4.693706035614;0.58999997377396;;;;;;4.693706035614;0.58999997377396;;;;;;;;;;;;;;;;
140;mg_mpi_f90_aocc;rprj3;25;mg.f90:835-837;Innermost;3.6992766857147;0.46499997377396;;;;;;3.6992766857147;0.46499997377396;;;;;;;;;;;;;;;;
96;mg_mpi_f90_aocc;interp;20;mg.f90:928-930;Innermost;1.9093041419983;0.24000000953674;;;;;;1.9093041419983;0.24000000953674;;;;;;;;;;;;;;;;
94;mg_mpi_f90_aocc;interp;20;mg.f90:940-942;Innermost;1.9093041419983;0.24000000953674;;;;;;1.9093041419983;0.24000000953674;;;;;;;;;;;;;;;;
97;mg_mpi_f90_aocc;interp;20;mg.f90:922-924;Innermost;1.4319779872894;0.1799999922514;;;;;;1.4319779872894;0.1799999922514;;;;;;;;;;;;;;;;
139;mg_mpi_f90_aocc;rprj3;25;mg.f90:844-851;Innermost;1.3922009468079;0.17499999701977;;;;;;1.3922009468079;0.17499999701977;;;;;;;;;;;;;;;;
98;mg_mpi_f90_aocc;interp;20;mg.f90:915-917;Innermost;1.3524236679077;0.16999998688698;;;;;;1.3524236679077;0.16999998688698;;;;;;;;;;;;;;;;
2;mg_mpi_f90_aocc;norm2u3;10;mg.f90:1078-1081;Innermost;1.272869348526;0.15999999642372;;;;;;1.272869348526;0.15999999642372;;;;;;;;;;;;;;;;
192;mg_mpi_f90_aocc;vranlc;40;randi8.f90:59-61;Single;1.2330921888351;0.15500000119209;;;;;;1.2330921888351;0.15500000119209;;;;;;;;;;;;;;;;
95;mg_mpi_f90_aocc;interp;20;mg.f90:934-936;Innermost;1.1535378694534;0.14499999582767;;;;;;1.1535378694534;0.14499999582767;;;;;;;;;;;;;;;;
161;mg_mpi_f90_aocc;zran3;29;mg.f90:2194-2206,mg.f90:2494-2510,mg.f90:2520-2536;Innermost;0.95465207099915;0.12000000476837;;;;;;0.95465207099915;0.12000000476837;;;;;;;;;;;;;;;;
145;mg_mpi_f90_aocc;resid;27;mg.f90:736-743,mg.f90:753-753,mg.f90:773-773;InBetween;38.345188140869;4.8199996948242;;;;;;0.95465207099915;0.12000000476837;;;;;;;;;;;;;;;;
132;mg_mpi_f90_aocc;give3;23;mg.f90:1307-1307;Innermost;0.636434674263;0.079999998211861;;;;;;0.636434674263;0.079999998211861;;;;;;;;;;;;;;;;
130;mg_mpi_f90_aocc;give3;23;mg.f90:1291-1291;Innermost;0.47732603549957;0.060000002384186;;;;;;0.47732603549957;0.060000002384186;;;;;;;;;;;;;;;;
117;mg_mpi_f90_aocc;take3;22;mg.f90:1432-1434;Innermost;0.43754887580872;0.055000003427267;;;;;;0.43754887580872;0.055000003427267;;;;;;;;;;;;;;;;
141;mg_mpi_f90_aocc;psinv;26;mg.f90:666-673,mg.f90:678-678,mg.f90:703-703;InBetween;12.410475730896;1.5599998235703;;;;;;0.39777168631554;0.049999997019768;;;;;;;;;;;;;;;;
138;mg_mpi_f90_aocc;rprj3;25;mg.f90:827-827,mg.f90:831-832,mg.f90:835-837,mg.f90:840-841,mg.f90:844-846,mg.f90:851-851;InBetween;5.3699178695679;0.67500001192093;;;;;;0.27844017744064;0.035000000149012;;;;;;;;;;;;;;;;
93;mg_mpi_f90_aocc;interp;20;mg.f90:912-917,mg.f90:920-942,mg.f90:974-974;InBetween;7.9554333686829;0.99999994039536;;;;;;0.19888584315777;0.024999998509884;;;;;;;;;;;;;;;;
119;mg_mpi_f90_aocc;take3;22;mg.f90:1441-1443;Innermost;0.19888584315777;0.024999998509884;;;;;;0.19888584315777;0.024999998509884;;;;;;;;;;;;;;;;
