ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 26;mg_omp_f90_aocc;mg.f90:600-602;__nv_resid__PARALLEL_F1L594_2;Innermost;3.4100003242493;3.2836611270905;29.60916519165;1.28;1.00;1.00;1.28;1;100.00;100.00;7.67;6.00;7.67;7.67;6.00
Loop 23;mg_omp_f90_aocc;mg.f90:609-609;__nv_resid__PARALLEL_F1L594_2;Innermost;1.9549999237061;1.8324003219604;16.522972106934;1.00;1.00;1.00;1.25;1;100.00;100.00;5.00;5.00;5.00;5.00;4.00
Loop 19;mg_omp_f90_aocc;mg.f90:533-535;__nv_psinv__PARALLEL_F1L527_1;Innermost;1.450000166893;1.4225798845291;12.827572822571;1.11;1.00;1.00;1.11;1;100.00;100.00;6.67;6.00;6.67;6.67;6.00
Loop 95;mg_omp_f90_aocc;mg.f90:1122-1124,mg.f90:1130-1131,mg.f90:1137-1137,mg.f90:1331-1335,mg.f90:1357-1361;__nv_zran3__PARALLEL_F1L1106_9;Innermost;0.97499996423721;0.97451835870743;8.7873477935791;8.98;1.00;10.25;39.49;121;12.34;8.99;414.67;46.17;414.67;40.46;10.50
Loop 17;mg_omp_f90_aocc;mg.f90:542-542;__nv_psinv__PARALLEL_F1L527_1;Innermost;0.75499999523163;0.71447676420212;6.4425225257874;1.00;1.00;1.00;1.42;1;100.00;100.00;5.67;5.67;5.67;5.67;4.00
Loop 31;mg_omp_f90_aocc;mg.f90:696-706;__nv_rprj3__PARALLEL_F1L680_3;Innermost;0.49000000953674;0.47100654244423;4.2471222877502;1.01;0.96;2.44;5.03;1;49.66;27.33;27.67;27.50;28.75;11.33;5.50
Loop 29;mg_omp_f90_aocc;mg.f90:689-693;__nv_rprj3__PARALLEL_F1L680_3;Innermost;0.40000000596046;0.35819438099861;3.2298815250397;1.00;1.00;4.44;1.11;1;0.00;12.50;3.33;3.33;3.33;0.75;3.00
Loop 44;mg_omp_f90_aocc;mg.f90:768-769;__nv_interp__PARALLEL_F1L753_4;Innermost;0.25;0.2173386067152;1.9597680568695;1.00;1.00;1.00;2.00;1;100.00;100.00;4.00;4.00;4.00;4.00;2.00
Loop 42;mg_omp_f90_aocc;mg.f90:773-774;__nv_interp__PARALLEL_F1L753_4;Innermost;0.25999999046326;0.21478916704655;1.936779499054;1.00;1.00;1.00;2.00;1;100.00;100.00;4.00;4.00;4.00;4.00;2.00
Loop 38;mg_omp_f90_aocc;mg.f90:783-784;__nv_interp__PARALLEL_F1L753_4;Innermost;0.25;0.2128771096468;1.9195382595062;1.00;1.00;1.00;2.00;1;100.00;100.00;4.00;4.00;4.00;4.00;2.00
Loop 40;mg_omp_f90_aocc;mg.f90:778-779;__nv_interp__PARALLEL_F1L753_4;Innermost;0.24500001966953;0.20650354027748;1.8620669841766;1.00;1.00;1.00;2.00;1;100.00;100.00;4.00;4.00;4.00;4.00;2.00
Loop 46;mg_omp_f90_aocc;mg.f90:760-762;__nv_interp__PARALLEL_F1L753_4;Innermost;0.21999999880791;0.18292135000229;1.6494235992432;1.00;1.00;1.00;1.00;1;100.00;100.00;4.00;4.00;4.00;4.00;4.00
Loop 21;mg_omp_f90_aocc;mg.f90:596-596,mg.f90:599-604,mg.f90:608-609,mg.f90:613-615;__nv_resid__PARALLEL_F1L594_2;Outermost;0.18499998748302;0.11727362126112;1.057470202446;3.72;2.43;1.20;4.32;130;4.84;13.86;58.33;15.67;22.42 - 24.00;48.72;13.50
Loop 107;mg_omp_f90_aocc;randi8.f90:60-62;vranlc;Single;0.079999998211861;0.075845435261726;0.68390733003616;1.00;2.21;8.00;1.00;1;0.00;12.50;4.00;4.00;1.81;0.50;4.00
Loop 70;mg_omp_f90_aocc;mg.f90:933-935;__nv_norm2u3__PARALLEL_F1L928_6;Innermost;0.08500000089407;0.073933370411396;0.66666597127914;1.00;1.00;1.00;1.25;1;100.00;100.00;5.00;5.00;5.00;5.00;4.00
Loop 76;mg_omp_f90_aocc;mg.f90:999-1001;__nv_comm3__PARALLEL_F1L995_7;Innermost;0.075000002980232;0.068834520876408;0.62068903446198;1.00;1.00;5.33;1.33;1;0.00;12.50;1.33;1.33;1.33;0.25;1.00
Loop 14;mg_omp_f90_aocc;mg.f90:529-529,mg.f90:532-532,mg.f90:535-537,mg.f90:541-542,mg.f90:547-549;__nv_psinv__PARALLEL_F1L527_1;Outermost;0.054999999701977;0.033142544329166;0.29885026812553;3.04;1.00;1.14;3.38;114;7.32;14.41;50.67;16.67;50.67;44.38;15.00
Loop 75;mg_omp_f90_aocc;mg.f90:1014-1015;__nv_comm3__PARALLEL_F1L995_7;Innermost;0.035000000149012;0.019758054986596;0.17816074192524;1.00;1.00;1.00;2.00;1;100.00;100.00;2.00;2.00;2.00;2.00;1.00
Loop 79;mg_omp_f90_aocc;mg.f90:1006-1007;__nv_comm3__PARALLEL_F1L995_7;Innermost;0.025000000372529;0.01465920265764;0.13218377530575;1.00;1.00;1.00;2.00;1;100.00;100.00;2.00;2.00;2.00;2.00;1.00
Loop 15;mg_omp_f90_aocc;mg.f90:533-537;__nv_psinv__PARALLEL_F1L527_1;Innermost;0.019999999552965;0.01465920265764;0.13218377530575;1.00;1.00;4.44;1.11;1;0.00;12.50;3.33;3.33;3.33;0.75;3.00
Loop 30;mg_omp_f90_aocc;mg.f90:697-706;__nv_rprj3__PARALLEL_F1L680_3;Innermost;0.014999999664724;0.0095603493973613;0.086206808686256;1.03;1.05;4.12;1.03;1;0.00;12.50;5.67;5.50;5.42;1.38;5.50
Loop 25;mg_omp_f90_aocc;mg.f90:600-604;__nv_resid__PARALLEL_F1L594_2;Innermost;0.024999998509884;0.0076482794247568;0.068965449929237;1.00;1.00;4.44;1.11;1;0.00;12.50;3.33;3.33;3.33;0.75;3.00
Loop 28;mg_omp_f90_aocc;mg.f90:683-687,mg.f90:693-695,mg.f90:701-701,mg.f90:706-706,mg.f90:709-709;__nv_rprj3__PARALLEL_F1L680_3;Outermost;0.0099999997764826;0.0057362094521523;0.051724083721638;4.90;1.00;7.70 - 7.08;7.97;8;2.44;12.80;42.50;8.67;42.50;5.52 - 6.00;5.33
Loop 32;mg_omp_f90_aocc;mg.f90:755-755,mg.f90:759-759,mg.f90:762-763,mg.f90:767-770,mg.f90:774-775,mg.f90:779-780,mg.f90:784-787;__nv_interp__PARALLEL_F1L753_4;Outermost;0.0099999997764826;0.0044614966027439;0.040229845792055;1.00;1.00;8.74;3.33;33630;0.00;10.16;63.83;63.83;63.83;7.31;19.17
Loop 94;mg_omp_f90_aocc;mg.f90:1121-1123,mg.f90:1139-1139,mg.f90:1338-1338,mg.f90:1342-1342,mg.f90:1346-1346,mg.f90:1364-1364,mg.f90:1368-1368,mg.f90:1372-1372;__nv_zran3__PARALLEL_F1L1106_9;Outermost;0.010000000707805;0.0031867830548435;0.028735602274537;15.42;1.00;9.11;61.67;244;0.00;7.15;123.33;8.00;123.33;13.54;2.00
Loop 36;mg_omp_f90_aocc;mg.f90:778-780;__nv_interp__PARALLEL_F1L753_4;Innermost;0.0049999998882413;0.0025494263973087;0.022988481447101;1.13;1.13;2.57;1.50;1;66.67;20.83;1.50;1.33;1.33;0.58;1.00
