node;pid;tid;core_id;sample_count;
fedora;38485;38510;13;1442;
fedora;38485;38510;14;469;
fedora;38485;38485;1;1590;
fedora;38485;38485;2;309;
fedora;38485;38509;9;1264;
fedora;38485;38509;10;647;
fedora;38485;38508;5;1703;
fedora;38485;38508;6;204;
