ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 44;mg_omp_cpp_intel;mg.cpp:1012-1016;resid(void*, void*, void*, int, int, int, double*, int);Innermost;5.2699999809265;5.9923777580261;25.396869659424;1.00;1.00;1.00;1.00;1;100.00;100.00;3.00;3.00;3.00;3.00;3.00
Loop 42;mg_omp_cpp_intel;mg.cpp:1018-1019,mg.cpp:1029-1030;resid(void*, void*, void*, int, int, int, double*, int);Innermost;3.3800001144409;3.5211894512177;14.923489570618;1.00;1.00;1.00;1.00;1;100.00;100.00;3.50;3.50;3.50;3.50;3.50
Loop 81;mg_omp_cpp_intel;mg.cpp:917-921;psinv(void*, void*, int, int, int, double*, int);Innermost;2.4949998855591;2.776273727417;11.766390800476;1.00;1.00;1.00;1.00;1;100.00;100.00;3.00;3.00;3.00;3.00;3.00
Loop 80;mg_omp_cpp_intel;mg.cpp:923-928;psinv(void*, void*, int, int, int, double*, int);Innermost;1.5249999761581;1.5415267944336;6.5332922935486;1.00;1.00;1.00;1.00;1;100.00;100.00;3.50;3.50;3.50;3.50;3.50
Loop 49;mg_omp_cpp_intel;mg.cpp:1108-1113,mg.cpp:1121-1121;mg3P(double*, double*, double*, double*, double*, int, int, int, int);Innermost;0.9899999499321;1.1771197319031;4.9888634681702;1.00;1.12;4.00;1.00;1;0.00;25.00;3.00;3.00;2.67;0.75;3.00
Loop 19;mg_omp_cpp_intel;mg.cpp:479-494,mg.cpp:501-516,mg.cpp:1316-1328;zran3(void*, int, int, int, int, int, int);Innermost;3.8449981212616;0.65169513225555;2.7620115280151;4.77;1.00;6.28;26.67;121;13.99;21.19;280.00;58.67;280.00;44.56;10.50
Loop 114;mg_omp_cpp_intel;c_randdp.cpp:155-155,c_randdp.cpp:163-172;vranlc(int, double*, double, double*);Single;3.2399988174438;0.54915279150009;2.3274168968201;1.00;1.86;3.82;1.59;1;10.00;29.17;65.00;65.00;35.00;17.00;41.00
Loop 103;mg_omp_cpp_intel;mg.cpp:619-623;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.43000000715256;0.43813598155975;1.8569059371948;1.00;1.00;1.20;4.00;1;100.00;85.00;6.00;6.00;6.00;5.00;1.50
Loop 109;mg_omp_cpp_intel;mg.cpp:625-629;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.41499999165535;0.42796650528908;1.8138056993484;1.00;1.00;1.20;4.00;1;100.00;85.00;6.00;6.00;6.00;5.00;1.50
Loop 107;mg_omp_cpp_intel;mg.cpp:637-641;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.43000000715256;0.41525459289551;1.7599301338196;1.00;1.00;1.20;4.00;1;100.00;85.00;6.00;6.00;6.00;5.00;1.50
Loop 50;mg_omp_cpp_intel;mg.cpp:1115-1115,mg.cpp:1121-1125;mg3P(double*, double*, double*, double*, double*, int, int, int, int);Innermost;0.38500002026558;0.40932241082191;1.7347884178162;1.00;1.73;4.00;1.00;1;8.00;27.00;7.50;7.50;4.33;1.88;7.50
Loop 108;mg_omp_cpp_intel;mg.cpp:631-635;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.40000000596046;0.39915296435356;1.6916881799698;1.00;1.00;1.20;4.00;1;100.00;85.00;6.00;6.00;6.00;5.00;1.50
Loop 112;mg_omp_cpp_intel;mg.cpp:614-617;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.31000000238419;0.31779691576958;1.3468854427338;1.00;1.00;1.00;1.08;1;100.00;100.00;2.17;2.17;2.17;2.17;2.00
Loop 135;mg_omp_cpp_intel;;__intel_avx_rep_memset;Single;0.39500001072884;0.30508503317833;1.2930099964142;1.00;1.00;1.00;4.00;1;100.00;100.00;4.00;4.00;4.00;4.00;1.00
Loop 43;mg_omp_cpp_intel;mg.cpp:1018-1019,mg.cpp:1029-1030;resid(void*, void*, void*, int, int, int, double*, int);Innermost;0.19000001251698;0.19067811965942;0.8081311583519;1.00;2.10;4.00;1.00;1;23.08;30.77;3.50;3.50;1.67;0.88;3.50
Loop 33;mg_omp_cpp_intel;mg.cpp:841-844;norm2u3(void*, int, int, int, double*, double*, int, int, int);Innermost;0.14000000059605;0.13135606050491;0.55671262741089;1.00;1.06;1.69;1.00;1;46.88;42.97;16.00;16.00;15.09;9.49;16.00
Loop 67;mg_omp_cpp_intel;mg.cpp:545-547;comm3(void*, int, int, int, int);Innermost;0.095000006258488;0.095762804150581;0.40586146712303;1.04;1.00;4.00;2.08;1;0.00;25.00;4.17;4.00;4.17;1.04;2.00
Loop 64;mg_omp_cpp_intel;mg.cpp:550-552;comm3(void*, int, int, int, int);Innermost;0.055000003427267;0.044067837297916;0.18676809966564;1.00;1.00;4.00;4.00;1;0.00;25.00;4.00;4.00;4.00;1.00;1.00
Loop 55;mg_omp_cpp_intel;mg.cpp:558-560;comm3(void*, int, int, int, int);Single;0.030000001192093;0.032203417271376;0.13648438453674;1.00;1.00;4.00;4.00;1;0.00;25.00;4.00;4.00;4.00;1.00;1.00
Loop 38;mg_omp_cpp_intel;mg.cpp:1012-1016;resid(void*, void*, void*, int, int, int, double*, int);Innermost;0.044999998062849;0.029661048203707;0.12570931017399;1.00;1.12;4.00;1.00;1;0.00;25.00;3.00;3.00;2.67;0.75;3.00
Loop 41;mg_omp_cpp_intel;mg.cpp:1005-1005,mg.cpp:1011-1013,mg.cpp:1018-1019,mg.cpp:1029-1030;resid(void*, void*, void*, int, int, int, double*, int);InBetween;0.019999999552965;0.01271187607199;0.053875416517258;2.59;1.00;6.18;3.77;21;0.00;24.55;13.83;5.33;13.83;2.24;3.67
Loop 76;mg_omp_cpp_intel;mg.cpp:917-921;psinv(void*, void*, int, int, int, double*, int);Innermost;0.010000000707805;0.0093220435082912;0.039508640766144;1.00;1.12;4.00;1.00;1;0.00;25.00;3.00;3.00;2.67;0.75;3.00
Loop 100;mg_omp_cpp_intel;mg.cpp:614-617;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.0099999997764826;0.0050847502425313;0.021550165489316;1.00;1.44;4.00;1.08;1;0.00;25.00;2.17;2.17;1.50;0.54;2.00
Loop 51;mg_omp_cpp_intel;mg.cpp:1106-1108,mg.cpp:1115-1115,mg.cpp:1121-1121,mg.cpp:1124-1125;mg3P(double*, double*, double*, double*, double*, int, int, int, int);InBetween;0.010000000707805;0.0033898334950209;0.014366777613759;3.59;1.00;4.00;4.39;1;0.00;25.00;13.17;3.67;13.17;3.29;3.00
Loop 106;mg_omp_cpp_intel;mg.cpp:637-641;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.015000000596046;0.0025423751212656;0.010775082744658;1.13;1.80;3.00;1.50;1;50.00;37.50;1.50;1.33;0.83;0.50;1.00
Loop 102;mg_omp_cpp_intel;mg.cpp:605-605,mg.cpp:613-615,mg.cpp:619-627,mg.cpp:631-633,mg.cpp:637-639;interp(void*, int, int, int, void*, int, int, int, int);InBetween;0.0050000003539026;0.0025423751212656;0.010775082744658;2.33;1.00;12.25;2.85;570;7.50;23.44;25.67;11.00;25.67;2.10;9.00
Loop 13;mg_omp_cpp_intel;mg.cpp:1242-1244;zero3(void*, int, int, int);Innermost;0.015000000596046;0.0025423751212656;0.010775082744658;1.00;1.00;7.00;8.00;1;0.00;21.67;8.00;8.00;8.00;1.14;1.00
Loop 40;mg_omp_cpp_intel;mg.cpp:1005-1005,mg.cpp:1009-1010,mg.cpp:1013-1013;resid(void*, void*, void*, int, int, int, double*, int);Outermost;0.0050000003539026;0.0016949167475104;0.0071833888068795;1.00;1.00;4.00;9.00;21;0.00;25.00;9.00;9.00;9.00;2.25;1.00
Loop 62;mg_omp_cpp_intel;mg.cpp:538-538,mg.cpp:542-545,mg.cpp:550-550;comm3(void*, int, int, int, int);Outermost;0.0049999998882413;0.00084745837375522;0.0035916944034398;1.00;1.00;5.11;3.83;24;0.00;23.84;11.50;11.50;11.50;2.25;3.00
Loop 79;mg_omp_cpp_intel;mg.cpp:916-918,mg.cpp:923-928;psinv(void*, void*, int, int, int, double*, int);InBetween;0.0049999998882413;0.00084745837375522;0.0035916944034398;3.20;1.00;5.94;4.27;9;0.00;24.50;10.67;3.33;10.67;1.80;2.50
Loop 78;mg_omp_cpp_intel;mg.cpp:914-915,mg.cpp:918-918,mg.cpp:925-925;psinv(void*, void*, int, int, int, double*, int);Outermost;0.0050000003539026;0.00084745837375522;0.0035916944034398;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
