node;pid;tid;core_id;sample_count;
fedora;566478;566494;5;2337;
fedora;566478;566496;2;2283;
fedora;566478;566498;6;2334;
fedora;566478;566497;4;2272;
fedora;566478;566493;3;2352;
fedora;566478;566499;8;2287;
fedora;566478;566478;1;2327;
fedora;566478;566495;7;2334;
