ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 148;mg_mpi_f90_aocc;mg.f90:739-741;resid;Innermost;6.7800002098083;6.7799997329712;25.609142303467;1.00;1.00;1.00;1.01;1;100.00;100.00;24.33;24.33;24.33;24.33;24.00
Loop 147;mg_mpi_f90_aocc;mg.f90:753-753;resid;Innermost;4.7699999809265;4.7699995040894;18.017049789429;1.00;1.00;1.00;1.25;1;100.00;100.00;20.00;20.00;20.00;20.00;16.00
Loop 144;mg_mpi_f90_aocc;mg.f90:669-671;psinv;Innermost;3.2650001049042;3.2650001049042;12.332427024841;1.00;1.00;1.00;1.01;1;100.00;100.00;24.33;24.33;24.33;24.33;24.00
Loop 143;mg_mpi_f90_aocc;mg.f90:678-678;psinv;Innermost;2.3000001907349;2.3000004291534;8.6874685287476;1.00;1.00;1.00;1.13;1;100.00;100.00;22.67;22.67;22.67;22.67;20.00
Loop 140;mg_mpi_f90_aocc;mg.f90:835-837;rprj3;Innermost;1.4299998283386;1.4299999475479;5.4013381004333;1.00;1.00;1.28;2.67;1;66.67;58.33;16.00;16.00;16.00;12.50;6.00
Loop 139;mg_mpi_f90_aocc;mg.f90:844-851;rprj3;Innermost;0.9650000333786;0.96499997377396;3.6449589729309;1.00;1.00;1.00;2.00;1;96.00;96.50;24.00;24.00;24.00;24.00;12.00
Loop 108;mg_mpi_f90_aocc;mg.f90:1849-1850;comm1p;Single;0.56999999284744;0.56999999284744;2.1529810428619;1.00;1.00;1.00;16.00;1;100.00;100.00;16.00;16.00;16.00;16.00;1.00
Loop 2;mg_mpi_f90_aocc;mg.f90:1078-1081;norm2u3;Innermost;0.43999999761581;0.44000002741814;1.6619503498077;1.01;1.56;5.36;2.78;256;28.57;16.07;12.50;12.33;8.00;2.33;4.50
Loop 94;mg_mpi_f90_aocc;mg.f90:940-942;interp;Innermost;0.40999999642372;0.41000002622604;1.5486354827881;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 96;mg_mpi_f90_aocc;mg.f90:928-930;interp;Innermost;0.37999999523163;0.38000002503395;1.4353207349777;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 98;mg_mpi_f90_aocc;mg.f90:915-917;interp;Innermost;0.31000000238419;0.31000003218651;1.1709195375443;1.00;1.00;1.00;1.00;1;100.00;100.00;16.00;16.00;16.00;16.00;16.00
Loop 97;mg_mpi_f90_aocc;mg.f90:922-924;interp;Innermost;0.30500000715256;0.30500000715256;1.1520336866379;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 192;mg_mpi_f90_aocc;randi8.f90:59-61;vranlc;Single;0.28499999642372;0.28499999642372;1.076490521431;1.00;1.29;8.00;1.00;1;0.00;12.50;32.00;32.00;24.84;4.00;32.00
Loop 95;mg_mpi_f90_aocc;mg.f90:934-936;interp;Innermost;0.25499999523163;0.25499999523163;0.96317571401596;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 18;mg_mpi_f90_aocc;mg.f90:2109-2110;comm1p_ex;Single;0.21000000834465;0.21000000834465;0.79320353269577;1.00;1.00;1.00;16.00;1;100.00;100.00;16.00;16.00;16.00;16.00;1.00
Loop 145;mg_mpi_f90_aocc;mg.f90:736-743,mg.f90:753-753,mg.f90:773-773;resid;InBetween;0.1950000077486;0.19499999284744;0.73654609918594;1.69;1.00;1.20;1.95;4026;61.50;50.53;87.67;52.00;87.67;73.06;45.00
Loop 112;mg_mpi_f90_aocc;mg.f90:1793-1793;comm1p;Innermost;0.1799999922514;0.1799999922514;0.67988872528076;1.00;1.00;4.00;1.00;1;33.33;16.67;8.00;8.00;8.00;2.00;8.00
Loop 99;mg_mpi_f90_aocc;mg.f90:1860-1862;comm1p;Innermost;0.17000000178814;0.17000000178814;0.64211714267731;1.00;1.00;5.33;1.33;1;0.00;12.50;5.33;5.33;5.33;1.00;4.00
Loop 161;mg_mpi_f90_aocc;mg.f90:2194-2206,mg.f90:2494-2510,mg.f90:2520-2536;zran3;Innermost;0.15500000119209;0.15500001609325;0.58545976877213;1.07;1.00;7.07;5.09;121;7.92;10.49;56.00;52.17;56.00;7.92;11.00
Loop 101;mg_mpi_f90_aocc;mg.f90:1893-1895;comm1p;Innermost;0.10000000149012;0.1000000089407;0.37771597504616;1.00;1.00;5.33;1.33;1;0.00;12.50;5.33;5.33;5.33;1.00;4.00
Loop 110;mg_mpi_f90_aocc;mg.f90:1825-1825;comm1p;Innermost;0.094999998807907;0.095000006258488;0.35883018374443;1.00;1.00;4.00;1.00;1;33.33;16.67;8.00;8.00;8.00;2.00;8.00
Loop 138;mg_mpi_f90_aocc;mg.f90:827-827,mg.f90:831-832,mg.f90:835-837,mg.f90:840-841,mg.f90:844-846,mg.f90:851-851;rprj3;InBetween;0.079999998211861;0.080000005662441;0.30217278003693;2.16;1.61;3.26;2.57;260;25.69;21.64;115.83;53.67;71.96;35.52;45.00
Loop 141;mg_mpi_f90_aocc;mg.f90:666-673,mg.f90:678-678,mg.f90:703-703;psinv;InBetween;0.075000002980232;0.075000010430813;0.2832869887352;1.58;1.00;1.21;1.75;4026;60.00;49.66;86.67;55.00;86.67;71.35;49.50
