ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 26;mg_omp_f90_aocc;mg.f90:600-602;__nv_resid__PARALLEL_F1L594_2;Innermost;3.5000002384186;3.4941689968109;30.490100860596;1.28;1.00;1.00;1.28;1;100.00;100.00;7.67;6.00;7.67;7.67;6.00
Loop 23;mg_omp_f90_aocc;mg.f90:609-609;__nv_resid__PARALLEL_F1L594_2;Innermost;1.9099999666214;1.8399493694305;16.055389404297;1.00;1.00;1.00;1.25;1;100.00;100.00;5.00;5.00;5.00;5.00;4.00
Loop 19;mg_omp_f90_aocc;mg.f90:533-535;__nv_psinv__PARALLEL_F1L527_1;Innermost;1.5100001096725;1.4350706338882;12.52241897583;1.11;1.00;1.00;1.11;1;100.00;100.00;6.67;6.00;6.67;6.67;6.00
Loop 95;mg_omp_f90_aocc;mg.f90:1122-1124,mg.f90:1130-1131,mg.f90:1137-1137,mg.f90:1331-1335,mg.f90:1357-1361;__nv_zran3__PARALLEL_F1L1106_9;Innermost;0.97000002861023;0.98327720165253;8.5800714492798;8.98;1.00;10.25;39.49;121;12.34;8.99;414.67;46.17;414.67;40.46;10.50
Loop 17;mg_omp_f90_aocc;mg.f90:542-542;__nv_psinv__PARALLEL_F1L527_1;Innermost;0.83499997854233;0.78212314844131;6.8248023986816;1.00;1.00;1.00;1.42;1;100.00;100.00;5.67;5.67;5.67;5.67;4.00
Loop 31;mg_omp_f90_aocc;mg.f90:696-706;__nv_rprj3__PARALLEL_F1L680_3;Innermost;0.5;0.47814264893532;4.1722702980042;1.01;0.96;2.44;5.03;1;49.66;27.33;27.67;27.50;28.75;11.33;5.50
Loop 29;mg_omp_f90_aocc;mg.f90:689-693;__nv_rprj3__PARALLEL_F1L680_3;Innermost;0.46500000357628;0.39331087470055;3.4320287704468;1.00;1.00;4.44;1.11;1;0.00;12.50;3.33;3.33;3.33;0.75;3.00
Loop 38;mg_omp_f90_aocc;mg.f90:783-784;__nv_interp__PARALLEL_F1L753_4;Innermost;0.28999999165535;0.24164199829102;2.1085667610168;1.00;1.00;1.00;2.00;1;100.00;100.00;4.00;4.00;4.00;4.00;2.00
Loop 44;mg_omp_f90_aocc;mg.f90:768-769;__nv_interp__PARALLEL_F1L753_4;Innermost;0.25999999046326;0.22300471365452;1.9459379911423;1.00;1.00;1.00;2.00;1;100.00;100.00;4.00;4.00;4.00;4.00;2.00
Loop 42;mg_omp_f90_aocc;mg.f90:773-774;__nv_interp__PARALLEL_F1L753_4;Innermost;0.25;0.20501008629799;1.7889170646667;1.00;1.00;1.00;2.00;1;100.00;100.00;4.00;4.00;4.00;4.00;2.00
