function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;flops_sca;flops_vec;flops_sp;flops_dp;
13;mg_omp_f90_aocc;__nv_resid__PARALLEL_F1L594_2;mg.f90:594-615;47.385246276855;5.200535774231;4.9699993133545;5.1706247329712;5.2449998855591;0.88982975482941;0.093977242708206;0;0;0;0;0;0;0;8;"100,0,0,0,0,0,0,0,0,0,0";__nv_resid__PARALLEL_F1L594_2_;;;;;;;;;;
11;mg_omp_f90_aocc;__nv_psinv__PARALLEL_F1L527_1;mg.f90:527-549;19.640274047852;2.1555223464966;2.0999999046326;2.1431248188019;2.1749997138977;0.23362891376019;0.023745201528072;0;0;0;0;0;0;0;8;"100,0,0,0,0,0,0,0,0,0,0";__nv_psinv__PARALLEL_F1L527_1_;;;;;;;;;;
17;mg_omp_f90_aocc;__nv_interp__PARALLEL_F1L753_4;mg.f90:753-787;9.4621572494507;1.0384727716446;0.96999996900558;1.0325000286102;1.0799999237061;0.30081808567047;0.033911630511284;0;0;0;0;0;0;0;8;"100,0,0,0,0,0,0,0,0,0,0";__nv_interp__PARALLEL_F1L753_4_;;;;;;;;;;
26;mg_omp_f90_aocc;__nv_zran3__PARALLEL_F1L1106_9;mg.f90:1106-1124,mg.f90:1130-1131,mg.f90:1137-1140,mg.f90:1149-1150,mg.f90:1157-1191,mg.f90:1331-1346,mg.f90:1357-1372;8.8034725189209;0.96618205308914;0.94499999284744;0.96062499284744;0.97999995946884;0.074295572936535;0.0094254482537508;0;0;0;0;0;0;0;8;"100,0,0,0,0,0,0,0,0,0,0";__nv_zran3__PARALLEL_F1L1106_9_;;;;;;;;;;
15;mg_omp_f90_aocc;__nv_rprj3__PARALLEL_F1L680_3;mg.f90:680-709;7.5777449607849;0.83165830373764;0.80500000715256;0.82687497138977;0.8400000333786;0.11426937580109;0.010669535025954;0;0;0;0;0;0;0;8;"100,0,0,0,0,0,0,0,0,0,0";__nv_rprj3__PARALLEL_F1L680_3_;;;;;;;;;;
3868;libc.so.6;__memset_avx512_unaligned_erms;;2.7206568717957;0.29859238862991;0.25999999046326;0.296875;0.33000001311302;0.19802820682526;0.021866075694561;2.7206568717957;0.29859238862991;2.375;2.375;2.3750002384186;0.082747615873814;1.2744008870413e-07;8;"0,0,0,0,0,0,0,0,0,100,0";__memset_avx512_unaligned_erms;;;;;;;;;;
23;mg_omp_f90_aocc;__nv_comm3__PARALLEL_F1L995_7;mg.f90:995-1019;1.0596241950989;0.11629386991262;0.079999998211861;0.11562500149012;0.15500000119209;0.19679038226604;0.0217842515558;0.0057276985608041;0.0006286155548878;0.0049999998882413;0.0049999998882413;0.0050000003539026;0.00017420410586055;2.4890642325026e-10;8;"100,0,0,0,0,0,0,0,0,0,0";__nv_comm3__PARALLEL_F1L995_7_;;;;;;;;;;
20;mg_omp_f90_aocc;__nv_norm2u3__PARALLEL_F1L928_6;mg.f90:928-938;0.68159610033035;0.074805244803429;0.070000000298023;0.074375003576279;0.079999998211861;0.030257722362876;0.0032043491955847;0;0;0;0;0;0;0;8;"100,0,0,0,0,0,0,0,0,0,0";__nv_norm2u3__PARALLEL_F1L928_6_;;;;;;;;;;
43;mg_omp_f90_aocc;vranlc;randi8.f90:57-66;0.66441297531128;0.072919398546219;0.070000000298023;0.072499997913837;0.079999998211861;0.036012779921293;0.003779643913731;0.0057276985608041;0.0006286155548878;0.0049999998882413;0.0049999998882413;0.0050000003539026;0.00017420410586055;2.4890642325026e-10;8;"100,0,0,0,0,0,0,0,0,0,0";vranlc_;;;;;;;;;;
-1;kernel;do_user_addr_fault;;0.33793419599533;0.037088315933943;0.014999999664724;0.036875002086163;0.060000002384186;0.15701602399349;0.017100021243095;0.33793419599533;0.037088315933943;0.29499998688698;0.2950000166893;0.2950000166893;0.010278089903295;2.2528437781943e-08;8;"0,0,0,0,0,100,0,0,0,0,0";do_user_addr_fault;;;;;;;;;;
