function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;flops_sca;flops_vec;flops_sp;flops_dp;
67;mg_mpi_f90_aocc;resid;;41.653713226318;4.0299978256226;0;0;0;0;0;41.653713226318;4.0299978256226;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,0,100";resid_;;;;;;;;;;
68;mg_mpi_f90_aocc;psinv;;14.676996231079;1.4199997186661;0;0;0;0;0;14.676996231079;1.4199997186661;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,0,100";psinv_;;;;;;;;;;
62;mg_mpi_f90_aocc;interp;;10.129196166992;0.98000001907349;0;0;0;0;0;10.129196166992;0.98000001907349;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,0,100";interp_;;;;;;;;;;
36;libfabric.so.1.28.0;fi_getinfo;;6.201548576355;0.60000002384186;0;0;0;0;0;6.201548576355;0.60000002384186;0;0;0;0;0;;"0,99.166666666667,0,0,0,0,0,0,0,0,0.83333333333333";fi_getinfo;;;;;;;;;;
69;mg_mpi_f90_aocc;rprj3;;5.8914713859558;0.57000005245209;0;0;0;0;0;5.8914713859558;0.57000005245209;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,0,100";rprj3_;;;;;;;;;;
993;libc.so.6;mmap_remap_check;;4.1343655586243;0.40000000596046;0;0;0;0;0;4.1343655586243;0.40000000596046;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100,0";mmap_remap_check;;;;;;;;;;
1341;libc.so.6;__syscall_cancel_arch;;1.8087849617004;0.17499999701977;0;0;0;0;0;1.8087849617004;0.17499999701977;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0,0";__syscall_cancel_arch;;;;;;;;;;
1967;libmpi.so.40.40.7;ompi_mtl_psm2_register_pvars;;1.4470280408859;0.14000000059605;0;0;0;0;0;1.4470280408859;0.14000000059605;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0,0";ompi_mtl_psm2_register_pvars;;;;;;;;;;
64;mg_mpi_f90_aocc;take3;;1.3953484296799;0.13500000536442;0;0;0;0;0;1.3953484296799;0.13500000536442;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,0,100";take3_;;;;;;;;;;
-1;kernel;_raw_spin_unlock_irqrestore;;0.9819118976593;0.095000006258488;0;0;0;0;0;0.9819118976593;0.095000006258488;0;0;0;0;0;;"0,0,0,0,0,100,0,0,0,0,0";_raw_spin_unlock_irqrestore;;;;;;;;;;
65;mg_mpi_f90_aocc;give3;;0.9819118976593;0.095000006258488;0;0;0;0;0;0.9819118976593;0.095000006258488;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,0,100";give3_;;;;;;;;;;
-1;kernel;module_get_kallsym;;0.9302322268486;0.089999988675117;0;0;0;0;0;0.9302322268486;0.089999988675117;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0,0";module_get_kallsym;;;;;;;;;;
82;mg_mpi_f90_aocc;vranlc;;0.82687312364578;0.080000005662441;0;0;0;0;0;0.82687312364578;0.080000005662441;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,0,100";vranlc_;;;;;;;;;;
-1;kernel;do_syscall_64;;0.72351402044296;0.070000000298023;0;0;0;0;0;0.72351402044296;0.070000000298023;0;0;0;0;0;;"0,92.857142857143,0,0,0,7.1428571428571,0,0,0,0,0";do_syscall_64;;;;;;;;;;
