node;pid;tid;core_id;sample_count;
lbw-Lenovo-G5000-IRH8;76214;76238;1;91;
lbw-Lenovo-G5000-IRH8;76214;76238;2;209;
lbw-Lenovo-G5000-IRH8;76214;76238;3;17;
lbw-Lenovo-G5000-IRH8;76214;76238;4;372;
lbw-Lenovo-G5000-IRH8;76214;76238;5;66;
lbw-Lenovo-G5000-IRH8;76214;76238;6;399;
lbw-Lenovo-G5000-IRH8;76214;76238;7;17;
lbw-Lenovo-G5000-IRH8;76214;76238;8;754;
lbw-Lenovo-G5000-IRH8;76214;76238;9;101;
lbw-Lenovo-G5000-IRH8;76214;76238;10;6;
lbw-Lenovo-G5000-IRH8;76214;76238;11;28;
lbw-Lenovo-G5000-IRH8;76214;76238;12;87;
lbw-Lenovo-G5000-IRH8;76214;76238;13;379;
lbw-Lenovo-G5000-IRH8;76214;76238;15;1023;
lbw-Lenovo-G5000-IRH8;76214;76239;1;224;
lbw-Lenovo-G5000-IRH8;76214;76239;2;466;
lbw-Lenovo-G5000-IRH8;76214;76239;3;57;
lbw-Lenovo-G5000-IRH8;76214;76239;4;906;
lbw-Lenovo-G5000-IRH8;76214;76239;5;34;
lbw-Lenovo-G5000-IRH8;76214;76239;6;69;
lbw-Lenovo-G5000-IRH8;76214;76239;7;111;
lbw-Lenovo-G5000-IRH8;76214;76239;8;359;
lbw-Lenovo-G5000-IRH8;76214;76239;9;66;
lbw-Lenovo-G5000-IRH8;76214;76239;10;87;
lbw-Lenovo-G5000-IRH8;76214;76239;11;146;
lbw-Lenovo-G5000-IRH8;76214;76239;12;224;
lbw-Lenovo-G5000-IRH8;76214;76239;13;768;
lbw-Lenovo-G5000-IRH8;76214;76239;14;2;
lbw-Lenovo-G5000-IRH8;76214;76240;1;250;
lbw-Lenovo-G5000-IRH8;76214;76240;2;366;
lbw-Lenovo-G5000-IRH8;76214;76240;3;37;
lbw-Lenovo-G5000-IRH8;76214;76240;4;439;
lbw-Lenovo-G5000-IRH8;76214;76240;5;42;
lbw-Lenovo-G5000-IRH8;76214;76240;6;287;
lbw-Lenovo-G5000-IRH8;76214;76240;7;58;
lbw-Lenovo-G5000-IRH8;76214;76240;8;952;
lbw-Lenovo-G5000-IRH8;76214;76240;9;44;
lbw-Lenovo-G5000-IRH8;76214;76240;10;50;
lbw-Lenovo-G5000-IRH8;76214;76240;11;143;
lbw-Lenovo-G5000-IRH8;76214;76240;12;495;
lbw-Lenovo-G5000-IRH8;76214;76240;13;376;
lbw-Lenovo-G5000-IRH8;76214;76247;1;1;
lbw-Lenovo-G5000-IRH8;76214;76247;2;4;
lbw-Lenovo-G5000-IRH8;76214;76247;3;1;
lbw-Lenovo-G5000-IRH8;76214;76247;13;2;
lbw-Lenovo-G5000-IRH8;76214;76247;16;3562;
lbw-Lenovo-G5000-IRH8;76214;76242;1;92;
lbw-Lenovo-G5000-IRH8;76214;76242;2;82;
lbw-Lenovo-G5000-IRH8;76214;76242;3;14;
lbw-Lenovo-G5000-IRH8;76214;76242;4;1024;
lbw-Lenovo-G5000-IRH8;76214;76242;7;2;
lbw-Lenovo-G5000-IRH8;76214;76242;8;16;
lbw-Lenovo-G5000-IRH8;76214;76242;9;8;
lbw-Lenovo-G5000-IRH8;76214;76242;10;32;
lbw-Lenovo-G5000-IRH8;76214;76242;11;67;
