node;pid;tid;core_id;sample_count;
lbw-Lenovo-G5000-IRH8;74684;74720;1;209;
lbw-Lenovo-G5000-IRH8;74684;74720;2;314;
lbw-Lenovo-G5000-IRH8;74684;74720;3;68;
lbw-Lenovo-G5000-IRH8;74684;74720;4;829;
lbw-Lenovo-G5000-IRH8;74684;74720;5;104;
lbw-Lenovo-G5000-IRH8;74684;74720;6;1051;
lbw-Lenovo-G5000-IRH8;74684;74720;7;1;
lbw-Lenovo-G5000-IRH8;74684;74720;9;52;
lbw-Lenovo-G5000-IRH8;74684;74720;10;29;
lbw-Lenovo-G5000-IRH8;74684;74720;11;140;
lbw-Lenovo-G5000-IRH8;74684;74720;12;118;
lbw-Lenovo-G5000-IRH8;74684;74720;13;573;
lbw-Lenovo-G5000-IRH8;74684;74720;15;1;
lbw-Lenovo-G5000-IRH8;74684;74720;16;3;
lbw-Lenovo-G5000-IRH8;74684;74713;1;219;
lbw-Lenovo-G5000-IRH8;74684;74713;2;301;
lbw-Lenovo-G5000-IRH8;74684;74713;3;51;
lbw-Lenovo-G5000-IRH8;74684;74713;4;190;
lbw-Lenovo-G5000-IRH8;74684;74713;5;18;
lbw-Lenovo-G5000-IRH8;74684;74713;6;1968;
lbw-Lenovo-G5000-IRH8;74684;74713;7;1;
lbw-Lenovo-G5000-IRH8;74684;74713;8;2;
lbw-Lenovo-G5000-IRH8;74684;74713;9;48;
lbw-Lenovo-G5000-IRH8;74684;74713;10;47;
lbw-Lenovo-G5000-IRH8;74684;74713;11;75;
lbw-Lenovo-G5000-IRH8;74684;74713;12;188;
lbw-Lenovo-G5000-IRH8;74684;74713;13;383;
lbw-Lenovo-G5000-IRH8;74684;74706;3;2;
lbw-Lenovo-G5000-IRH8;74684;74706;4;1;
lbw-Lenovo-G5000-IRH8;74684;74706;5;1;
lbw-Lenovo-G5000-IRH8;74684;74706;6;1;
lbw-Lenovo-G5000-IRH8;74684;74706;7;1;
lbw-Lenovo-G5000-IRH8;74684;74706;14;2;
lbw-Lenovo-G5000-IRH8;74684;74706;15;3511;
lbw-Lenovo-G5000-IRH8;74684;74706;16;1;
lbw-Lenovo-G5000-IRH8;74684;74707;1;20;
lbw-Lenovo-G5000-IRH8;74684;74707;2;90;
lbw-Lenovo-G5000-IRH8;74684;74707;3;22;
lbw-Lenovo-G5000-IRH8;74684;74707;4;789;
lbw-Lenovo-G5000-IRH8;74684;74707;9;4;
lbw-Lenovo-G5000-IRH8;74684;74707;10;2;
lbw-Lenovo-G5000-IRH8;74684;74707;11;1;
lbw-Lenovo-G5000-IRH8;74684;74707;12;35;
lbw-Lenovo-G5000-IRH8;74684;74707;13;41;
lbw-Lenovo-G5000-IRH8;74684;74707;14;2508;
lbw-Lenovo-G5000-IRH8;74684;74707;16;1;
lbw-Lenovo-G5000-IRH8;74684;74708;1;218;
lbw-Lenovo-G5000-IRH8;74684;74708;2;233;
lbw-Lenovo-G5000-IRH8;74684;74708;3;8;
lbw-Lenovo-G5000-IRH8;74684;74708;4;482;
lbw-Lenovo-G5000-IRH8;74684;74708;5;15;
lbw-Lenovo-G5000-IRH8;74684;74708;6;234;
lbw-Lenovo-G5000-IRH8;74684;74708;8;58;
lbw-Lenovo-G5000-IRH8;74684;74708;9;59;
lbw-Lenovo-G5000-IRH8;74684;74708;10;50;
lbw-Lenovo-G5000-IRH8;74684;74708;11;70;
lbw-Lenovo-G5000-IRH8;74684;74708;12;214;
lbw-Lenovo-G5000-IRH8;74684;74708;13;225;
lbw-Lenovo-G5000-IRH8;74684;74708;15;2;
lbw-Lenovo-G5000-IRH8;74684;74708;16;1626;
lbw-Lenovo-G5000-IRH8;74684;74709;1;163;
lbw-Lenovo-G5000-IRH8;74684;74709;2;235;
lbw-Lenovo-G5000-IRH8;74684;74709;3;33;
lbw-Lenovo-G5000-IRH8;74684;74709;4;593;
lbw-Lenovo-G5000-IRH8;74684;74709;6;8;
lbw-Lenovo-G5000-IRH8;74684;74709;7;10;
lbw-Lenovo-G5000-IRH8;74684;74709;8;395;
lbw-Lenovo-G5000-IRH8;74684;74709;9;58;
lbw-Lenovo-G5000-IRH8;74684;74709;10;31;
lbw-Lenovo-G5000-IRH8;74684;74709;11;28;
lbw-Lenovo-G5000-IRH8;74684;74709;12;303;
lbw-Lenovo-G5000-IRH8;74684;74709;13;586;
lbw-Lenovo-G5000-IRH8;74684;74709;14;985;
lbw-Lenovo-G5000-IRH8;74684;74709;16;68;
lbw-Lenovo-G5000-IRH8;74684;74710;1;62;
lbw-Lenovo-G5000-IRH8;74684;74710;2;95;
lbw-Lenovo-G5000-IRH8;74684;74710;3;46;
lbw-Lenovo-G5000-IRH8;74684;74710;4;162;
lbw-Lenovo-G5000-IRH8;74684;74710;5;23;
lbw-Lenovo-G5000-IRH8;74684;74710;7;31;
lbw-Lenovo-G5000-IRH8;74684;74710;8;868;
lbw-Lenovo-G5000-IRH8;74684;74710;9;14;
lbw-Lenovo-G5000-IRH8;74684;74710;10;40;
lbw-Lenovo-G5000-IRH8;74684;74710;11;23;
lbw-Lenovo-G5000-IRH8;74684;74710;12;179;
lbw-Lenovo-G5000-IRH8;74684;74710;13;182;
lbw-Lenovo-G5000-IRH8;74684;74710;16;1780;
lbw-Lenovo-G5000-IRH8;74684;74715;1;157;
lbw-Lenovo-G5000-IRH8;74684;74715;2;231;
lbw-Lenovo-G5000-IRH8;74684;74715;3;7;
lbw-Lenovo-G5000-IRH8;74684;74715;4;152;
lbw-Lenovo-G5000-IRH8;74684;74715;5;24;
lbw-Lenovo-G5000-IRH8;74684;74715;6;1;
lbw-Lenovo-G5000-IRH8;74684;74715;7;41;
lbw-Lenovo-G5000-IRH8;74684;74715;8;2086;
lbw-Lenovo-G5000-IRH8;74684;74715;9;27;
lbw-Lenovo-G5000-IRH8;74684;74715;10;124;
lbw-Lenovo-G5000-IRH8;74684;74715;11;87;
lbw-Lenovo-G5000-IRH8;74684;74715;12;269;
lbw-Lenovo-G5000-IRH8;74684;74715;13;280;
lbw-Lenovo-G5000-IRH8;74684;74715;14;3;
