ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 143;mg_mpi_f90_gfortran;mg.f90:739-741;resid;Innermost;3.974999666214;3.6385838985443;21.716356277466;1.00;1.00;1.00;1.01;1;100.00;100.00;24.33;24.33;24.33;24.33;24.00
Loop 142;mg_mpi_f90_gfortran;mg.f90:753-753;resid;Innermost;2.7949998378754;2.7158091068268;16.208909988403;1.00;1.00;1.00;1.25;1;100.00;100.00;20.00;20.00;20.00;20.00;16.00
Loop 147;mg_mpi_f90_gfortran;mg.f90:669-671;psinv;Innermost;1.8099995851517;1.7455201148987;10.417881965637;1.00;1.00;1.00;1.01;1;100.00;100.00;24.33;24.33;24.33;24.33;24.00
Loop 146;mg_mpi_f90_gfortran;mg.f90:678-678;psinv;Innermost;1.2400000095367;1.1403398513794;6.8059520721436;1.00;1.00;1.00;1.13;1;100.00;100.00;22.67;22.67;22.67;22.67;20.00
Loop 152;mg_mpi_f90_gfortran;mg.f90:835-837;rprj3;Innermost;0.75999999046326;0.74522215127945;4.4477491378784;1.00;1.00;1.28;2.67;1;66.67;58.33;16.00;16.00;16.00;12.50;6.00
Loop 151;mg_mpi_f90_gfortran;mg.f90:844-851;rprj3;Innermost;0.49000000953674;0.4776423573494;2.8507385253906;1.00;1.00;1.00;2.00;1;96.00;96.50;24.00;24.00;24.00;24.00;12.00
Loop 2;mg_mpi_f90_gfortran;mg.f90:1078-1081;norm2u3;Innermost;0.22000001370907;0.22006559371948;1.3134293556213;1.01;1.56;5.36;2.78;256;28.57;16.07;12.50;12.33;8.00;2.33;4.50
Loop 103;mg_mpi_f90_gfortran;mg.f90:922-924;interp;Innermost;0.2250000089407;0.21756485104561;1.2985039949417;1.00;1.00;1.00;2.00;1;100.00;100.00;16.00;16.00;16.00;16.00;8.00
Loop 104;mg_mpi_f90_gfortran;mg.f90:915-917;interp;Innermost;0.22499999403954;0.21256336569786;1.2686533927917;1.00;1.00;1.00;1.00;1;100.00;100.00;16.00;16.00;16.00;16.00;16.00
Loop 102;mg_mpi_f90_gfortran;mg.f90:940-942;interp;Innermost;0.21500000357628;0.21006260812283;1.2537279129028;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
