ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 47;mg_omp_cpp_g++;mg.cpp:1012-1016;resid(void*, void*, void*, int, int, int, double*, int);Innermost;3.1399993896484;3.9545831680298;30.37308883667;1.00;1.00;1.00;1.00;1;100.00;100.00;24.00;24.00;24.00;24.00;24.00
Loop 50;mg_omp_cpp_g++;mg.cpp:1018-1019,mg.cpp:1029-1030;resid(void*, void*, void*, int, int, int, double*, int);Innermost;2.2100002765656;2.6703968048096;20.509922027588;1.00;1.00;1.00;1.25;1;100.00;100.00;20.00;20.00;20.00;20.00;16.00
Loop 60;mg_omp_cpp_g++;mg.cpp:917-921;psinv(void*, void*, int, int, int, double*, int);Innermost;1.3849999904633;1.6866089105606;12.95396232605;1.00;1.00;1.00;1.00;1;100.00;100.00;24.00;24.00;24.00;24.00;24.00
Loop 63;mg_omp_cpp_g++;mg.cpp:923-928;psinv(void*, void*, int, int, int, double*, int);Innermost;0.875;1.016175866127;7.8047161102295;1.00;1.00;1.00;1.13;1;100.00;100.00;11.33;11.33;11.33;11.33;10.00
Loop 76;mg_omp_cpp_g++;mg.cpp:1108-1113;rprj3(void*, int, int, int, void*, int, int, int, int);Innermost;0.51500004529953;0.6291384100914;4.8320832252502;1.00;1.00;1.28;2.67;1;66.67;58.33;16.00;16.00;16.00;12.50;6.00
Loop 131;mg_omp_cpp_g++;c_randdp.cpp:155-155,c_randdp.cpp:163-172;vranlc(int, double*, double, double*);Single;2.7400002479553;0.44371670484543;3.4079563617706;1.00;3.67;4.00;1.00;1;0.00;12.50;22.00;22.00;6.00;5.50;22.00
Loop 115;mg_omp_cpp_g++;mg.cpp:637-641;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.36500000953674;0.32145163416862;2.4689021110535;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 113;mg_omp_cpp_g++;mg.cpp:625-629;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.26999998092651;0.29392176866531;2.2574596405029;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 75;mg_omp_cpp_g++;mg.cpp:1115-1125;rprj3(void*, int, int, int, void*, int, int, int, int);Innermost;0.25;0.28258591890335;2.1703948974609;1.00;1.00;1.00;2.00;1;97.96;98.21;24.00;24.00;24.00;24.00;12.00
Loop 116;mg_omp_cpp_g++;mg.cpp:614-617;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.23500001430511;0.24533970654011;1.8843261003494;1.00;1.00;1.00;1.00;1;100.00;100.00;16.00;16.00;16.00;16.00;16.00
Loop 121;mg_omp_cpp_g++;mg.cpp:619-623;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.23000000417233;0.23562327027321;1.8096992969513;1.00;1.00;1.00;2.00;1;100.00;100.00;16.00;16.00;16.00;16.00;8.00
Loop 114;mg_omp_cpp_g++;mg.cpp:631-635;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.19999998807907;0.21457098424435;1.6480077505112;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 11;mg_omp_cpp_g++;mg.cpp:841-844;norm2u3(void*, int, int, int, double*, double*, int, int, int);Innermost;0.074999995529652;0.078541085124016;0.60323303937912;1.00;1.00;1.00;1.00;1;100.00;100.00;32.00;32.00;32.00;32.00;32.00
Loop 33;mg_omp_cpp_g++;mg.cpp:545-547;comm3(void*, int, int, int, int) [clone .isra.0];Innermost;0.070000000298023;0.072063468396664;0.55348187685013;1.16;1.00;6.17;6.17;1;0.00;12.50;6.17;5.33;6.17;1.00;1.00
Loop 30;mg_omp_cpp_g++;mg.cpp:558-560;comm3(void*, int, int, int, int) [clone .isra.0];Innermost;0.03999999910593;0.028339564800262;0.21766141057014;1.00;1.00;1.00;16.00;1;100.00;100.00;16.00;16.00;16.00;16.00;1.00
Loop 45;mg_omp_cpp_g++;mg.cpp:1011-1018,mg.cpp:1219-1219;resid(void*, void*, void*, int, int, int, double*, int);Outermost;0.024999998509884;0.02429105527699;0.18656691908836;2.66;1.82;4.19;3.13;8817;32.00;19.83;32.83;12.33;18.00;7.83;10.50
Loop 24;mg_omp_cpp_g++;mg.cpp:479-494,mg.cpp:501-516,mg.cpp:1316-1328;zran3(void*, int, int, int, int, int, int);Innermost;0.1499999910593;0.02429105527699;0.18656691908836;4.32;1.00;10.97;11.52;121;20.91;10.43;126.67;29.33;126.67;11.54;11.00
Loop 49;mg_omp_cpp_g++;mg.cpp:1011-1020,mg.cpp:1029-1030,mg.cpp:1055-1055;resid(void*, void*, void*, int, int, int, double*, int);InBetween;0.029999999329448;0.021861951798201;0.16791023313999;1.23;1.00;1.32;1.67;1;53.22;50.70;70.33;57.33;70.33;53.43;42.00
Loop 74;mg_omp_cpp_g++;mg.cpp:1106-1125;rprj3(void*, int, int, int, void*, int, int, int, int);InBetween;0.025000000372529;0.018623143434525;0.14303463697433;2.21;1.88;4.55;3.05;340;17.50;18.51;155.33;70.33;82.75;34.13;51.00
Loop 118;mg_omp_cpp_g++;mg.cpp:613-641,mg.cpp:971-971;interp(void*, int, int, int, void*, int, int, int, int);InBetween;0.024999998509884;0.014574632979929;0.11194014549255;1.52;1.02;1.25;3.28;1;65.63;56.86;95.17;62.67;92.88;76.25;29.00
Loop 58;mg_omp_cpp_g++;mg.cpp:916-924,mg.cpp:1219-1219;psinv(void*, void*, int, int, int, double*, int);Outermost;0.029999999329448;0.012955229729414;0.099502354860306;2.61;1.86;4.17;3.14;5233;30.77;19.47;33.00;12.67;17.75;7.92;10.50
Loop 36;mg_omp_cpp_g++;mg.cpp:550-552;comm3(void*, int, int, int, int) [clone .isra.0];Innermost;0.015000000596046;0.011335826478899;0.087064564228058;1.00;1.00;1.00;16.00;1;100.00;100.00;16.00;16.00;16.00;16.00;1.00
Loop 117;mg_omp_cpp_g++;mg.cpp:613-615,mg.cpp:619-631,mg.cpp:637-641,mg.cpp:971-971;interp(void*, int, int, int, void*, int, int, int, int);InBetween;0.0099999997764826;0.0040485095232725;0.031094485893846;1.29;1.04;1.42;3.27;1;55.56;49.36;32.67;25.33;31.32;22.93;10.00
Loop 62;mg_omp_cpp_g++;mg.cpp:916-928;psinv(void*, void*, int, int, int, double*, int);InBetween;0.0099999997764826;0.0040485095232725;0.031094485893846;1.25;1.00;1.40;1.64;1;47.68;44.00;62.33;50.00;62.33;44.58;38.00
Loop 120;mg_omp_cpp_g++;mg.cpp:626-626;interp(void*, int, int, int, void*, int, int, int, int);Innermost;0.0050000003539026;0.0016194037161767;0.012437794357538;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA
Loop 111;mg_omp_cpp_g++;mg.cpp:613-620;interp(void*, int, int, int, void*, int, int, int, int);InBetween;0.0050000003539026;0.0016194037161767;0.012437794357538;2.12;1.71;4.24;2.94;1;40.91;21.45;17.67;8.33;10.33;4.17;6.00
