ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 148;mg_mpi_f90_gfortran;mg.f90:739-741;resid;Innermost;2.8799998760223;2.5430629253387;20.65008354187;1.00;1.00;1.00;1.01;1;100.00;100.00;24.33;24.33;24.33;24.33;24.00
Loop 147;mg_mpi_f90_gfortran;mg.f90:753-753;resid;Innermost;2.085000038147;1.766277551651;14.342460632324;1.00;1.00;1.00;1.25;1;100.00;100.00;20.00;20.00;20.00;20.00;16.00
Loop 144;mg_mpi_f90_gfortran;mg.f90:669-671;psinv;Innermost;0.98500001430511;0.8815701007843;7.1584920883179;1.00;1.00;1.00;1.01;1;100.00;100.00;24.33;24.33;24.33;24.33;24.00
Loop 143;mg_mpi_f90_gfortran;mg.f90:678-678;psinv;Innermost;0.71499997377396;0.61051088571548;4.957447052002;1.00;1.00;1.00;1.13;1;100.00;100.00;22.67;22.67;22.67;22.67;20.00
Loop 140;mg_mpi_f90_gfortran;mg.f90:835-837;rprj3;Innermost;0.59999996423721;0.55153036117554;4.478515625;1.00;1.00;1.28;2.67;1;66.67;58.33;16.00;16.00;16.00;12.50;6.00
Loop 139;mg_mpi_f90_gfortran;mg.f90:844-851;rprj3;Innermost;0.26999998092651;0.21584351360798;1.7526843547821;1.00;1.00;1.00;2.00;1;96.00;96.50;24.00;24.00;24.00;24.00;12.00
Loop 96;mg_mpi_f90_gfortran;mg.f90:928-930;interp;Innermost;0.24500000476837;0.2108238786459;1.7119240760803;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 94;mg_mpi_f90_gfortran;mg.f90:940-942;interp;Innermost;0.23000000417233;0.19137287139893;1.5539786815643;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 2;mg_mpi_f90_gfortran;mg.f90:1078-1081;norm2u3;Innermost;0.20000000298023;0.19137287139893;1.5539786815643;1.01;1.56;5.36;2.78;256;28.57;16.07;12.50;12.33;8.00;2.33;4.50
Loop 97;mg_mpi_f90_gfortran;mg.f90:922-924;interp;Innermost;0.25;0.17003951966763;1.3807483911514;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 95;mg_mpi_f90_gfortran;mg.f90:934-936;interp;Innermost;0.22000001370907;0.15121594071388;1.2278978824615;1.00;1.00;1.00;2.06;1;100.00;100.00;16.50;16.50;16.50;16.50;8.00
Loop 145;mg_mpi_f90_gfortran;mg.f90:736-743,mg.f90:753-753,mg.f90:773-773;resid;InBetween;0.1950000077486;0.14243161678314;1.1565678119659;1.69;1.00;1.20;1.95;4026;61.50;50.53;87.67;52.00;87.67;73.06;45.00
Loop 98;mg_mpi_f90_gfortran;mg.f90:915-917;interp;Innermost;0.15500000119209;0.12360806018114;1.0037174224854;1.00;1.00;1.00;1.00;1;100.00;100.00;16.00;16.00;16.00;16.00;16.00
Loop 192;mg_mpi_f90_gfortran;randi8.f90:59-61;vranlc;Single;0.14000000059605;0.12298060953617;0.9986224770546;1.00;1.29;8.00;1.00;1;0.00;12.50;32.00;32.00;24.84;4.00;32.00
Loop 161;mg_mpi_f90_gfortran;mg.f90:2194-2206,mg.f90:2494-2510,mg.f90:2520-2536;zran3;Innermost;0.10499999672174;0.099137425422668;0.80501198768616;1.07;1.00;7.07;5.09;121;7.92;10.49;56.00;52.17;56.00;7.92;11.00
Loop 132;mg_mpi_f90_gfortran;mg.f90:1307-1307;give3;Innermost;0.11500000208616;0.094745263457298;0.76934689283371;1.00;1.00;4.00;1.00;1;33.33;16.67;8.00;8.00;8.00;2.00;8.00
Loop 117;mg_mpi_f90_gfortran;mg.f90:1432-1434;take3;Innermost;0.08500000089407;0.064627565443516;0.52478629350662;1.00;1.00;5.33;1.33;1;0.00;12.50;5.33;5.33;5.33;1.00;4.00
Loop 130;mg_mpi_f90_gfortran;mg.f90:1291-1291;give3;Innermost;0.074999995529652;0.060235399752855;0.48912119865417;1.00;1.00;4.00;1.00;1;33.33;16.67;8.00;8.00;8.00;2.00;8.00
Loop 138;mg_mpi_f90_gfortran;mg.f90:827-827,mg.f90:831-832,mg.f90:835-837,mg.f90:840-841,mg.f90:844-846,mg.f90:851-851;rprj3;InBetween;0.075000002980232;0.055843234062195;0.45345610380173;2.16;1.61;3.26;2.57;260;25.69;21.64;115.83;53.67;71.96;35.52;45.00
Loop 119;mg_mpi_f90_gfortran;mg.f90:1441-1443;take3;Innermost;0.095000006258488;0.052078526467085;0.422886043787;1.00;1.00;5.33;1.33;1;0.00;12.50;5.33;5.33;5.33;1.00;4.00
Loop 141;mg_mpi_f90_gfortran;mg.f90:666-673,mg.f90:678-678,mg.f90:703-703;psinv;InBetween;0.044999998062849;0.033254958689213;0.27003565430641;1.58;1.00;1.21;1.75;4026;60.00;49.66;86.67;55.00;86.67;71.35;49.50
Loop 93;mg_mpi_f90_gfortran;mg.f90:912-917,mg.f90:920-942,mg.f90:974-974;interp;InBetween;0.050000000745058;0.026980439200997;0.21908554434776;1.42;1.03;1.25;3.49;1000012;68.91;58.76;150.17;106.00;145.77;120.53;43.00
Loop 92;mg_mpi_f90_gfortran;mg.f90:911-911,mg.f90:922-922,mg.f90:934-934;interp;Outermost;0.0049999998882413;0.0012549042003229;0.010190024971962;1.88;1.00;6.92;11.25;1000012;0.00;11.96;7.50;4.00;7.50;1.08;0.67
Loop 124;mg_mpi_f90_gfortran;mg.f90:1462-1465;take3;Single;0.0050000003539026;0.0012549042003229;0.010190024971962;1.00;1.00;15.36;8.00;1;0.00;6.25;8.00;8.00;8.00;0.52;1.00
Loop 122;mg_mpi_f90_gfortran;mg.f90:1484-1487;take3;Single;0.0049999998882413;0.0012549042003229;0.010190024971962;1.00;1.00;15.68;12.25;1;0.00;6.88;8.17;8.17;8.17;0.52;0.67
Loop 146;mg_mpi_f90_gfortran;mg.f90:708-708,mg.f90:735-736;resid;Outermost;0.0049999998882413;0.0012549042003229;0.010190024971962;9.78;1.00;6.40;22.00;4026;0.00;11.76;14.67;1.50;14.67;2.29;0.67
Loop 162;mg_mpi_f90_gfortran;mg.f90:2163-2170,mg.f90:2306-2306;zran3;Outermost;0.0050000003539026;0.00062745210016146;0.005095012485981;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 178;mg_mpi_f90_gfortran;mg.f90:279-285;mg_mpi;Single;0.0049999998882413;0.00062745210016146;0.005095012485981;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 154;mg_mpi_f90_gfortran;mg.f90:595-598;mg3p;Single;0.0049999998882413;0.00062745210016146;0.005095012485981;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 129;mg_mpi_f90_gfortran;mg.f90:1288-1291;give3;Outermost;0.0049999998882413;0.00062745210016146;0.005095012485981;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 121;mg_mpi_f90_gfortran;mg.f90:1475-1478;take3;Single;0.0049999998882413;0.00062745210016146;0.005095012485981;1.00;1.00;6.65;13.50;1;0.00;8.52;9.00;9.00;9.00;1.35;0.67
Loop 158;mg_mpi_f90_gfortran;mg.f90:2192-2194;zran3;Outermost;0.0049999998882413;0.00062745210016146;0.005095012485981;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 3;mg_mpi_f90_gfortran;mg.f90:1077-1081;norm2u3;InBetween;0.0049999998882413;0.00062745210016146;0.005095012485981;1.30;2.20;7.53;2.00;65534;22.22;15.18;16.00;12.33;7.29;2.13;8.00
Loop 151;mg_mpi_f90_gfortran;mg.f90:2551-2551,mg.f90:2563-2566;mg3p;InBetween;0.0050000003539026;0.00062745210016146;0.005095012485981;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 150;mg_mpi_f90_gfortran;mg.f90:2564-2566;mg3p;Innermost;0.0049999998882413;0.00062745210016146;0.005095012485981;1.00;1.00;16.00;7.17;1;0.00;9.56;7.17;7.17;7.17;0.45;1.00
