node;pid;tid;core_id;sample_count;
lbw-Lenovo-G5000-IRH8;63671;63696;5;24;
lbw-Lenovo-G5000-IRH8;63671;63696;6;562;
lbw-Lenovo-G5000-IRH8;63671;63696;9;1;
lbw-Lenovo-G5000-IRH8;63671;63696;10;4;
lbw-Lenovo-G5000-IRH8;63671;63696;11;49;
lbw-Lenovo-G5000-IRH8;63671;63696;12;5;
lbw-Lenovo-G5000-IRH8;63671;63696;16;2704;
lbw-Lenovo-G5000-IRH8;63671;63697;1;193;
lbw-Lenovo-G5000-IRH8;63671;63697;2;425;
lbw-Lenovo-G5000-IRH8;63671;63697;3;36;
lbw-Lenovo-G5000-IRH8;63671;63697;4;1202;
lbw-Lenovo-G5000-IRH8;63671;63697;5;48;
lbw-Lenovo-G5000-IRH8;63671;63697;6;527;
lbw-Lenovo-G5000-IRH8;63671;63697;7;52;
lbw-Lenovo-G5000-IRH8;63671;63697;8;206;
lbw-Lenovo-G5000-IRH8;63671;63697;9;52;
lbw-Lenovo-G5000-IRH8;63671;63697;10;16;
lbw-Lenovo-G5000-IRH8;63671;63697;11;51;
lbw-Lenovo-G5000-IRH8;63671;63697;12;552;
lbw-Lenovo-G5000-IRH8;63671;63697;13;191;
lbw-Lenovo-G5000-IRH8;63671;63697;14;1;
lbw-Lenovo-G5000-IRH8;63671;63697;16;5;
lbw-Lenovo-G5000-IRH8;63671;63693;6;1;
lbw-Lenovo-G5000-IRH8;63671;63693;7;1;
lbw-Lenovo-G5000-IRH8;63671;63693;10;1;
lbw-Lenovo-G5000-IRH8;63671;63693;13;1;
lbw-Lenovo-G5000-IRH8;63671;63693;14;2;
lbw-Lenovo-G5000-IRH8;63671;63693;15;3570;
lbw-Lenovo-G5000-IRH8;63671;63693;16;5;
