node;pid;tid;core_id;sample_count;
fedora;32949;32978;15;1966;
fedora;32949;32972;3;180;
fedora;32949;32972;4;1785;
fedora;32949;32977;13;1962;
fedora;32949;32973;5;577;
fedora;32949;32973;6;1388;
fedora;32949;32976;11;1964;
fedora;32949;32974;7;1030;
fedora;32949;32974;8;935;
fedora;32949;32949;1;7;
fedora;32949;32949;2;2637;
fedora;32949;32975;9;1366;
fedora;32949;32975;10;537;
